Week,AR,athena_flu,athena_ILI,athena_viral,how long is the flu contagious,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,expectorant,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,type a flu,tamiflu side effects,symptoms of flu,cold,type b flu,flu shots,high fever,symptoms of rsv,flu treatment,body temperature,flu incubation period,symptoms of bronchitis,robitussin,tamiflu dosage,walking pneumonia,incubation period for flu,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,how long is flu contagious,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu type a,what is rsv
2012-07-29,0.806451613,0.0,0.0013027194268,0.00488519785051,0.0,1138.88029325,0.0,0.0,142.085518415,142.085518415,141.280948979,568.98986369,142.085518415,0.0,0.0,0.0,0.0,143.76876945,140.569877502,720.364060826,0.0,144.465618984,0.0,0.0,0.0,0.0,142.603682181,5407.79626683,0.0,0.0,284.960145476,0.0,0.0,283.030556788,0.0,287.364271327,0.0,0.0,0.0,0.0,213.828731819,0.0,0.0,140.824609989,141.080267375,0.0,0.0,0.0,143.55566681,0.0,141.080267375,0.0,760.001517104,144.203510211,0.0,0.0,522.056763723,143.76876945,144.465618984,1234.22024064,0.0,0.0,0.0,0.0,0.0,143.725439502,0.0,0.0,0.0,0.0,0.0,144.116351849,0.0,0.0,142.557848636,0.0,140.569877502,0.0,144.203510211,140.612268901,0.0,0.0
2012-08-05,0.431034483,0.0,0.00112035851472,0.00320102432778,0.0,767.919879013,0.0,0.0,143.292070467,143.292070467,143.494293263,671.389427781,142.860857495,0.0,0.0,0.0,0.0,143.667177954,0.0,144.231941581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4510.9749719,0.0,0.0,215.66290237,144.526859352,0.0,288.966575588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.014926732,144.335226418,0.0,143.292070467,0.0,0.0,0.0,0.0,290.015773442,0.0,672.593574193,0.0,0.0,0.0,336.121777018,143.667177954,0.0,1248.38959578,143.162433491,216.305711664,144.920189178,0.0,215.480596848,144.30926396,0.0,0.0,143.949967178,0.0,0.0,0.0,0.0,0.0,288.271317661,0.0,144.313624035,144.964024686,0.0,0.0,0.0,0.0
2012-08-12,0.0,0.00015216068168,0.00213024954352,0.00562994522215,0.0,682.17178681,0.0,0.0,0.0,0.0,147.009346948,363.850951113,0.0,146.055359709,0.0,0.0,0.0,146.699574092,0.0,290.538727501,0.0,145.006274049,0.0,0.0,0.0,0.0,0.0,4968.78766931,0.0,147.142507589,0.0,0.0,0.0,292.374241984,0.0,0.0,144.962518384,0.0,146.356524519,0.0,145.09386467,147.409553882,146.406118904,146.487046839,0.0,0.0,146.641034138,0.0,0.0,0.0,145.137699675,146.920707004,878.200632375,0.0,0.0,144.569902475,243.794804937,146.699574092,145.006274049,1170.08485876,0.0,289.401075857,290.714545188,145.313304877,439.966282094,0.0,0.0,0.0,0.0,0.0,0.0,145.225449191,0.0,0.0,0.0,0.0,292.111697319,147.409553882,0.0,0.0,0.0,144.962518384
2012-08-19,0.0,0.0,0.00248175182482,0.00642335766423,0.0,595.168865349,0.0,0.0,0.0,0.0,297.146283681,396.325493846,0.0,0.0,0.0,0.0,0.0,148.260073811,148.483558999,149.219602666,0.0,0.0,0.0,0.0,0.0,0.0,149.462662309,5450.96724195,0.0,0.0,148.797572568,0.0,0.0,148.70425892,0.0,0.0,148.797572568,0.0,148.707718961,0.0,0.0,0.0,0.0,0.0,148.395710398,0.0,148.967454693,0.0,149.117172375,0.0,0.0,0.0,1142.11218815,0.0,0.0,0.0,297.588094604,148.260073811,0.0,942.207097502,0.0,148.932556759,0.0,0.0,222.964353621,0.0,0.0,0.0,149.012337927,148.620416199,0.0,148.842540103,0.0,148.620416199,147.992500882,0.0,223.548071288,0.0,148.977605929,0.0,0.0,0.0
2012-08-26,0.0,0.0,0.00327262379055,0.00611838360842,0.0,1192.98486779,0.0,0.0,0.0,0.0,137.270919686,825.38605691,0.0,137.073222926,0.0,0.0,0.0,0.0,0.0,229.620085432,0.0,138.431916697,138.557383691,0.0,0.0,0.0,138.481202387,4815.16396991,0.0,183.988563214,206.02241593,0.0,0.0,275.225446422,0.0,277.366156649,0.0,0.0,207.543429497,0.0,0.0,0.0,137.695720103,183.267539103,0.0,0.0,138.140042174,0.0,278.225116869,0.0,230.051636762,0.0,872.309343225,0.0,0.0,0.0,550.921733117,0.0,138.431916697,917.967100437,0.0,207.188730507,138.092539347,206.980635158,0.0,137.529721646,0.0,0.0,273.154060529,0.0,136.535842981,0.0,0.0,0.0,206.959424301,0.0,137.85639555,138.021389087,0.0,0.0,0.0,0.0
2012-09-02,0.0,0.0,0.00285261489699,0.00665610142631,0.0,1183.38281874,0.0,0.0,213.344771875,213.344771875,284.03500828,425.731953548,0.0,141.89701533,0.0,0.0,0.0,0.0,0.0,212.534632226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.65562955,0.0,0.0,213.149832083,0.0,0.0,285.09675485,0.0,0.0,142.845278672,0.0,0.0,0.0,142.318297644,143.32099713,213.171448561,141.334727678,141.435487094,0.0,285.174249108,0.0,619.62858729,0.0,143.017901365,142.01750414,948.050587125,0.0,0.0,142.458397087,331.448438682,0.0,0.0,1515.31691526,142.516410263,285.174249108,284.572310703,0.0,142.630085423,0.0,0.0,142.673072188,284.795867332,0.0,140.966310267,0.0,0.0,0.0,141.717979425,141.692720474,214.509232741,142.97470659,142.931537898,0.0,0.0,0.0
2012-09-09,0.0,0.000431841082482,0.00359867568735,0.0070534043472,0.0,1508.89213098,0.0,0.0,0.0,0.0,409.247281587,913.898472804,0.0,137.981078241,0.0,0.0,0.0,137.357669755,0.0,228.823030932,0.0,0.0,137.368174339,0.0,0.0,0.0,0.0,5849.50311653,0.0,137.444140191,205.531841213,0.0,0.0,206.137544416,0.0,137.897630356,137.180380169,0.0,138.022840069,0.0,0.0,0.0,136.333433576,136.602464063,0.0,0.0,205.78562811,0.0,207.7880661,0.0,274.072792765,137.202520827,870.235126679,0.0,0.0,0.0,479.271231136,137.357669755,0.0,1371.87408823,0.0,228.768234547,412.852217948,136.087047853,205.140899463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.825162994,0.0,0.0,0.0,0.0,0.0
2012-09-16,0.0,0.000288101411697,0.00432152117545,0.0092192451743,0.0,1553.62815947,0.0,0.0,0.0,0.0,0.0,1186.95971462,0.0,0.0,0.0,0.0,0.0,205.854146114,0.0,137.636951921,0.0,137.658184239,0.0,0.0,0.0,0.0,137.297125771,7262.99079797,137.698952582,366.009426464,273.88206041,0.0,0.0,319.893597153,0.0,137.950186448,136.868720647,0.0,205.468706675,0.0,0.0,205.169435206,272.913360154,136.209625134,137.782229844,137.616570519,137.615775927,0.0,506.184869701,0.0,0.0,274.486352293,1234.99544375,0.0,0.0,137.160474624,411.668364773,205.854146114,137.658184239,1462.73638739,0.0,137.699362879,276.820069315,136.88932905,272.0088567,0.0,0.0,0.0,137.325977459,0.0,0.0,0.0,137.201395391,0.0,342.222542688,0.0,274.817115616,136.333040681,0.0,0.0,0.0,0.0
2012-09-23,0.431034483,0.000979568989645,0.00433809123985,0.00867618247971,0.0,930.709415091,0.0,132.057932581,132.623004801,132.623004801,132.739033729,619.898660487,0.0,132.537271719,0.0,0.0,0.0,0.0,0.0,199.359216584,0.0,0.0,0.0,132.057932581,0.0,0.0,177.441333199,5847.7908823,0.0,310.840482283,132.899443471,0.0,0.0,398.843206624,133.232363783,0.0,0.0,0.0,221.750618416,133.385449967,133.425759865,200.386850361,177.266567667,198.580282652,0.0,0.0,132.63923345,0.0,714.118852538,0.0,133.490309401,132.699034048,709.911576463,0.0,0.0,133.02375396,487.877861255,0.0,0.0,1950.85480976,0.0,487.210350086,200.10587724,0.0,221.095879323,0.0,0.0,0.0,132.739033729,0.0,0.0,132.417111001,0.0,0.0,0.0,133.757059551,133.205839572,0.0,267.093671743,0.0,0.0,0.0
2012-09-30,0.471698113,0.000148588410104,0.00430906389302,0.0102526002972,0.0,1038.85489261,0.0,135.778869434,270.9862095,270.9862095,0.0,902.722972142,0.0,0.0,0.0,0.0,0.0,135.319687093,0.0,678.156653047,0.0,0.0,0.0,135.778869434,0.0,0.0,273.204541409,6951.87049166,0.0,452.858871496,542.74070577,0.0,135.066443503,316.025802554,0.0,135.721311108,203.931985407,0.0,361.872627841,0.0,136.312946682,135.615378923,270.776913853,270.540819484,136.230507645,0.0,135.274493613,135.474992939,955.118965464,0.0,272.156380549,135.593404636,1039.52645981,0.0,0.0,0.0,994.182010999,135.319687093,0.0,1445.28993207,0.0,541.534261912,204.365563954,0.0,271.475919725,0.0,0.0,0.0,496.47765043,0.0,0.0,0.0,0.0,0.0,135.347541708,135.762451245,406.792786696,135.626485726,0.0,0.0,0.0,0.0
2012-10-07,0.580954787,0.000142592328533,0.00442036218451,0.00969627834023,0.0,1484.7964284,131.166837658,262.604332631,130.856548165,130.856548165,0.0,1047.4301345,0.0,0.0,0.0,0.0,0.0,130.811264905,0.0,437.223418349,0.0,0.0,0.0,262.604332631,0.0,0.0,196.184984714,5455.88174928,0.0,525.175231025,262.333675315,0.0,0.0,326.738155002,0.0,0.0,131.213052154,0.0,261.930367617,0.0,0.0,131.314565147,262.571583727,174.473479235,0.0,0.0,305.301496685,0.0,1231.5092248,0.0,130.92837123,0.0,1266.66891552,0.0,0.0,0.0,655.221498486,130.811264905,0.0,1048.37759383,0.0,698.841246723,788.644845833,131.223068625,130.396114873,0.0,0.0,0.0,523.747461052,130.375734934,130.811264905,131.285791864,0.0,130.375734934,218.078496946,0.0,218.818245858,131.166837658,0.0,0.0,0.0,0.0
2012-10-14,0.6497342,0.000391849529781,0.00561650992685,0.00992685475444,0.0,1064.23954554,132.16979537,265.97715067,132.329228175,132.329228175,199.433991444,1018.77925772,0.0,0.0,0.0,0.0,0.0,133.01573247,0.0,488.197349182,0.0,0.0,0.0,265.97715067,0.0,133.028668363,133.444924193,5583.74573636,0.0,532.95241233,400.092951513,0.0,0.0,310.310697666,0.0,132.959696545,199.77022464,0.0,132.489046083,0.0,133.364317171,0.0,133.149092625,133.243589063,133.430932253,0.0,266.539470227,0.0,1607.65988483,133.283807472,133.404608506,0.0,1154.78110706,0.0,0.0,0.0,398.575009977,133.01573247,0.0,1197.34616364,0.0,797.974455245,533.220582859,132.698169538,132.050472654,0.0,0.0,0.0,442.922864801,0.0,264.65845635,133.485264254,266.165915704,0.0,265.439258104,133.835636324,0.0,133.364317171,133.377510167,132.329228175,0.0,0.0
2012-10-21,0.946049604,0.000534616412724,0.0049452018177,0.0104250200481,0.0,1400.72761275,132.206444778,197.596249319,131.848053813,131.848053813,197.556902038,656.11618131,0.0,0.0,0.0,0.0,0.0,131.704398157,0.0,613.479677284,0.0,132.142183057,132.246386302,197.596249319,131.759282132,0.0,219.195680812,7830.28860296,0.0,789.16891674,131.397509626,131.799016535,131.799016535,131.291842087,0.0,0.0,219.181802605,0.0,131.437362917,0.0,0.0,129.463892259,262.636502285,262.412692344,0.0,0.0,218.56045486,0.0,1630.9974867,0.0,175.608329165,0.0,1183.24327925,131.918363667,0.0,130.760003969,481.738261353,131.704398157,132.142183057,1357.32458629,0.0,525.525324421,614.356339571,0.0,195.854334312,132.486543178,0.0,0.0,262.385537664,131.958194091,129.73727001,0.0,131.759282132,131.958194091,174.906782909,132.606949004,218.931168164,132.206444778,130.051118864,0.0,131.759282132,0.0
2012-10-28,0.336177916,0.000537345513165,0.00510478237507,0.0104782375067,0.0,1254.96646562,134.308600041,135.242692478,0.0,0.0,179.047579406,1030.12424729,0.0,135.938764465,0.0,0.0,0.0,201.446666236,0.0,628.343485945,134.671647564,0.0,0.0,135.242692478,0.0,0.0,269.83135923,6720.6664366,0.0,403.987523826,179.412415573,0.0,0.0,606.69313084,134.18701712,403.413161235,135.651280673,0.0,224.452276713,0.0,0.0,133.179276997,201.730235151,201.569214789,133.783355967,0.0,405.605906981,0.0,1264.00282492,0.0,337.799069658,133.58138834,1121.84319552,0.0,0.0,135.283440502,762.228789348,201.446666236,0.0,1255.18273847,0.0,313.516123918,202.720214006,202.495781302,0.0,0.0,0.0,0.0,179.060889382,0.0,201.966883147,0.0,0.0,0.0,270.078640017,0.0,538.806447961,0.0,202.618209223,133.904177879,0.0,0.0
2012-11-04,0.522689475,0.000511508951407,0.00690537084399,0.0144501278772,0.0,1350.67405092,0.0,0.0,126.209919012,126.209919012,126.642786101,716.804096893,0.0,0.0,0.0,0.0,0.0,126.115951946,0.0,464.873411341,126.209919012,127.063272261,127.178435348,0.0,0.0,0.0,126.73101743,6412.77631689,0.0,465.296697521,126.438698321,0.0,0.0,421.731689706,126.438698321,0.0,0.0,0.0,253.615254159,0.0,0.0,126.325921738,126.808656212,254.049861799,0.0,0.0,126.795367771,0.0,637.520405356,0.0,465.526972913,0.0,1014.14717867,0.0,0.0,126.440615603,506.714751039,126.115951946,127.063272261,1604.38780436,0.0,717.123908491,211.593981086,252.724692901,168.387818315,126.019901067,0.0,0.0,189.487812896,0.0,126.209919012,0.0,0.0,0.0,377.604894535,0.0,253.264549176,0.0,0.0,0.0,0.0,0.0
2012-11-11,0.558987938,0.000406228842248,0.00514556533514,0.0138117806364,0.0,564.788347889,0.0,131.473862748,130.108684441,130.108684441,130.97774439,654.750718158,0.0,0.0,0.0,0.0,129.201754766,130.741049332,0.0,521.95008828,0.0,130.725401804,131.751652377,131.473862748,131.592771879,0.0,129.04557253,8293.36408212,0.0,217.526830511,196.694132497,0.0,128.812005883,304.1349719,0.0,129.567679773,174.058401923,0.0,131.791432465,0.0,195.614965176,130.958719425,194.527172998,194.019791755,129.279987739,0.0,258.939590365,0.0,612.324567227,0.0,348.327626302,130.423682437,1044.12605456,130.488222363,0.0,263.026950481,868.975937063,130.741049332,130.725401804,1216.69693109,0.0,390.692921325,261.298258887,129.567833234,0.0,0.0,0.0,0.0,194.272888635,128.928683424,131.632456069,129.084582679,0.0,128.928683424,129.528452715,0.0,348.012525717,0.0,132.030618368,131.632456069,131.592771879,0.0
2012-11-18,1.093066833,0.00148399406402,0.00360398558406,0.00805596777613,0.0,1107.01036661,143.198117779,0.0,215.623764641,215.623764641,142.638077005,769.460369325,143.843201389,143.458084105,0.0,0.0,0.0,143.648144942,0.0,530.131054876,289.938025543,144.12563081,216.057759559,0.0,0.0,0.0,144.595089145,6158.34964256,145.064452992,144.6677804,288.941357555,0.0,0.0,336.940840627,144.837937714,216.247480174,572.273950471,0.0,145.038540643,145.020626873,0.0,0.0,192.579233924,240.434329893,144.387254782,0.0,285.61986022,0.0,484.63880954,0.0,289.554242297,144.714583946,1204.70050917,0.0,0.0,144.62738022,818.621412555,143.648144942,144.12563081,1925.67471236,0.0,625.259521967,434.573444796,216.269480668,142.852958109,144.837937714,0.0,0.0,240.404585725,0.0,0.0,0.0,0.0,0.0,144.580225192,0.0,289.104017886,144.837937714,429.464644896,0.0,0.0,145.056528022
2012-11-25,1.450127376,0.00404488517745,0.00861169102296,0.0139613778706,0.0,1830.69770259,121.656324813,182.279631865,121.897980628,121.897980628,243.591772468,1341.66452494,0.0,0.0,0.0,0.0,0.0,243.02732184,0.0,896.027071879,0.0,304.582323641,121.69307899,182.279631865,121.848172787,0.0,326.029845228,7848.47266629,122.621663272,243.74311339,0.0,0.0,122.54759401,284.692427515,0.0,0.0,244.377239994,0.0,122.163813869,0.0,245.540141463,122.253596229,122.197099019,486.756958881,244.581173454,122.179682326,366.555168567,0.0,450.707368694,0.0,326.238749597,0.0,1263.27275375,121.995287997,0.0,121.774748157,1017.6497391,243.02732184,304.582323641,1505.62795568,0.0,894.72703999,306.046517108,121.840318045,162.345261879,0.0,0.0,0.0,162.577913036,0.0,121.884918315,0.0,121.78770449,0.0,243.805849735,122.024868663,488.804303143,162.823747874,243.239185662,0.0,121.848172787,0.0
2012-12-02,1.744941526,0.00779495309816,0.0145329634034,0.0219315629542,120.639133669,1082.22710662,180.209632118,119.809226843,240.20040614,240.20040614,120.457009373,800.856997291,180.071102987,120.64662116,0.0,0.0,0.0,119.892216456,0.0,922.804708119,119.727104864,120.326381372,119.835520594,119.809226843,120.228348919,0.0,180.120805394,7129.37753804,0.0,241.936698025,120.482608314,0.0,0.0,240.32704334,0.0,241.08938705,0.0,0.0,300.728023043,0.0,120.189294568,120.091824383,120.153082245,199.961589729,120.690675594,120.218158512,179.722860685,120.089255816,685.920259902,0.0,642.731524408,180.064332015,1203.11371426,241.278267337,0.0,0.0,802.017590818,119.892216456,120.326381372,1242.64232665,0.0,1002.18514608,442.131115684,239.743405633,240.217717075,0.0,0.0,0.0,240.27291402,0.0,0.0,120.50825317,119.910253481,0.0,319.817827675,0.0,363.235461344,180.354900814,240.178511632,119.727104864,120.228348919,0.0
2012-12-09,2.853697749,0.0128859060403,0.0194630872483,0.0279194630872,124.735740384,877.015992079,0.0,251.313160779,166.791137271,166.791137271,186.988765045,750.956593987,0.0,251.068157595,0.0,125.9600987,0.0,125.326396678,125.770228186,1087.19847148,125.808156482,0.0,124.509838047,251.313160779,0.0,0.0,125.281795323,10059.548393,124.978861401,209.300105884,124.66034858,0.0,124.922250068,167.042901505,125.666991969,126.418135422,0.0,0.0,125.9600987,126.036207521,124.811223434,0.0,187.761290545,249.506340743,125.71677663,125.130282109,125.098981019,0.0,1051.34683062,126.303314227,879.661031312,251.486880415,1631.44754705,0.0,0.0,0.0,1086.36530542,125.326396678,0.0,1712.59543604,125.884081742,1336.85066574,376.709455582,0.0,0.0,372.966630606,0.0,124.585047856,125.84610766,0.0,125.073046147,0.0,0.0,0.0,497.139009882,0.0,167.283640531,187.364641084,125.375154954,0.0,0.0,126.22688257
2012-12-16,5.522848332,0.0156813939017,0.0212818917237,0.0321095208463,0.0,1424.88625939,273.036201249,137.569708394,413.096370122,413.096370122,276.481106851,1193.46563425,275.319603581,0.0,0.0,136.065781616,0.0,136.188843825,137.795913496,966.328581504,272.542018079,138.212593004,139.380896499,137.569708394,342.510474845,138.003938727,368.16232404,7717.77353701,136.518100624,137.485665597,138.710145266,137.837468355,136.435637259,274.265032994,136.147798362,272.213555267,184.03181795,0.0,208.306688518,410.920310763,139.338800185,0.0,183.906528037,412.808302441,136.600663733,274.513424296,136.435637259,0.0,462.925999937,0.0,1289.85266061,0.0,1380.55324119,0.0,0.0,0.0,873.403026962,136.188843825,138.212593004,1287.23374412,0.0,1149.59841936,460.908683207,136.065781616,0.0,0.0,0.0,137.04989398,205.667547921,136.807509075,205.564132933,138.027056245,0.0,136.807509075,205.234153491,0.0,414.599404406,205.916651959,276.508799193,138.91923138,342.510474845,0.0
2012-12-23,5.859204198,0.0253164556962,0.0311181434599,0.0366561181435,0.0,1653.38863818,160.053915651,636.124610598,319.812529006,319.812529006,239.204327703,1279.31521307,398.048597082,161.224742341,0.0,0.0,160.689596847,239.471953173,320.011180387,1708.73218836,159.793746596,161.029732069,160.738099593,636.124610598,318.842052928,160.786631628,640.949160646,10611.9530541,159.463694316,160.786631628,320.959915014,321.185358234,160.592679117,266.531965072,0.0,322.742620577,480.993631119,0.0,213.654324949,0.0,159.854876552,213.300891551,213.347807432,372.613234461,159.560134409,239.951959684,159.856878855,0.0,429.727904266,0.0,908.770628176,0.0,1976.51160277,0.0,0.0,0.0,1014.00621349,239.471953173,161.029732069,1920.77362488,160.295981464,1280.57298537,428.443401681,160.786631628,160.254385782,160.350895499,160.250531079,0.0,159.668127364,0.0,160.592679117,160.932403733,0.0,0.0,160.157992166,322.840451017,267.518480797,240.908060002,159.560134409,0.0,318.842052928,0.0
2012-12-30,4.891994917,0.0244569589702,0.0304102976669,0.0392598551891,136.18586627,915.613962655,136.10355387,204.709045654,685.430755047,685.430755047,319.927782756,1006.07550284,182.786292885,272.454119635,0.0,0.0,0.0,273.770659694,0.0,2107.84747497,138.16011377,138.06328302,137.717523532,204.709045654,344.408761938,228.665242876,320.965520979,9240.63337795,0.0,183.533494505,136.10355387,137.717523532,138.16011377,137.89664028,137.061018187,0.0,366.456566898,0.0,138.146843887,138.410555064,138.452383579,271.14187824,207.094905536,365.24366475,0.0,205.860511892,228.527684024,135.69347989,967.9393273,0.0,825.837665605,414.028158847,1190.96371824,0.0,0.0,182.731149703,1190.60113403,273.770659694,138.06328302,1419.18256058,135.816242387,1418.37219482,872.190671352,204.9979706,205.116773244,273.605675537,0.0,204.976751336,228.665276105,0.0,0.0,207.199088467,137.385474048,0.0,410.192585466,137.34144852,274.836213809,138.57802095,0.0,0.0,344.408761938,138.61995076
2013-01-06,5.771812081,0.0422762354567,0.0505702108052,0.063241562032,0.0,1434.44098868,381.265425457,252.531078274,1263.83624749,1263.83624749,126.380024633,1265.0958366,378.822449897,127.631791651,0.0,0.0,254.41629923,125.96909531,126.083192045,4772.70596772,294.89883906,253.524325278,126.265406378,252.531078274,168.493612916,210.74730539,1056.5075823,7927.53024587,315.636202127,972.957382479,253.281254346,126.208315812,125.111159444,253.179399373,295.153219282,250.827634445,253.422277898,254.970859329,295.586486508,127.562985704,0.0,168.901786811,210.90003026,548.015710707,0.0,211.29570172,379.101779176,125.073429902,3568.16460834,0.0,1014.89079806,125.565695899,2533.99433169,318.270892908,0.0,125.904233386,1519.43314708,125.96909531,253.524325278,1898.78734765,127.070467539,4471.71485703,1227.52031255,250.903504873,126.909625929,380.820061268,126.132481808,380.934766105,632.305750683,381.854898391,126.018070931,252.680537687,189.065029283,381.854898391,376.014046741,211.833550878,295.472839661,252.375643784,548.982669108,252.093140648,168.493612916,125.148911755
2013-01-13,5.903687286,0.0638162902817,0.0718091854859,0.0861456483126,181.608941626,1623.57401591,487.357507672,283.48310668,932.40803609,932.40803609,182.521455958,973.057795359,283.617818069,122.648468194,0.0,0.0,122.42627894,161.950307271,182.612889947,4550.7734131,162.133427111,203.323059043,122.389325641,283.48310668,424.298823467,182.539289526,1504.77455982,10020.3836308,162.439553879,528.744530384,121.714264083,182.156219973,242.249964132,365.673767319,202.721907294,0.0,242.323063095,121.89840064,183.054740745,121.888666445,0.0,182.59717655,162.329248139,405.311029238,0.0,122.389325641,243.249462766,0.0,1798.60345034,0.0,1912.89519225,243.880566206,1585.51801905,121.345820764,0.0,364.452723496,1258.68294802,161.950307271,203.323059043,1664.27224656,121.864646922,3653.66714745,1344.38024974,304.786591299,120.979004383,283.875267553,0.0,424.225767677,648.998739355,245.594085917,122.315485927,427.500131286,242.914811043,245.594085917,242.846909869,0.0,284.698354115,121.735820103,650.138842298,362.71844223,424.298823467,243.544852872
2013-01-20,4.932735426,0.0717858929465,0.0780390195098,0.0962981490745,121.964934861,1545.32958843,243.642934875,446.314941419,730.915606025,730.915606025,182.808340775,1137.33854861,284.111382768,0.0,0.0,120.978137631,121.270355355,304.789907136,121.014587808,3338.0242434,244.345904739,244.924707686,0.0,446.314941419,244.290606274,121.367127373,976.917158746,8128.43275897,183.323268641,243.570295291,244.096295111,0.0,245.928197,447.098957473,486.884293339,0.0,183.499161572,0.0,242.954023248,122.315089394,122.31407223,122.148813929,244.788828313,426.296606527,121.905220193,306.485882386,202.929564256,121.014587808,737.076093662,0.0,1426.91017169,123.410834553,1505.92271772,486.443408074,122.741941141,202.880696256,813.654715296,304.789907136,244.924707686,2074.03860608,123.2988465,3131.62678477,897.154291909,122.129919858,244.125110126,203.089100215,0.0,183.167358754,365.696668531,0.0,121.160608427,428.024972655,242.928400807,0.0,162.290280982,163.322913676,366.707642823,369.337952155,407.036415778,0.0,244.290606274,121.233750961
2013-01-27,3.941132452,0.0626218323587,0.0707846003899,0.0866228070175,116.542964086,1364.9928372,194.987393718,174.905603423,428.459331629,428.459331629,194.763985944,1363.85310099,347.944017756,235.315943447,0.0,0.0,117.249352005,408.253645809,175.772959289,3045.70383411,0.0,235.672374746,0.0,174.905603423,351.909458249,175.896743138,624.886554758,8186.25163759,156.091083171,116.437268315,293.668949736,117.435966465,116.814931875,351.113595482,117.391043065,0.0,195.140700648,0.0,175.451995835,117.391043065,0.0,156.138976633,233.77109392,311.642103765,117.097691373,234.319821703,389.598628832,117.533076995,314.187176067,117.6398282,1095.27465535,116.859511638,1952.10556172,117.284742694,0.0,272.556806381,819.045266132,408.253645809,235.672374746,1755.48500193,117.30315275,2612.94016179,860.779268072,175.79083454,155.63265896,389.57566105,0.0,155.785282789,155.890986577,117.027097961,117.338538316,175.451824758,116.051249643,117.027097961,389.646398618,234.692440839,389.975909499,194.963962881,546.631505695,0.0,351.909458249,235.137278394
