week.code,Week,AK,AL,AR,AZ,DE,GA,ID,KS,KY,LA,MA,MD,ME,MI,MN,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV
201430,07/20/2014,0,0.881920627,0.139275766,0.756808613,0,0.096389115,0,0.1742767515,0,0.9554759326,0.5795981453,0.417120058,0.6342494715,0.5441074323,0.4086765168,0.91714105,0.136239782,0.7865168539,0,1.2407347728,1.4369177325,0.3693243537,0.6333180358,0.3109524358,0,0.9304453935,0.047551117,0,0.7200338839,0.0248200546,1.5725563552,0.8146376156,0.7936896771,1.519536903,0.2743484225,0.3978779841,0.17905103
201431,07/27/2014,0.1538461538,0.648323846,0,0.653560869,0,0.12037645,0,0.4342162397,0,1.1937132913,0.4810635879,0.3456689711,0.7247968373,0.5116227338,0.8474576271,0.8333333333,0.1307189542,0.7534983854,0,1.0844561288,1.3654618474,0.2452040964,0.7901751714,0.28713418,0.1766784452,1.0135507326,0,0.0856164384,0.5389332838,0.0844187168,1.6863192595,0.8170031378,0.80300395,1.8532818533,0.6318449874,0.3389830508,0.115631241
201432,08/03/2014,0,1.02010201,0.294985251,0.708957198,0,0.156311059,0,0.4588910134,0.0055506217,1.0705057217,0.5001339645,0.4522840344,0.7101355713,0.9286209286,0.4783342712,1.1392405063,0,0.9259259259,0,1.2528473804,1.4169762003,0.2422687758,0.5853087504,0.2347969007,0.1883239171,0.4540420819,0,0,0.6112702961,0.1219677463,1.3798577403,1.0714945502,0.7525591686,1.4958863126,0.3088803089,0.4934210526,0.156082333
201433,08/10/2014,0,1.289461983,0.125313283,0.736593989,0,0.175520107,0,0.249821556,0,1.1456747154,0.5526339246,1.5578635015,0.7098491571,0.8043267231,1.024765158,0.8062015504,0.1709401709,0.686695279,0,0.8838383838,1.3306177868,0.3313826412,0.552118039,0.2419257288,0.0884955752,0.7780419278,0,0,0.5504261364,0.0455528983,1.4190620272,0.9918392969,0.7990285731,1.9154030327,0.2920317063,0.1238645747,0.238458604
201434,08/17/2014,0.4424778761,1.569348226,0,0.749132948,0,0.185758514,0,0.107372942,0,1.2195718057,0.4686035614,0.411368736,0.6218905473,0.5227591483,0.6243213898,0.8499335989,0,1.2138188609,0,0.9905735741,1.4076655052,0.2883823126,0.4493574189,0.1981942303,0,0.6932409012,0.513652338,0,0.6147900931,0.1502102944,1.5213874145,1.0848997099,0.8717685741,1.4695077149,0.3294892916,0.3494975972,0.255822159
201435,08/24/2014,0,1.713483146,0.144822592,0.914227016,0,0.176865936,0,0.3757044458,0.0044157909,1.5288132178,0.4893020773,0.5796479176,0.5850585059,0.7071167883,0.5646679215,0.7019927536,0,1.0978956999,0.0883002208,1.2482662968,2.0052770449,0.5079975287,0.5302056555,0.2581311306,0.1955034213,0.67995957,0.314053913,0.0431592577,0.6297462493,0.1419244962,1.5349044515,0.2447980416,0.9627195166,1.1288180611,0.183908046,0.3896103896,0.371105549
201436,08/31/2014,0,1.817355747,0.242522231,1.000710888,0,0.190839695,0,0.5511811024,0,1.6231360563,0.6120850064,0.7958115183,0.8327024981,0.4117344313,1.2831729367,0.8401155159,1.3986013986,1.0791366906,0.0510204082,1.1226541555,1.8046405042,0.4137630662,0.3377110694,0.4160039153,0,0.7770678639,0.069557153,0.0992063492,0.7775683318,0.179553361,1.9311030142,1.4765756474,1.0336222554,1.4319809069,0.365630713,0.4606879607,0.512438274
201437,09/07/2014,0,1.755952381,0.209205021,0.993093486,0.134770889,0.261780105,0,0.9312638581,0.0198639321,1.5974232301,0.5754740416,2.138690862,0.7014262333,0.4950910464,1.0332103321,1.0982976387,0,1.8901890189,0.1786511836,1.2946659762,1.7965942821,0.4810261892,0.6456648219,0.4003481288,0.1063829787,0.9296714215,0.017199862,0.0980199961,0.7663628832,0.175070028,2.2152606847,1.2457968138,1.3554157528,1.8892508143,0.4072681704,0.4874651811,0.618631732
201438,09/14/2014,0,2.126468942,0.207900208,1.12617789,0,0.189054244,0,0.7864726701,0.0399400899,1.6712639948,0.5649254953,2.0588235294,1.3295553618,0.6660088801,1.4268727705,0.8575197889,0,1.4478764479,0.0871459695,1.7485641353,2.068655374,0.5838469024,0.8354883628,0.4462625511,0.975975976,1.262604864,0.034234851,0.0190077932,0.6683915481,0.2024096386,2.251579552,1.2244897959,1.4398590776,2.3622047244,0.6220379147,0.6716238906,0.508187465
201439,09/21/2014,0.5722460658,2.045420364,0.1447178,1.243319269,0.144092219,0.220719451,0.15015015,0.8854612968,0.0906453952,1.5003261579,0.6648080635,1.5509601182,1.3611229264,0.7865345289,0.6318207926,1.2422360248,0,1.0607521697,0,1.7381393361,1.6721647139,0.5606592813,0.7961666052,0.1641736592,0.5381165919,1.0650303287,0.016926202,0.0388575869,0.7291082445,0.1352526326,2.3384545865,1.1557353366,1.4690312335,1.7713365539,0.327689787,0.689491203,0.498453077
201440,09/28/2014,0.4374453193,1.577686998,1.063122924,1.0293662,0.040778366,0.396825397,1.147227533,0.4984334947,0.100270731,1.7934972106,0.6184291899,1.0111510112,1.3022618232,0.3209565765,0.7669831994,0.5579369939,0.4160887656,0.6305637982,0.0233372229,1.4054987055,1.3443546189,0.4943341699,0.6934347388,0.3927344134,0.2234993614,0.9377138946,0.043383948,0.2297090352,0.8205307263,0.2356315951,1.6154544276,1.2919896641,1.4301308705,1.3392857143,0.4437178888,0.7838745801,0.913242009
201441,10/05/2014,0.4129387474,1.938782757,1.219126029,0.830860534,0.101498784,0.500594766,1.280788177,0.6005147269,0.0897384125,2.0719962215,0.7060260276,0.9662280298,1.2581699346,0.2701872889,0.7544458416,0.660578978,0.6640106242,0.7415647015,0.2815768302,2.1710447403,1.5544486431,0.5873453769,0.6090808416,0.5761207867,0.4185351271,1.1936040838,0.152183838,0.2258015957,0.7817929117,0.4682721713,1.7319141259,1.2931722633,1.7716056886,1.0672703752,1.4532243415,0.7839721254,1.065995286
201442,10/12/2014,0.3646308113,1.630804077,1.188455008,0.969775889,0,0.535942741,1.482127289,0.8750994431,0.0481779958,2.6344963819,0.7847632484,0.8570638651,1.1399832355,0.3941872095,0.8921644686,0.4936434947,0.8048289738,0.855544587,0.0609756098,1.6094520421,1.9023337909,0.5516511751,0.7684597394,0.4933703361,0.5722460658,1.0144838966,0.241629272,0.5595886267,0.8442310876,0.5425998615,1.9760074782,1.5145631068,1.8736734246,1.308258381,0.7736156352,1.0076670318,0.953633673
201443,10/19/2014,1.5460295151,1.731053409,1.157439688,0.931957433,0,0.679821503,0.863171355,0.9229921477,0.1640972492,2.518165058,0.6052954064,0.9571984436,0.9692787909,0.4436557232,0.8561977038,0.789223831,0.6433166548,0.530906333,0.1014198783,1.8615107914,1.6610987379,0.4358935818,0.8725527622,0.6059536416,0.7137758744,1.1703979353,0.099431818,0.6387628173,1.0967966574,0.7862826828,2.1727047648,1.5878616796,1.7034583768,1.0624169987,0.6206040546,1.9319835914,1.068112286
201444,10/26/2014,1.8072289157,1.981588391,1.378776143,0.939031969,0.035055087,0.76945842,0.947586615,0.78125,0.0676778534,2.544679594,0.7404066599,1.1268321613,1.0245568385,0.4941814124,0.8265980896,0.923254472,0.679245283,0.4200076365,0.2699055331,1.5761328455,1.3171759747,0.5629724948,0.9517698642,0.5347593583,1.0377566792,1.0830094923,0.154212814,0.7683504986,0.7051401002,0.838150289,2.2683562979,1.5143542069,1.7127424236,1.3731185635,0.6045105789,2.228303362,1.09099089
201445,11/02/2014,3.1144781145,2.513300312,1.63132137,1.124372946,0.075028616,1.267557383,2.121559633,1.0180671064,0.1655629139,3.0509275163,0.9438313877,0.9255210611,1.0402455662,0.65030876,0.8277189605,0.9703163576,0.5630630631,0.2938706969,0.2992220227,1.6093912714,1.7509363296,0.5448127686,1.10596166,0.5514919308,0.4489097905,1.1868745636,0.115135949,0.9694850604,0.8867667121,1.0295645603,2.3154810183,1.8033927329,1.7063529036,1.1477045908,0.6164058796,2.3771998949,1.044096412
201446,11/09/2014,3.1484257871,3.894913701,1.519808743,1.125902847,0.032193447,1.720227652,1.643489254,1.1878893235,0.1974810199,3.312730759,0.881401713,0.8554913295,1.3432835821,0.5494798613,0.7750540735,0.955927995,0.3374578178,0.6846709776,0.2419354839,1.7626749046,1.2637056309,0.8140361969,1.110142401,0.6268436578,0.5027531721,1.2147335423,0.272438323,0.9667024705,0.802919708,0.9607919255,2.2432044102,1.9643777561,1.7527390566,0.9535759097,0.7570696949,2.2164808268,1.177836762
201447,11/16/2014,2.9285714286,5.619982159,1.324207707,1.11092121,0.030673201,2.89243277,2.192850706,1.8232819074,0.2963662916,4.395410859,0.9380863039,1.7629648694,0.6838163465,0.5635183143,1.4122394082,0.9314887284,0.3886010363,0.6763972944,0.2253174928,2.1392894166,1.6204339467,0.7904846336,1.382217953,0.4873814929,0.4698318497,1.4314140831,0.140449438,0.7468492298,1.0598923284,0.8467631795,4.1039166557,2.6365842461,1.9912503528,1.2466843501,0.8295804693,2.1739130435,0.938914659
201448,11/23/2014,2.3985239852,7.262164125,1.727804359,1.347802388,0.133066247,3.977081227,2.334889927,2.2199170124,0.3307232139,5.9011815252,1.0911159375,1.7105756024,1.4438635798,0.8979967764,1.3018322083,2.0605038869,0.3225806452,0.8725157538,0.0902798676,1.9280380177,1.8017009848,1.8002653023,1.846831583,0.5786741554,0.5986530307,2.2585383768,0.114705208,1.0564997703,0.9889862891,1.2020342117,4.6663085806,2.6795400304,2.3904198262,1.8287937743,0.8775276612,1.7486783245,1.412086244
201449,11/30/2014,2.1246458924,5.01345895,2.514379622,1.302259505,0.256027329,4.634755237,2.44474213,2.224498756,0.9428266221,5.4893442142,1.0066159209,1.8916114614,1.1828320379,0.9362880886,1.7075773746,1.8106091282,0.6756756757,1.1299435028,0.1570915619,2.0330969267,1.8722565619,1.2621288393,1.413369714,1.0367853796,1.2763868434,1.7612049071,0.268779177,1.3827685762,0.8654335652,2.0941921072,4.912875121,3.3713858957,2.4646386359,1.6223776224,0.9853249476,2.4751106195,1.654444119
201450,12/07/2014,1.6630513377,10.10722301,4.376148321,1.553249032,0.088710831,5.489250042,3.512589369,4.7076180258,1.7344018317,5.6159568381,1.2605195089,2.3845763572,1.4887857695,2.03819522,4.5388525781,2.9900530109,2.0818377602,1.3935969868,0.1357466063,2.2569614069,2.148272957,1.426650732,1.645710059,1.9794229479,0.9588268472,2.7521744775,0.492831541,1.5637594712,1.4310954064,3.2051884576,8.9696429235,4.0946656649,3.4227611228,2.0152671756,1.2688689565,4.1292875989,2.040458372
201451,12/14/2014,2.6342451874,15.33048505,8.45410628,1.678353834,1.12319359,6.281602489,4.980964467,8.1023127585,2.9846515207,6.9654977989,1.4395886889,3.4173363502,1.2939325057,2.8855721393,5.7207804508,4.5909515548,3.6734693878,2.5779145825,0.2829777971,3.3183681437,3.7969094923,1.8006925741,2.650329626,3.3564885965,0.8,4.4293015332,0.483694804,4.5703493862,1.8459353923,4.5430877376,12.937481304,5.9243309751,5.4491115075,2.1871202916,2.0115665074,5.7658628587,3.995164702
201452,12/21/2014,2.3454157783,19.41769571,10.52631579,2.258328986,1.619688081,7.812926098,6.497948016,8.6275329016,3.280063135,7.2839765101,2.2793321557,4.5990227077,1.9058295964,4.9317756176,7.851110416,8.6516084873,4.2979942693,4.9280177187,0.2551950419,4.335926246,6.6527415144,3.2705364827,6.187937703,6.9647176579,1.2415933782,7.0305961127,1.394538059,6.8842567197,3.0188679245,8.0322906155,7.6932606541,5.8148431523,9.8743851376,2.7937915743,2.5066666667,7.2717479127,6.7656894
201453,12/28/2014,2.366255144,11.22119559,5.001309243,2.657640717,1.223976964,2.368880392,7.980922099,8.7858220211,3.4524057488,6.6198765929,2.0118716184,5.941475827,1.9367764915,4.0917266187,5.7218543046,7.654185022,4.048582996,3.5431235431,0.7217090069,3.7544532749,5.6214444123,4.1099546304,4.549907478,4.9656673924,1.3912310287,6.3413149351,1.213346815,5.4304007588,2.8245614035,6.7828843106,11.32253076,4.2448825582,8.6694159743,5.0340136054,3.1791907514,5.4837271511,7.389584707
201501,01/04/2015,0.975177305,5.429162358,5.284820547,2.657738219,1.34,3.116182064,5.637513172,6.3307287514,2.3629580025,4.7770915216,1.7623799661,2.7889730775,2.2380291464,2.3510312068,3.6432722396,3.7901069519,3.3773861968,2.823283374,1.1103557671,3.6231118623,3.9706685389,3.9307667422,3.548820257,3.4317580611,1.5280135823,4.4830079537,1.947285602,3.0624744794,2.528548124,5.803710229,9.0672384745,3.8738062024,6.490730793,3.1034482759,3.6413920258,3.7111670865,6.13672496
201502,01/11/2015,1.0318949343,8.251839434,7.43509048,3.219950315,4.1,2.130114494,5.982905983,6.015258216,1.3087339816,4.7987506211,2.4677797305,2.5625220148,3.0205328356,2.0938215103,3.2349373231,3.7041679724,7.6542098154,2.5402504472,1.0276845638,3.3428655951,4.11319513,3.4213027268,5.391001332,2.3977433004,2.2252497729,3.7935568705,2.503293808,1.8829754124,3.2123113701,3.2080574466,9.7474765878,3.7793722956,4.9922969701,3.9726027397,4.1752790409,3.2821685173,5.217996289
201503,01/18/2015,2.0935101186,7.030558769,7.924446374,3.872310191,3,2.367435681,6.135660006,6.7286348502,1.0945729334,5.4074754902,3.5562298783,2.5153427263,3.0819672131,1.8961871632,3.6263484049,4.6448629006,5.9335873707,5.8094226001,1.9407959224,4.9743387288,4.2306408545,3.9932422055,5.588312946,1.8613915791,2.160417184,5.3233979136,4.520858789,2.0440251572,3.348806366,3.7667547207,7.1779082074,3.3528873581,4.3433783201,6.7854335866,3.6044362292,2.7822758722,6.223994452
201504,01/25/2015,0.9475218659,5.856873823,7.301017355,3.552942151,2.8,2.219983884,5.779604418,7.0980943855,1.5208333333,4.5005990633,2.9791598676,2.251456825,3.3376123235,1.2558327093,2.7432405763,3.479113778,4.9002849003,4.0644171779,1.6897746967,4.8062481226,3.9074146724,3.0962816344,6.327068628,1.5306122449,1.2471655329,4.863336475,4.111783553,1.85736566,2.3367378521,4.0216411181,6.2072839622,3.2444537027,4.0525943308,5.6233421751,3.1148604802,2.3930269414,6.527695057
201505,02/01/2015,0.9920634921,4.522755646,6.586050529,3.139514112,1.95,2.037129569,4.81705712,6.0228034876,0.6869303641,4.4046642981,2.4561403509,1.7723086448,2.5661116552,1.2271475081,2.7772565209,3.275242047,3.7387193812,2.8048305415,1.8832391714,3.5314817142,3.5398927783,2.3409490334,6.694720735,1.2093023256,1.043395779,4.2072015161,3.546099291,1.9505233111,2.157943067,3.6688617121,5.6525293326,2.8732656865,3.0879904502,6.0542797495,2.3134639433,2.4158021884,5.14688321
201506,02/08/2015,1.2857142857,5.49267412,5.821078431,2.458672875,1.23,1.999840013,3.921038399,4.5574636724,0.5016949153,3.8091078366,2.1685135652,1.4140009272,1.9884877028,1.1323504681,2.2328881469,3.1038961039,1.8755328218,1.7059891107,1.3775829681,3.8961038961,3.3427244346,2.3832504269,5.707429943,1.3848671786,1.1386279533,2.8355724646,2.555647156,1.5250544662,2.3600701642,2.2896338518,5.0595166526,2.7638323733,2.6481501746,5.585106383,1.7492096944,2.6365860288,4.774856452
201507,02/15/2015,0.1833180568,6.034295637,5.443619654,2.572655822,0.75,2.782243106,3.415061296,4.1672633539,0.4883026019,3.8293263104,1.5576013934,2.3619482,2.161055505,1.3042957999,2.3137183458,3.2918149466,2.7050997783,1.5426808365,1.301427372,3.0383930842,2.4615384615,1.6915269875,4.024767802,1.3502109705,0.8569202804,2.5856587778,1.755034177,1.5884221673,1.8777157045,1.5036294504,4.7351194084,2.1227213384,2.4328530191,4.6324549237,0.9519160361,2.3522900235,3.425630103
201508,02/22/2015,0.5231037489,5.52357624,3.477141017,2.304726422,0.86,2.637946765,2.998421883,3.8929108045,0.3693314633,3.4336995343,1.1374665166,1.3562900999,1.7343045439,0.802957657,2.0464793618,3.0409650666,1.5886646629,1.4830508475,0.7791113919,4.0145985401,2.7553444181,1.1653200746,2.726622564,1.0194508725,0.3846153846,1.9739980916,1.037344398,1.5605821497,1.9297979031,1.1997843084,4.0007089864,2.4169031212,1.7094920125,3.4463744141,1.0763404425,2.5293711126,1.942841053
201509,03/01/2015,0.5395683453,5.870517221,4.514752933,1.841924953,0.79,2.382293763,2.775532202,4.3010752688,0.2443618592,3.2097747298,1.4558292673,1.025283695,1.9434628975,0.9674168626,2.3680775685,2.0849700852,1.2123933543,1.750547046,0.7652487058,2.5391680173,2.3885350318,1.1622464899,2.519028634,1.0141543849,0.5880431232,2.719255267,0.780868716,1.2911000172,1.6862390846,1.947977541,4.2863087807,1.9686846534,1.7556494964,3.0822913638,1.0712814174,2.648205404,1.86786579
201510,03/08/2015,0.5420054201,4.714640199,3.46331452,1.540409369,0.44,1.974361374,3.040810883,4.1248453183,0.3731695796,3.4569260891,1.5002671709,1.1649041639,1.7055479318,0.8918555082,2.5992063492,1.8378812199,1.6493873704,2.2034520749,0.6146672319,2.2428370127,2.5628818535,1.4956783164,1.808198429,0.9215241717,0.5656981229,1.8872758326,0.874726648,0.8751823297,1.5179677819,0.7698494772,4.175381927,2.1156122922,1.629891901,2.2079589217,1.1129777404,2.5936218076,1.122774382
201511,03/15/2015,0,3.903237116,3.084061135,1.65807383,0.1,1.567087201,2.764094143,2.8369931079,0.4742304939,3.1050228311,1.505868458,1.1967491292,1.5128875607,1.0895040223,2.7562601333,1.6448959845,0.7673860911,2.3016997167,0.2579535684,2.8872468528,2.4643219215,1.0690423163,2.282828283,0.8859523988,0.9913258984,1.7525843774,0.6214586,0.3166226913,1.133105802,0.9222507588,3.6007232894,1.9162937615,1.6223572296,2.3335230507,1.0768335274,2.6701355607,1.414710021
201512,03/22/2015,0.1899335233,2.79083013,2.435253189,1.266395296,0.41,1.537852049,2.27537923,2.3711943794,0.2788059415,2.8005913272,1.5652856022,1.1396251899,1.4616096207,0.9701101206,4.128326287,1.4102224576,1.0978520286,2.3954236682,0.3866809882,2.4411293305,1.9738388032,0.7867132867,2.150049896,1.1912689604,0.5816368924,1.9206711311,0.403852128,0.7133711359,1.4453348598,0.6277822166,3.3583193609,2.0932815103,1.880768223,2.1493624772,0.8064516129,2.2610322782,1.620086491
201513,03/29/2015,0.4496402878,1.978494624,1.735159817,1.365481609,0.06,1.408889235,2.071907374,2.055312075,0.4039662137,2.6800832084,1.5282694802,1.271109497,1.4642387836,0.6618407446,2.7420257415,1.334208224,0.5561172902,2.0899053628,0.4268703662,1.8755452166,1.8904766131,0.9728867624,2.704507513,1.1694929413,0.8974801519,1.7094666464,0.519133788,0.5943536404,1.409034397,0.5511712389,3.1872724821,2.0206234726,1.8815048173,3.2326820604,0.8259212198,2.2143774069,1.521723149
201514,04/05/2015,0,1.785274563,1.374088615,1.190172575,0.21,1.176233635,2.112932605,1.7580144778,0.4668833249,2.3366517411,1.3727298524,1.4855647949,1.4625228519,1.1731995117,2.0559680183,0.8953784696,0.5549389567,1.2859304085,0.4424778761,1.5761821366,1.4726222439,0.9038818497,2.458100559,0.8526296895,0.5532503458,1.6890363444,0.698261774,0.4109844947,1.0552624271,0.4140555058,2.633744856,1.5240987571,1.752421367,2.5641025641,0.4482189196,2.4260272052,1.715155887
201515,04/12/2015,0.3137254902,1.657458564,1.069665387,1.253421126,0.21,0.993067996,2.022546419,1.3764213046,0.2321303434,1.7775968519,1.4723621656,1.1788159834,0.6853120948,0.7474701012,2.5352112676,0.9861642626,0.9414225941,0.9625668449,0.2412280702,1.6081871345,1.5371692566,0.8009241432,1.915070774,0.6081891383,0.5888465535,1.5900675234,0.593697671,0.5641748942,1.0286951814,0.3883938771,2.7412623891,2.1235114343,1.4685402,2.0715630885,0.7603686636,2.0618556701,1.269546369
201516,04/19/2015,0.4352557127,1.530612245,0.905269964,1.218086143,0.1,0.684169541,2.083981337,1.4104624174,0.2342618622,1.9368723099,1.3289183223,1.1185492755,1.0935143288,0.6108557799,1.5661707126,0.6425758309,0.430292599,0.7963118189,0.3499125219,1.8738049713,1.5325363075,0.5393401015,1.471598156,0.4835425857,0.8368200837,1.3587721769,0.735179102,0.1999272992,1.0186757216,0.2694757472,1.6738757646,1.5689855554,1.4707220529,1.3387423935,0.7377598927,2.3073695987,1.154886339
201517,04/26/2015,0,1.420849421,0.731197772,1.483198146,0.04,0.869920359,3.358925144,1.5639207129,0.1864263838,1.7769706444,0.9450204691,1.2315486069,0.8217220436,0.6461742859,1.4570858283,0.7624200689,0.1858736059,0.6793478261,0.2624671916,1.6005040958,1.4531579802,0.3974748656,1.586976554,0.6370586094,0.5578800558,1.4470464872,0.419664269,0.2991772625,0.9910047263,0.2877201059,2.6566069816,1.811312368,1.5386586531,1.3554216867,0.4780530204,2.3117288328,1.398189712
