Week,NH,athena_flu,athena_ILI,athena_viral,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,body temperature,symptoms of bronchitis,robitussin,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,how long does the flu last,flu virus,rsv baby,flu shot,rsv,tussionex,pneumonia,bronchitis,cough fever,flu and cold,sinus,the flu,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,human temperature,influenza a,influenza b,flu vs cold,flu medicine,cold symptoms,symptoms of the flu,what is rsv
2010-02-28,0.144957548,0.0,0.0,0.0,1074.91281724,360.357008626,0.0,0.0,0.0,957.204651031,355.159108599,0.0,0.0,360.683221972,0.0,0.0,360.357008626,0.0,0.0,8260.40151418,358.932250572,359.364829362,0.0,355.052132964,0.0,0.0,357.412103394,0.0,0.0,360.233122516,0.0,0.0,0.0,358.285331526,599.723838776,0.0,1911.45028765,956.662984676,0.0,0.0,1673.98096853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-07,0.102669405,0.0,0.0,0.0,1317.71908636,354.246786244,0.0,0.0,0.0,1258.66386655,0.0,0.0,0.0,480.705015184,0.0,0.0,354.246786244,0.0,358.905720968,7204.65827914,0.0,0.0,0.0,0.0,364.235023461,354.567274892,0.0,355.102713241,0.0,0.0,0.0,0.0,0.0,360.898038419,721.238361016,0.0,1198.53560672,599.630073444,0.0,0.0,1559.51677132,356.070588596,0.0,0.0,0.0,0.0,0.0,354.567274892,363.029310172,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-14,0.181781458,0.0,0.0,0.0,1032.59624642,0.0,387.559665493,387.559665493,388.733377381,775.322990477,388.775500028,0.0,0.0,387.313068618,0.0,386.625786781,0.0,0.0,386.858834271,5952.30878997,0.0,0.0,386.625786781,387.793840517,387.874355203,0.0,0.0,387.676717642,0.0,387.676717642,0.0,0.0,0.0,0.0,647.763354723,0.0,1291.30801232,387.642048849,0.0,0.0,516.726565428,388.733377381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-21,0.172546012,0.0,0.0,0.0,717.845813303,0.0,0.0,0.0,0.0,962.250026686,0.0,361.748546375,0.0,361.02455578,359.827662536,0.0,0.0,0.0,0.0,7938.61610385,359.711447552,0.0,0.0,0.0,359.603231111,360.005273277,0.0,0.0,361.312704753,0.0,0.0,0.0,0.0,0.0,481.870643896,0.0,1200.42747406,600.503669702,361.748546375,359.827662536,961.234825216,361.999133923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-28,0.10094892,0.0,0.0,0.00529100529101,830.0503562,0.0,0.0,0.0,0.0,950.270413846,0.0,0.0,0.0,355.03094489,357.295708816,355.138107868,0.0,0.0,355.138107868,8677.32659515,0.0,0.0,0.0,0.0,356.282119784,0.0,0.0,0.0,0.0,354.816812837,0.0,0.0,0.0,0.0,359.023862184,0.0,829.941822283,474.722752796,0.0,357.295708816,1424.85052414,358.806929337,358.806929337,355.459985307,0.0,0.0,359.023862184,0.0,0.0,0.0,0.0,0.0,358.590258486,0.0,0.0
2010-04-04,0.173535792,0.0,0.0,0.00531914893617,1671.80805039,0.0,358.045416536,358.045416536,355.632446025,1555.88513792,0.0,360.381080171,0.0,360.322507313,0.0,0.0,0.0,0.0,0.0,7902.97303175,0.0,0.0,0.0,0.0,0.0,0.0,360.381080171,0.0,0.0,0.0,0.0,361.141836371,0.0,358.801242204,0.0,0.0,716.879127142,356.491980638,360.381080171,0.0,1250.1284854,359.451637205,0.0,356.491980638,0.0,0.0,0.0,0.0,355.739661113,0.0,0.0,0.0,718.469154075,0.0,0.0
2010-04-11,0.193965517,0.0,0.0,0.00555555555556,1740.1128549,0.0,0.0,0.0,0.0,1394.83718112,0.0,0.0,0.0,698.122106924,0.0,0.0,0.0,0.0,348.148247839,6046.79319041,0.0,349.501391301,0.0,0.0,348.975667186,346.088749688,0.0,0.0,0.0,348.46962421,0.0,0.0,0.0,0.0,697.955449862,0.0,520.84802639,522.415767145,0.0,0.0,1161.41822936,697.533724514,0.0,0.0,0.0,0.0,348.977724931,0.0,0.0,0.0,0.0,0.0,349.471508965,349.501391301,0.0
2010-04-18,0.247402276,0.0,0.0,0.0121212121212,1304.55090806,0.0,0.0,0.0,0.0,712.539912834,356.824333932,0.0,0.0,355.496979812,0.0,0.0,0.0,0.0,0.0,6534.04175671,0.0,355.377733796,358.119130426,0.0,353.678854464,356.931875925,0.0,355.067505961,354.318418396,355.067505961,0.0,0.0,0.0,0.0,536.810305967,0.0,592.870062623,533.537762237,0.0,0.0,890.556264187,535.782898363,0.0,0.0,0.0,0.0,0.0,0.0,709.064241398,354.639068548,0.0,0.0,0.0,0.0,0.0
2010-04-25,0.0,0.0,0.0,0.0126582278481,1695.83625445,0.0,362.2688933,362.2688933,364.253323238,1577.23212952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7286.80515408,0.0,0.0,365.820611953,0.0,365.268346536,0.0,0.0,0.0,728.067787051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.53361261,365.133693808,0.0,0.0,1092.3646784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.268346536,0.0,0.0
2010-05-02,0.091827365,0.0,0.0,0.00641025641026,602.733299104,0.0,360.937298685,360.937298685,0.0,482.557544755,0.0,359.483187499,0.0,362.178015461,0.0,0.0,0.0,0.0,0.0,5553.44289612,0.0,361.045949286,542.463082377,0.0,0.0,361.481206609,0.0,0.0,541.82073161,718.966374999,0.0,0.0,0.0,361.69922905,0.0,0.0,1080.89452441,1085.09768715,359.483187499,0.0,1447.09192162,360.026049456,0.0,361.372293923,0.0,0.0,0.0,363.695131452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-09,0.141123342,0.0,0.0,0.0,873.708550449,0.0,0.0,0.0,375.665261923,874.801445813,0.0,0.0,0.0,0.0,376.118690121,0.0,0.0,0.0,0.0,8378.8260307,0.0,371.842248799,373.528863172,0.0,1118.89488271,0.0,373.776581666,0.0,0.0,0.0,0.0,0.0,0.0,745.030126966,0.0,375.778516449,749.032473701,560.804246976,0.0,376.118690121,1124.75651505,373.190317374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.964960903,562.311611935,0.0,0.0
2010-05-16,0.112327998,0.0,0.0,0.0,1410.06629357,0.0,0.0,0.0,0.0,1283.6681383,0.0,0.0,0.0,385.456207491,0.0,0.0,0.0,0.0,384.583219588,6551.01917439,0.0,0.0,385.939613145,0.0,384.313312546,0.0,0.0,0.0,0.0,385.822244308,0.0,0.0,0.0,383.354224149,0.0,386.054696449,575.949649523,386.054696449,0.0,0.0,1539.20945689,386.754493482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.338708674,0.0,0.0
2010-05-23,0.135501355,0.0,0.0,0.0,1612.28703992,0.0,0.0,0.0,0.0,803.936091922,404.025547486,407.091667743,0.0,0.0,0.0,0.0,0.0,0.0,407.460298894,6729.95529723,0.0,402.809356469,408.323039999,0.0,404.879466216,405.309159385,0.0,0.0,403.417807493,0.0,0.0,0.0,0.0,0.0,0.0,404.391071202,806.183348378,808.782142404,407.091667743,0.0,941.332271201,407.706424113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.323039999,0.0,0.0
2010-05-30,0.042444822,0.0,0.0,0.0,816.654462042,0.0,0.0,0.0,407.7364471,408.265587451,0.0,407.982367756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5984.83808638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.647985466,610.915080456,407.982367756,0.0,950.85386134,408.598469187,0.0,408.05659033,0.0,0.0,409.413489512,0.0,811.514584064,0.0,0.0,0.0,409.067812251,0.0,0.0
2010-06-06,0.169157034,0.0,0.0,0.0,1561.51412145,0.0,0.0,0.0,0.0,779.547791906,0.0,0.0,0.0,390.19077229,0.0,0.0,0.0,0.0,0.0,6769.31593086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.60566282,389.595463151,0.0,0.0,910.208777325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,0.165234633,0.0,0.0,0.0102040816327,967.231982026,414.34358503,0.0,0.0,0.0,413.867962696,0.0,0.0,0.0,415.847099702,0.0,0.0,414.34358503,0.0,0.0,7756.56364156,0.0,0.0,0.0,0.0,0.0,415.428001208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.67856092,416.214984684,0.0,829.424302001,623.002895646,0.0,0.0,968.274837459,0.0,0.0,415.470199008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.328860037,0.0,0.0
2010-06-20,0.0,0.0,0.0,0.0,416.914204446,0.0,0.0,0.0,0.0,555.802277126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6813.88433763,0.0,0.0,417.544329797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.679992713,418.839962055,832.50938959,0.0,0.0,0.0,1527.69251006,419.598959268,418.461492209,419.725726325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.695049073,0.0,0.0
2010-06-27,0.066115702,0.0,0.0,0.00636942675159,685.28942793,0.0,0.0,0.0,0.0,823.458615756,411.429144305,411.900236561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5629.4200718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.810267734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.43771885,824.448148114,411.900236561,0.0,1371.24039698,0.0,0.0,412.646883516,0.0,0.0,410.789640001,0.0,410.933894056,0.0,0.0,0.0,412.298710733,0.0,0.0
2010-07-04,0.1460387,0.0,0.00806451612903,0.00806451612903,973.322959999,0.0,420.073757684,420.073757684,0.0,556.766142182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8496.54295495,0.0,0.0,628.123609167,0.0,0.0,417.759193124,0.0,416.047972846,416.089464017,420.200629855,0.0,0.0,0.0,0.0,0.0,0.0,1251.18101687,0.0,0.0,0.0,834.289303547,0.0,832.178928033,0.0,0.0,0.0,0.0,419.567034213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-11,0.030497103,0.0,0.0,0.0127388535032,895.370460362,381.133822788,0.0,0.0,383.096050223,384.35882838,0.0,0.0,0.0,384.705015481,0.0,0.0,381.133822788,0.0,0.0,5769.33489129,0.0,0.0,381.019023444,0.0,0.0,0.0,385.297001096,0.0,0.0,384.701408058,0.0,0.0,0.0,0.0,0.0,0.0,574.836516298,0.0,0.0,0.0,1344.14197567,383.096050223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.746792319,0.0,0.0
2010-07-18,0.150105074,0.0,0.0,0.0059880239521,509.211006418,380.858945704,0.0,0.0,767.228892256,767.460194304,0.0,0.0,0.0,382.240955789,0.0,0.0,380.858945704,0.0,0.0,5488.46950932,0.0,0.0,380.744229154,0.0,0.0,0.0,0.0,0.0,380.973731402,382.23265817,0.0,381.203510492,0.0,0.0,383.909540105,383.730097152,381.204019791,762.409058183,0.0,0.0,573.608043451,382.819757963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-25,0.034352456,0.0,0.0,0.0,644.518420886,0.0,0.0,0.0,0.0,386.577478133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7230.27432237,0.0,0.0,387.366071374,0.0,0.0,0.0,0.0,0.0,0.0,387.728815131,0.0,0.0,0.0,0.0,0.0,0.0,1161.84204307,389.066758936,0.0,0.0,774.263415994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-01,0.174947516,0.0,0.0,0.00571428571429,1152.52594858,0.0,0.0,0.0,0.0,1154.99949131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5521.60575679,0.0,0.0,0.0,0.0,0.0,769.839475447,384.65167683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.183328709,0.0,769.339522591,576.686323125,0.0,0.0,897.495318514,0.0,0.0,383.803424941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-08,0.034530387,0.0,0.0,0.0,968.946380873,0.0,0.0,0.0,0.0,392.287402738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.105101946,5319.1755631,0.0,0.0,519.182892233,391.50081815,384.147105511,0.0,0.0,0.0,0.0,391.931962626,0.0,0.0,0.0,0.0,0.0,0.0,647.597258167,383.683719376,0.0,0.0,778.126820961,393.00022055,387.439043572,0.0,0.0,0.0,0.0,382.875478018,0.0,0.0,0.0,0.0,392.211345951,0.0,0.0
2010-08-15,0.135226504,0.0,0.0,0.0,973.164960348,0.0,389.918669873,389.918669873,0.0,390.029696355,0.0,391.931020428,0.0,392.167550917,0.0,0.0,0.0,0.0,0.0,6642.04375005,773.029647293,0.0,386.864084029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.458814379,392.641469407,391.931020428,0.0,1431.50229077,0.0,0.0,390.388592946,0.0,0.0,391.68674123,0.0,0.0,0.0,0.0,0.0,388.972973645,0.0,0.0
2010-08-22,0.09118541,0.0,0.0,0.0,628.894251839,0.0,0.0,0.0,377.235562929,629.76787,0.0,754.358958698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6302.8939826,374.851588562,377.406559108,379.914244697,0.0,0.0,377.86153989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.855973758,379.455133828,754.358958698,0.0,880.976523619,377.235562929,0.0,378.60064684,0.0,0.0,379.00380573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-29,0.033955857,0.0,0.0,0.0,372.155669417,0.0,373.430822714,373.430822714,370.309907586,739.276490235,0.0,376.084384099,0.0,376.311351139,0.0,0.0,0.0,0.0,0.0,5481.13237902,0.0,372.492158344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.655713303,0.0,0.0,0.0,563.063861967,0.0,0.0,937.195611195,0.0,376.084384099,0.0,622.440571898,0.0,0.0,0.0,0.0,0.0,375.124130556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-05,0.041017227,0.0,0.0,0.0,750.183077547,374.823963728,0.0,0.0,0.0,375.807189345,374.259809658,0.0,0.0,378.164023184,375.661132537,0.0,374.823963728,0.0,375.807326095,6014.80564721,374.485267375,0.0,375.679466032,0.0,0.0,0.0,377.022223597,0.0,0.0,0.0,0.0,0.0,0.0,1129.70229604,0.0,0.0,561.423013154,561.988030572,0.0,375.661132537,1501.61294892,376.530835677,0.0,0.0,0.0,0.0,377.47811504,0.0,0.0,0.0,0.0,0.0,564.91049057,0.0,0.0
2010-09-12,0.128287364,0.0,0.0,0.0,474.338464601,0.0,0.0,0.0,0.0,711.608967328,0.0,0.0,715.987636279,357.993818139,0.0,0.0,0.0,0.0,0.0,6178.04480648,1068.8103129,355.536016001,1072.61132679,0.0,356.162923161,353.315802525,0.0,0.0,0.0,355.69664945,0.0,352.890760958,0.0,829.612103901,355.348812897,0.0,1066.99216419,474.552764299,0.0,0.0,1186.45482769,475.521203685,0.0,0.0,0.0,0.0,357.549112709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-19,0.086780445,0.0,0.012987012987,0.0194805194805,1057.56288643,0.0,354.170277909,354.170277909,710.485742237,586.3373222,0.0,0.0,0.0,587.791850161,0.0,0.0,0.0,0.0,528.780643097,5754.23820573,1053.78853659,349.230922319,703.911394575,0.0,0.0,0.0,0.0,0.0,353.529825327,0.0,0.0,0.0,0.0,937.145532622,350.708925013,353.423308356,468.730069323,2121.17895196,0.0,0.0,1401.99626873,469.97025375,352.237048439,352.013201851,0.0,0.0,587.152030572,351.270334075,0.0,0.0,0.0,0.0,704.878220283,0.0,0.0
2010-09-26,0.098135427,0.0,0.0,0.0049504950495,1547.29115789,333.867080663,0.0,0.0,0.0,775.447880725,0.0,0.0,328.342791634,331.538004623,0.0,0.0,333.867080663,0.0,333.176618474,6425.00942908,991.256652663,0.0,654.114224056,0.0,333.780199304,334.258127126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.461527842,334.183802931,0.0,774.144454819,662.933464949,0.0,0.0,1438.68195817,498.25344594,0.0,0.0,0.0,0.0,669.524270317,654.903264134,0.0,0.0,0.0,0.0,0.0,332.575216635,0.0
2010-10-03,0.0759301443,0.0,0.0,0.0131578947368,688.560266958,343.336418568,0.0,0.0,344.791077804,690.216783852,0.0,0.0,0.0,344.843160977,344.432670364,0.0,343.336418568,0.0,0.0,7828.99064287,516.33678671,0.0,345.057211593,0.0,0.0,346.392861863,0.0,0.0,0.0,0.0,0.0,344.182685753,0.0,1147.9604125,0.0,0.0,689.182209164,1034.10497532,0.0,344.432670364,863.526185716,347.439049909,0.0,0.0,0.0,0.0,346.223014379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-10,0.0924641701,0.0,0.0,0.00921658986175,1054.6621399,0.0,352.434934195,352.434934195,0.0,821.19308382,0.0,0.0,0.0,528.865723021,0.0,0.0,0.0,0.0,356.754960744,8923.64458747,585.354726956,0.0,524.669725688,350.258094504,0.0,349.181100752,0.0,0.0,0.0,0.0,0.0,700.30525369,0.0,1640.90289845,348.955521702,347.588717911,820.060959964,349.181100752,0.0,0.0,1523.79434235,470.231750742,0.0,0.0,0.0,0.0,587.052306262,0.0,356.324746742,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-17,0.2936096718,0.0,0.0,0.00473933649289,1009.13881244,0.0,0.0,0.0,0.0,898.046292476,0.0,335.326269963,0.0,336.994630584,0.0,335.629275629,0.0,0.0,0.0,6632.15134083,448.160623889,0.0,675.712607442,336.643261356,336.735887881,0.0,0.0,0.0,0.0,0.0,0.0,335.925696271,0.0,1680.40690872,0.0,0.0,784.686224367,504.352504692,335.326269963,0.0,1234.43753856,0.0,336.431608464,0.0,0.0,0.0,337.081775601,0.0,0.0,0.0,0.0,0.0,337.458871922,335.730399243,0.0
2010-10-24,0.1787949222,0.0,0.0,0.0106382978723,776.603410826,332.769558438,332.534943168,332.534943168,334.48278754,1111.80667894,0.0,331.499423888,0.0,445.354625614,332.269002544,0.0,332.769558438,0.0,0.0,6453.84190786,443.777598826,0.0,0.0,0.0,499.028128049,0.0,0.0,0.0,331.499423888,333.573592406,332.970203333,0.0,0.0,1108.89661394,0.0,665.539116877,1220.78101607,666.385866605,331.499423888,332.269002544,1111.13568249,500.334997777,667.420580199,334.195608597,0.0,0.0,500.03200958,0.0,0.0,0.0,0.0,0.0,335.123461322,0.0,0.0
2010-10-31,0.2943722944,0.0,0.0,0.005,1091.19440311,324.508870274,0.0,0.0,326.243851867,764.902788098,0.0,0.0,0.0,0.0,324.020740204,0.0,324.508870274,0.0,0.0,8313.12854835,327.750030493,488.62688311,662.315663974,0.0,652.684413925,325.276218946,325.194728394,0.0,0.0,648.626883733,0.0,0.0,0.0,981.742356786,0.0,331.257608375,975.877651778,662.714889812,0.0,324.020740204,823.243261347,652.320926112,0.0,0.0,0.0,0.0,326.44062138,0.0,0.0,0.0,0.0,0.0,0.0,324.020740204,0.0
2010-11-07,0.304414003,0.0,0.0,0.00436681222707,786.164099727,0.0,670.074755286,670.074755286,0.0,899.1072461,340.619139839,0.0,0.0,678.10950703,340.106776512,0.0,0.0,0.0,0.0,8777.00972441,501.847963234,0.0,0.0,0.0,335.406199707,670.004435066,0.0,0.0,335.103121815,335.507347535,0.0,0.0,0.0,1121.24087917,1010.78954975,335.406199707,1010.32255132,507.906458034,0.0,340.106776512,1011.50964141,338.773071182,0.0,336.115517954,0.0,0.0,503.211956074,0.0,0.0,0.0,0.0,0.0,672.104054968,0.0,0.0
2010-11-14,0.2792808518,0.0,0.0,0.0049504950495,1407.89247534,0.0,0.0,0.0,0.0,542.137972662,0.0,327.048927714,0.0,327.2530503,0.0,0.0,0.0,0.0,0.0,7489.70004369,0.0,327.245826526,326.357496975,0.0,325.569966204,0.0,328.233887597,0.0,0.0,0.0,0.0,0.0,0.0,325.481181245,327.005498834,0.0,976.071488646,488.980333509,327.048927714,0.0,1192.901519,977.454325905,328.43221623,0.0,329.42746537,0.0,325.816006359,322.945012106,0.0,0.0,0.0,0.0,0.0,327.048927714,0.0
2010-11-21,0.2051808156,0.0,0.0,0.0,984.844603459,0.0,0.0,0.0,0.0,1232.43068079,370.645834081,0.0,0.0,745.823172466,0.0,0.0,0.0,0.0,0.0,8260.35888768,369.865057422,366.728203238,0.0,0.0,0.0,370.879368584,0.0,0.0,0.0,368.675133715,366.396222366,0.0,0.0,1476.79373483,0.0,370.310812237,1230.94282032,616.215092731,0.0,0.0,1354.99804632,616.922760332,0.0,0.0,0.0,0.0,366.175235501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-28,0.1388062661,0.0,0.0,0.00877192982456,968.542323609,0.0,323.958206131,323.958206131,0.0,754.733068212,324.348634822,0.0,0.0,487.969302519,0.0,0.0,0.0,0.0,323.696083137,7983.12396418,320.265884553,321.13643513,323.561787542,324.478430166,430.542703544,0.0,0.0,0.0,0.0,0.0,325.525587836,0.0,0.0,323.633118397,0.0,0.0,1291.69127974,646.625804508,0.0,0.0,644.832179662,646.820105059,322.732868756,0.0,0.0,0.0,322.555707163,0.0,0.0,0.0,0.0,0.0,650.52913619,323.598554941,0.0
2010-12-05,0.2470152326,0.0,0.00444444444444,0.0177777777778,636.240974684,0.0,0.0,0.0,0.0,796.451470132,0.0,0.0,0.0,639.701540455,318.335076617,0.0,0.0,0.0,0.0,10202.4409264,636.268579133,0.0,637.202937321,0.0,637.180678583,318.524781199,0.0,0.0,636.670153234,636.762636628,0.0,318.139999461,0.0,957.309223168,319.139102507,317.695904877,954.520493475,795.203282028,0.0,318.335076617,1060.82767554,479.184227092,319.681508965,0.0,0.0,0.0,319.294862406,318.139999461,0.0,0.0,0.0,0.0,319.119959743,317.852436943,0.0
2010-12-12,0.0709219858,0.0,0.0,0.0,1746.86556919,0.0,0.0,0.0,0.0,1638.48639888,327.114296393,0.0,328.993437571,328.74047838,0.0,0.0,0.0,0.0,0.0,9411.44914876,0.0,329.291528877,328.243441067,0.0,327.066005143,0.0,328.270306112,0.0,0.0,327.26294443,327.073264572,0.0,0.0,489.615316595,330.189052729,0.0,327.262200371,655.543570276,0.0,0.0,655.972787345,821.227201506,326.974689146,327.764960298,0.0,0.0,0.0,0.0,327.171899453,0.0,0.0,0.0,328.766483056,0.0,0.0
2010-12-19,0.2433090024,0.0,0.0,0.0,1164.41734124,0.0,385.57777432,385.57777432,0.0,777.501223109,0.0,0.0,392.784360588,393.617034884,775.137557211,0.0,0.0,0.0,776.539252613,7782.14261901,0.0,0.0,391.361277435,391.482966622,388.422724504,0.0,0.0,0.0,384.880526988,385.694227891,0.0,0.0,0.0,388.891692478,386.277552494,0.0,906.224860076,518.412540977,0.0,775.137557211,2073.06506495,584.755026638,0.0,0.0,0.0,0.0,385.810751827,388.422724504,0.0,388.305659186,0.0,0.0,586.77613953,0.0,0.0
2010-12-26,0.2660458929,0.0,0.0,0.0,720.366323389,0.0,359.315380898,359.315380898,358.882209854,899.858151204,360.552808468,0.0,361.642421065,900.622557782,0.0,0.0,0.0,0.0,360.140658977,9260.18392493,0.0,0.0,359.923706773,0.0,0.0,358.558016349,0.0,0.0,0.0,539.437963147,0.0,358.12666836,0.0,359.423837095,601.92673303,0.0,721.236498546,719.499197762,0.0,0.0,720.584177951,721.114969786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.748459918,0.0,360.793087707
2011-01-02,0.3287565268,0.0,0.0,0.0,1267.93013515,283.890275687,0.0,0.0,190.862602745,825.304577802,0.0,0.0,190.804922901,508.467467293,192.136603716,0.0,283.890275687,0.0,188.356921629,7243.36511486,0.0,192.310693058,376.486907208,188.812164944,191.294644685,0.0,190.632092355,0.0,190.862723935,571.148085798,0.0,188.470526528,0.0,190.096459506,190.92003475,190.210262948,951.051487482,380.650179382,0.0,192.136603716,1269.57595034,444.90355699,188.356921629,192.368792965,0.0,0.0,0.0,0.0,0.0,0.0,192.252628235,0.0,318.219782726,188.300170523,0.0
2011-01-09,0.2317741256,0.0111731843575,0.0111731843575,0.0167597765363,1444.52877408,0.0,189.011008521,189.011008521,0.0,943.636801884,0.0,188.647430923,187.983462072,848.129170363,0.0,187.247382251,0.0,0.0,188.210924652,6294.03556188,188.669422361,378.364531706,378.936770865,189.125145604,187.022054474,188.612611334,188.19976277,0.0,188.647430923,376.791143366,187.416734722,187.927755448,0.0,189.068059837,283.166671489,188.069024283,1067.64530717,314.450708948,188.647430923,0.0,1383.36832441,377.708355063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.468385432,374.607598115,0.0
2011-01-16,0.422743606,0.0,0.0,0.00581395348837,926.447212107,0.0,185.258603136,185.258603136,0.0,556.203694928,0.0,185.581222817,0.0,371.456421136,184.589799514,0.0,0.0,0.0,184.92359662,6559.31390924,0.0,0.0,371.624506007,0.0,247.059021669,185.168277492,0.0,0.0,184.92359662,494.154491011,0.0,0.0,0.0,277.767641746,279.008323177,0.0,1234.86457963,308.883884138,185.581222817,184.589799514,1235.57410887,557.643444882,184.92359662,185.917623825,372.412800414,0.0,0.0,185.221203618,0.0,0.0,0.0,185.819652812,278.915020289,0.0,0.0
2011-01-23,0.4134561173,0.0,0.0,0.00487804878049,751.268174953,0.0,0.0,0.0,186.810354219,689.065560941,0.0,187.813678784,0.0,468.86490441,0.0,0.0,0.0,0.0,0.0,13669.5966885,0.0,0.0,313.375791226,0.0,376.591419711,564.545195096,187.35316109,0.0,187.955211285,438.195745323,0.0,186.845428947,0.0,187.127162102,188.404084068,188.153391084,1126.33507035,438.346655846,187.813678784,0.0,1314.98461731,187.335762529,186.697817861,0.0,0.0,0.0,188.636689126,0.0,0.0,186.810354219,189.248901784,0.0,376.656596398,0.0,0.0
2011-01-30,0.5047318612,0.0,0.0,0.00492610837438,953.246411549,0.0,178.864118304,178.864118304,268.343335285,895.003542969,179.280051717,0.0,0.0,718.851335913,179.712833978,180.015171641,0.0,0.0,177.158183734,8004.60463319,0.0,267.380698266,358.286959687,0.0,179.550295991,179.689646919,0.0,179.658621962,177.158183734,269.281219166,0.0,0.0,0.0,179.782543161,268.666964178,178.441862729,1073.07483739,716.031652131,0.0,179.712833978,1551.33662467,539.62699952,0.0,178.750503378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.033224487,177.104806758,0.0
