Week,UT,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,how long contagious,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,symptoms of rsv,flu cold,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,symptoms of influenza,rsv,tussionex,pneumonia,is rsv contagious,how long are you contagious with the flu,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,flu medicine,cold symptoms,stomach flu symptoms,how long does rsv last,how long is rsv contagious,symptoms of the flu,what is rsv
2012-08-26,1.1498340446,0.0,0.0120913569189,0.0138826690551,76.6015304046,0.0,0.0,687.198413687,76.7635275988,76.7171728116,76.7171728116,0.0,458.733034465,75.9884810601,127.24789023,0.0,0.0,0.0,76.5784437468,0.0,0.0,203.629097709,0.0,0.0,76.7635275988,0.0,0.0,76.3514604302,6350.17885255,76.1641237282,75.965579167,0.0,153.341747949,203.406649651,76.0572696669,76.1870785575,0.0,76.4494363592,152.558072815,76.3942963596,101.680366982,76.1491817753,0.0,0.0,114.102846043,75.9426910745,229.066193531,0.0,0.0,152.695520347,0.0,838.894172496,0.0,0.0,432.887731695,76.5784437468,0.0,840.736505835,0.0,177.900166796,191.01111291,76.3513353312,153.168510415,0.0,0.0,228.516583569,0.0,0.0,228.286026479,0.0,0.0,0.0,0.0,152.547114991,76.3020605656,0.0,0.0,0.0,0.0
2012-09-02,1.6655838403,0.0,0.0118147448015,0.0141776937618,0.0,85.3335839635,0.0,766.343499503,0.0,127.652116572,127.652116572,85.1485204688,511.118910317,0.0,141.907870076,0.0,0.0,0.0,84.8354176449,0.0,0.0,312.115363221,85.4882671973,0.0,0.0,84.8611581625,0.0,85.5658192993,7025.35236003,85.0910230008,85.3022873017,85.5032108204,128.173073921,397.390614768,85.219404146,170.183642359,0.0,169.111930538,0.0,0.0,84.8867765846,312.012493326,0.0,84.6578706201,85.2307724165,0.0,283.841451165,0.0,0.0,84.6833853491,85.2564520708,623.563271622,0.0,0.0,369.091204418,84.8354176449,85.4882671973,1249.36388767,0.0,340.081258465,127.613632355,0.0,127.87644389,85.0397787834,0.0,85.1293750561,0.0,0.0,85.1737267974,0.0,0.0,0.0,84.8111900357,84.95074949,113.531397929,0.0,0.0,0.0,0.0
2012-09-09,1.6812373907,0.00046992481203,0.0122180451128,0.0131578947368,0.0,0.0,0.0,1090.33584462,119.194446396,79.9472121658,79.9472121658,0.0,638.698841971,80.2309580224,119.182342831,0.0,0.0,0.0,79.6036510467,0.0,0.0,345.487697369,106.288034059,0.0,119.194446396,0.0,0.0,0.0,8100.2690756,239.184186362,79.5315027225,79.5222807118,186.273239513,239.709155582,79.2919500035,0.0,0.0,118.895415734,0.0,0.0,79.5315027225,212.695932424,158.99658418,0.0,79.7829734375,0.0,611.519606862,0.0,0.0,185.807458422,80.2067775046,717.254594,0.0,0.0,239.247977557,79.6036510467,106.288034059,930.20181159,0.0,477.982950514,239.199687376,80.3278260671,106.392266084,79.3546637395,80.1826115578,185.991656174,79.5222807118,0.0,160.510306249,0.0,79.4982920901,79.5222807118,79.3397450306,159.383630714,159.09256763,0.0,0.0,0.0,0.0
2012-09-16,1.1838777377,0.0,0.0125786163522,0.0125786163522,0.0,0.0,0.0,879.208367511,80.0049875449,79.9566826446,79.9566826446,79.6653038167,506.910120863,79.9738407943,79.9446428458,0.0,0.0,0.0,160.092780786,0.0,80.0740075599,426.029574524,0.0,0.0,80.0049875449,0.0,0.0,160.092780786,6620.85198476,266.145396401,80.0862234191,0.0,106.54990944,292.981751523,79.7329557317,161.028452487,79.8532166,120.18459369,0.0,0.0,80.2067440366,212.97858222,0.0,79.5507129074,79.5452643979,79.2630935778,799.197905066,0.0,0.0,212.802072887,0.0,825.054464097,0.0,0.0,266.474552185,160.092780786,0.0,1012.68676523,0.0,452.319930701,239.662194048,159.56203317,120.41310337,79.5573254556,0.0,292.957153104,0.0,80.3928602108,0.0,80.3928602108,0.0,0.0,79.8723528372,120.17104247,79.6412466544,0.0,0.0,0.0,79.969014026
2012-09-23,1.3365595115,0.0,0.0160320641283,0.0160320641283,0.0,0.0,0.0,1114.35005952,79.4785825221,159.200857228,159.200857228,159.920813742,663.593153469,79.3556600298,119.135304892,0.0,0.0,0.0,79.0904365021,0.0,79.3526410836,265.265723756,105.960864176,79.4244534285,79.4785825221,0.0,0.0,160.11424684,6699.44368486,291.518133269,79.1200325258,0.0,198.966371016,159.287686489,0.0,79.7917140297,0.0,159.843517418,0.0,80.0087359174,0.0,238.677334154,79.5444299443,0.0,79.0249648988,0.0,954.957230333,0.0,0.0,159.005214305,0.0,901.069502031,0.0,0.0,424.554696647,79.0904365021,105.960864176,1007.39349801,0.0,450.431016665,318.546268846,0.0,79.5805800578,0.0,0.0,291.72575559,80.081339126,0.0,79.4005015427,0.0,0.0,80.081339126,0.0,79.5084721002,79.9121361759,0.0,0.0,0.0,79.5747453564
2012-09-30,1.368541629,0.0,0.00857142857143,0.00928571428571,78.8201761723,78.9417052754,0.0,947.384371819,157.930611328,158.12176111,158.12176111,79.0608805551,553.150467842,157.644936421,157.856871937,0.0,0.0,0.0,78.9179133208,0.0,0.0,236.719220086,78.9630526246,0.0,157.930611328,0.0,0.0,79.0346852699,7647.06901316,447.329679122,78.775259008,0.0,197.28640158,157.571760551,78.8095961066,78.9408237943,0.0,79.3006148176,79.1086617409,0.0,78.9630526246,236.846212858,78.9891622519,0.0,104.940583304,78.9179133208,736.719654624,0.0,78.8201761723,157.403013663,78.7987121922,814.90711863,0.0,0.0,315.795212606,78.9179133208,78.9630526246,894.413635295,0.0,446.765525618,315.826774951,78.7726655176,157.988109147,0.0,0.0,210.363268628,0.0,0.0,78.9417052754,0.0,0.0,0.0,0.0,236.833151816,79.0370167215,0.0,0.0,78.8928415153,0.0
2012-10-07,1.2443642922,0.0,0.00909090909091,0.00909090909091,78.8121591111,0.0,0.0,1180.51474612,0.0,78.1422357515,78.1422357515,78.5229976625,525.157610758,117.707598023,118.392779308,0.0,0.0,0.0,77.7666647776,0.0,0.0,236.009841919,157.910042062,0.0,0.0,0.0,0.0,156.001944589,7202.64136215,340.685515537,117.683964372,0.0,183.712588308,79.0690270709,78.11865632,78.2130595301,0.0,78.6461389144,0.0,0.0,77.9305319219,314.610936565,79.0213232838,78.6031574125,78.7172047026,78.955021031,682.010384393,0.0,0.0,235.693501577,0.0,733.668252404,0.0,0.0,341.01742881,77.7666647776,157.910042062,892.367035734,79.0364588258,471.458304874,196.372733233,0.0,104.952282862,78.8810439447,0.0,209.761808981,158.09033596,78.071540122,0.0,78.071540122,0.0,158.09033596,78.7646532889,197.380912402,79.0690270709,0.0,0.0,78.1658294217,0.0
2012-10-14,1.5404447309,0.0020979020979,0.0153846153846,0.0153846153846,0.0,0.0,0.0,976.724600612,0.0,158.417901417,158.417901417,0.0,686.83236073,0.0,211.20268281,0.0,0.0,0.0,78.6458822775,0.0,0.0,395.877910458,78.5746020217,0.0,0.0,0.0,78.4560882931,158.474127519,6798.39360157,395.57587323,131.699934833,0.0,158.450426812,184.80274137,159.09783783,79.1930925983,0.0,118.700233268,79.1775389435,78.5983477461,78.5746020217,131.930028063,156.817565687,0.0,78.3379315337,0.0,818.25106005,79.717047669,0.0,158.163325236,0.0,685.652918147,0.0,79.2861447086,357.81556127,78.6458822775,78.5746020217,1267.64608229,0.0,553.683216947,290.37197755,0.0,158.497740152,79.5010123094,0.0,290.148940085,0.0,118.257477187,79.4704550933,118.257477187,0.0,0.0,0.0,210.932135627,0.0,0.0,0.0,119.28372597,79.8617247065
2012-10-21,1.3970283549,0.0,0.00944032366824,0.00944032366824,0.0,0.0,0.0,858.875236304,75.4504028028,113.822707524,113.822707524,0.0,556.363311252,0.0,126.268420951,0.0,0.0,0.0,150.946902206,0.0,75.337217437,328.356136919,112.971197751,0.0,75.4504028028,0.0,0.0,75.8115388053,7821.38837972,303.154899377,75.6821296221,75.6331467393,126.284026542,252.628916295,0.0,75.8666491096,75.6558642781,150.719777767,75.7703209563,0.0,75.5417528689,252.605638128,76.2881826335,151.083328503,100.846134239,0.0,707.252637396,0.0,0.0,126.070634517,75.5417528689,454.327450833,0.0,0.0,504.990483267,150.946902206,112.971197751,960.417937323,0.0,327.937345543,126.375277402,75.4048547178,75.5873561004,75.2232109847,0.0,303.116171821,0.0,75.416323686,126.13904466,75.416323686,0.0,0.0,0.0,176.672300309,0.0,0.0,0.0,0.0,0.0
2012-10-28,1.8298206413,0.0,0.0142642642643,0.015015015015,76.9133587246,0.0,0.0,948.642194392,0.0,115.92113327,115.92113327,77.3079881802,641.853737039,0.0,76.8134752606,0.0,0.0,0.0,76.354196112,0.0,75.9153125011,204.978963704,76.8438796291,0.0,0.0,0.0,0.0,116.014831593,6833.41222227,179.425506711,76.4000474437,0.0,76.7003708914,179.348052104,0.0,76.9086362373,77.5182322408,229.885648952,0.0,0.0,114.66334675,256.380141656,0.0,0.0,384.914817871,0.0,512.767720864,0.0,0.0,153.384058119,76.1214174219,768.374957577,0.0,0.0,358.865781107,76.354196112,76.8438796291,896.649081886,0.0,588.988833354,307.944183171,152.196923253,114.732469772,76.8438796291,0.0,128.124310544,0.0,76.0755196725,76.0755196725,76.0755196725,0.0,0.0,77.4481434232,128.062488283,77.006193195,0.0,0.0,77.0526945194,0.0
2012-11-04,1.6875434934,0.0,0.0179468772434,0.0179468772434,73.4459958692,0.0,72.7141639845,1050.52453249,145.735880324,146.584972122,146.584972122,73.034038976,880.138438161,0.0,195.407364551,0.0,0.0,0.0,72.692248926,74.0419074591,74.0419074591,439.36469071,97.563989688,0.0,145.735880324,0.0,0.0,146.710681963,6853.8466745,146.578072344,73.3065127014,0.0,171.32546461,244.414323768,0.0,73.1222976334,146.112167321,146.821234557,218.93453731,146.068077952,122.045167534,341.764029358,0.0,0.0,72.7315421177,0.0,659.569915877,0.0,0.0,110.146901513,72.7580337667,1122.34838458,0.0,0.0,586.237740436,72.692248926,97.563989688,732.823743642,72.9459931183,463.389750501,170.977872757,72.7360922607,74.1314381815,72.8800979122,0.0,146.288791276,0.0,72.9899894953,72.7141639845,72.9899894953,72.7580337667,0.0,73.3504000022,268.475304371,110.108563056,0.0,0.0,146.156283313,0.0
2012-11-11,1.8427658603,0.000678886625933,0.0149355057705,0.0183299389002,75.4951277535,74.9521339552,0.0,1107.66843815,113.577046544,125.884870317,125.884870317,0.0,529.163123137,75.6319769277,226.502991731,0.0,0.0,0.0,112.83169079,0.0,0.0,377.556240245,113.622942163,0.0,113.577046544,0.0,0.0,75.1106429998,8474.91961838,276.686212549,75.6319769277,76.1949319139,187.97177723,201.361471494,227.826065279,75.5142801239,0.0,75.5705653016,75.5406890859,75.9420217597,75.3759201315,477.98597478,75.4723676909,151.081378172,75.6609593261,0.0,679.666048688,0.0,74.8393221943,263.968854071,74.9973539455,653.634916734,0.0,0.0,451.586002187,112.83169079,113.622942163,1106.73497918,0.0,553.030358411,201.422040179,226.348864042,113.680172726,112.978641694,0.0,150.445383799,0.0,0.0,149.90426791,0.0,0.0,0.0,75.4327254055,125.702775741,188.255396931,0.0,0.0,149.813936926,75.4496213474
2012-11-18,2.823677055,0.0020942408377,0.0167539267016,0.0167539267016,83.9589220451,84.1230665363,0.0,1484.07690434,83.9432348462,126.18187833,126.18187833,0.0,840.719873013,83.9653579689,195.913403419,0.0,0.0,0.0,83.8428902571,84.2246644428,0.0,363.768308242,0.0,83.6885050494,83.9432348462,0.0,0.0,84.2441540703,7884.67653399,0.0,0.0,84.0470288142,168.069851795,251.693833992,83.8108573447,167.964506408,0.0,167.761719093,0.0,0.0,83.8928115469,503.817382405,0.0,83.9083291424,83.8388440741,84.2755554787,167.998230768,0.0,0.0,307.557817579,125.697287149,951.078478687,0.0,0.0,420.080665764,83.8428902571,0.0,727.208796315,0.0,558.990244106,279.963403585,167.478052665,84.1932896545,167.715594353,83.5876451458,111.948188246,84.377522273,0.0,167.91784409,0.0,0.0,84.377522273,84.0602911028,279.676297952,294.453982063,0.0,0.0,0.0,0.0
2012-11-25,2.4677394478,0.00200803212851,0.0234270414993,0.0267737617135,72.2532061924,0.0,73.0518423924,1229.05943648,71.9857921298,216.908644241,216.908644241,72.5101537844,1013.15739374,72.3295953453,72.6992543145,0.0,0.0,71.8989052352,108.450923312,0.0,0.0,481.919487319,143.829394241,71.8772162744,71.9857921298,0.0,0.0,120.618295311,7776.34917507,144.523777656,108.672396732,72.4756417612,324.899705097,240.843704235,72.5897674857,168.734385273,72.477325597,120.335678236,72.7211913255,71.8772162744,144.531001428,481.722966115,0.0,0.0,96.1100321852,72.3078159303,409.664691396,71.9423224485,0.0,409.018488819,71.8772162744,1131.59213377,0.0,72.6773305346,626.501324122,108.450923312,143.829394241,1108.24397624,0.0,697.88408895,458.021400662,0.0,108.603629231,120.276599194,0.0,120.545370333,0.0,144.375893241,217.16999059,144.375893241,108.538040662,0.0,71.9206072893,72.023191983,144.603329806,0.0,0.0,108.363548642,0.0
2012-12-02,2.7582356226,0.00640614990391,0.0230621396541,0.0249839846252,0.0,0.0,0.0,1202.88436424,96.2514269735,168.401756474,168.401756474,71.7830731761,722.479267294,96.1715875209,168.387286047,0.0,0.0,0.0,96.1649877221,0.0,71.7613995429,601.145381602,180.349602865,71.8514540084,96.2514269735,71.8984390177,0.0,72.3643138422,7617.41870146,384.483850759,120.113184703,72.203185656,144.235969572,240.429360126,72.3140032292,144.344526029,108.651147315,144.288264824,107.956530531,72.7561328433,96.1571693134,408.867032968,0.0,72.1158518965,72.4501593197,0.0,793.930447309,0.0,72.6028237133,312.238759351,0.0,865.058668677,0.0,0.0,601.580810969,96.1649877221,180.349602865,1082.96534384,71.8767698076,432.525831352,336.774694804,0.0,71.8334705487,71.8118404763,0.0,264.479104289,71.8916380176,72.1245425309,72.1245425309,72.1245425309,0.0,71.8916380176,0.0,286.983537585,72.2660075866,0.0,0.0,71.7397389937,72.9541985407
2012-12-09,4.668989547,0.00554400554401,0.031878031878,0.032571032571,0.0,0.0,0.0,1182.58307247,147.591867385,73.7513843813,73.7513843813,111.143509219,862.758842685,0.0,73.6539211486,0.0,0.0,0.0,111.04090526,0.0,0.0,689.394988765,146.95293697,74.4204896163,147.591867385,73.357381091,74.3531407569,147.934758525,9552.48202629,147.622592687,220.319054387,0.0,110.873240724,147.770995417,74.2411631353,148.102100871,73.7513843813,74.1415737467,0.0,74.4879605951,111.007159218,714.303065334,73.6650538352,0.0,73.7068888252,0.0,369.375151981,0.0,0.0,393.526185318,0.0,959.553190423,0.0,0.0,295.675806074,111.04090526,146.95293697,1009.77537201,0.0,737.860153718,295.60147451,0.0,111.143812801,110.784228432,0.0,111.087697637,73.5344658975,0.0,73.4679589943,0.0,185.328683089,73.5344658975,74.2859136857,221.403936507,111.098765459,0.0,0.0,147.816173586,74.2859136857
2012-12-16,4.2121344391,0.0146124523507,0.0438373570521,0.0451080050826,0.0,80.9108815016,0.0,1241.56573507,80.9809442131,296.875571461,296.875571461,81.0762494376,1080.58406663,0.0,350.833058498,0.0,0.0,0.0,161.881291485,0.0,0.0,512.420780265,161.500946698,0.0,80.9809442131,0.0,0.0,161.708113502,9546.81360441,162.224663565,161.773807917,81.1705102656,270.056575028,269.876930814,0.0,121.479318181,81.0086295086,107.850945125,81.121390441,81.1252529127,188.871680533,674.447451866,0.0,81.0723300294,80.8665787479,81.1007437728,269.892856476,0.0,0.0,565.979504526,0.0,1159.31606755,80.6974973539,80.852290533,675.018232489,161.881291485,161.500946698,1511.24163324,0.0,619.823453744,269.941949849,121.360230488,134.938431126,121.299423075,0.0,80.8677965644,0.0,80.8600416365,80.8677965644,80.8600416365,121.393807453,0.0,80.9353295041,242.805988512,161.916093386,0.0,80.8921837166,80.9499382269,0.0
2012-12-23,6.931666956,0.0225479143179,0.0642615558061,0.0665163472379,0.0,185.736791912,93.3977334178,1967.25043348,93.2421185804,468.355202068,468.355202068,93.5899218623,1563.13341957,93.7230956835,562.033953451,0.0,94.2790252471,185.736791912,282.242344732,188.785365805,93.6806592428,967.316113457,187.21639153,188.95621229,93.2421185804,92.924442061,0.0,187.414163056,10544.1391504,124.792071754,124.801618269,93.5334403162,406.310591939,234.287002617,185.513012645,187.304867535,156.121581365,218.17105987,94.7639703089,0.0,139.870128001,1092.64416669,0.0,92.924442061,155.811522144,186.841362995,374.667358105,0.0,92.868395956,841.761788645,0.0,810.996811627,94.421140148,0.0,624.383092887,282.242344732,187.21639153,1779.69910151,93.2903971494,997.789689568,437.016241663,93.6665081051,249.819450614,93.5281326494,0.0,93.65041557,0.0,186.147064582,0.0,186.147064582,312.375191703,0.0,94.3642428053,311.960793952,93.2560866889,0.0,0.0,283.691052419,187.51955306
2012-12-30,6.6225849778,0.0225806451613,0.0556451612903,0.058064516129,80.3161216314,242.564950239,107.333895131,1579.83611289,81.0259758252,535.573210814,535.573210814,120.488705845,1206.04500424,80.8793667013,240.991851514,0.0,0.0,0.0,201.032014023,80.6847111857,0.0,802.795106884,200.762314348,0.0,81.0259758252,0.0,0.0,133.990596613,12556.893169,200.496038805,160.89065421,80.2007109059,294.76081598,294.210573105,120.186243975,200.628858696,160.534512385,267.401810112,0.0,160.826126477,214.027662992,615.877285054,80.0191844041,80.8062609164,240.372024739,161.132955756,428.474863239,0.0,0.0,1416.7842871,80.3161216314,1898.662643,0.0,0.0,1445.80740709,201.032014023,200.762314348,1846.80666501,80.7819216811,1417.23632115,723.024413065,80.2713961116,0.0,213.777718451,0.0,160.680253066,80.9281774235,160.413816113,80.3645632006,160.413816113,187.531558046,80.9281774235,120.968282882,320.956555062,120.022608064,0.0,0.0,240.565903012,80.3161216314
2013-01-06,5.4210988582,0.021978021978,0.0537883169462,0.0601503759398,0.0,72.6346428796,0.0,1767.3903146,218.371702639,435.82735049,435.82735049,289.550160385,1211.71803114,72.222092858,217.866236697,73.1180500772,72.4440786199,72.4440786199,181.971205631,72.2261361451,0.0,2250.5559734,254.432703888,72.4222252025,218.371702639,0.0,72.6918244826,314.891241489,10747.6601456,580.832159588,144.404735679,146.015798708,484.363212299,266.189168675,108.439518518,146.059805881,96.8781734533,169.736970858,0.0,73.2285336826,241.881856455,629.247963214,72.614808128,254.605247374,217.298604214,72.3567439862,1791.53706981,0.0,0.0,942.650124565,0.0,1426.79235728,0.0,72.2438727413,896.036556006,181.971205631,254.432703888,1960.90679387,0.0,2151.82485279,678.089079085,145.193041872,72.3112213423,169.19393514,72.3349432197,242.144461199,72.7773852004,290.036189903,108.961077329,290.036189903,217.990532143,72.7773852004,327.496916764,193.50806891,145.422721606,0.0,0.0,72.3311237953,108.919117782
2013-01-13,5.4921180275,0.0279097387173,0.0605700712589,0.063539192399,144.106407141,167.395881919,0.0,1843.62152239,287.313131845,526.69217377,526.69217377,72.0236947735,1078.38364551,107.588113778,454.81710909,0.0,0.0,71.6966891882,95.6223616411,71.2147002584,71.9694224457,1986.3048033,119.578065836,72.1184100897,287.313131845,0.0,0.0,263.595838196,13745.6856783,358.820721639,215.164031865,143.685775494,455.216927524,430.688456333,71.7236275289,143.577145753,250.810890547,252.701802079,71.8426036914,107.653030181,119.657333659,598.452198196,0.0,180.130085786,429.731057206,107.410177296,1556.08494981,71.9352321749,107.436952704,1075.72445262,71.7343743999,1291.28498101,72.0749259714,71.7992728086,861.860355306,95.6223616411,119.578065836,1485.38118375,72.0532035706,2438.45278569,407.150909539,191.337423569,95.7013782548,310.836273389,0.0,239.372332209,71.7221752317,191.286970442,71.3649875366,191.286970442,215.604035748,71.7221752317,143.797751271,310.821581418,167.576312401,0.0,0.0,143.627629123,71.8267058324
2013-01-20,5.5877701634,0.0379834254144,0.0732044198895,0.0738950276243,71.5880510844,71.5880510844,71.7610735644,1716.67564556,190.837797935,381.473840884,381.473840884,142.59147682,906.873936901,95.3181713196,262.220164051,0.0,0.0,107.377225351,143.047788189,0.0,71.2742119191,1548.89776696,119.002441991,71.4309996212,190.837797935,107.145898904,71.2097103698,333.855158256,10439.6254182,143.013384273,166.665552865,0.0,357.661762358,357.603713588,71.4257752616,71.4522445587,190.772966143,71.4985460659,71.5174516808,71.6744579053,107.28015548,476.569251749,0.0,143.055525252,190.249441891,71.5238940944,453.007518842,0.0,71.4377726084,1118.74041776,71.3552505263,1523.73321555,71.6096332524,0.0,834.331450867,143.047788189,119.002441991,1812.03773586,71.4808074112,1904.65452021,524.411837256,95.3109551969,107.270631408,309.315705198,71.5023442619,428.907455735,0.0,393.730382617,71.0596598061,393.730382617,119.232211052,0.0,142.722043971,309.602600476,190.722518686,0.0,71.5018523474,142.98087569,71.6858238315
2013-01-27,5.0572166851,0.0320334261838,0.0508356545961,0.0522284122563,0.0,70.2458309694,0.0,1873.5809714,70.0281761168,281.019087839,281.019087839,70.0160657321,1195.22412431,70.0387240973,257.558501075,0.0,70.2353458816,0.0,105.132301732,69.7633001519,141.168943843,1029.21787271,93.5250123939,0.0,70.0281761168,140.122617268,69.8263202966,187.388960894,9434.30339451,70.5632051329,245.527625978,69.9557628239,375.217627104,280.793834029,140.5870678,211.129959793,105.55688547,140.270817715,0.0,69.9527027767,93.6025476904,374.558140062,70.7550688326,93.7086006899,104.742016508,139.778908803,234.104920987,0.0,0.0,1239.14266543,69.9527027767,1450.30203849,70.6057515333,69.637600512,866.40607541,105.132301732,93.5250123939,1827.43497435,69.8473523207,1075.80788824,304.522393521,70.1982924413,93.6944419649,304.098856042,69.8683970186,70.0190521148,93.6872861619,116.893777769,69.8925878424,116.893777769,140.544942392,93.6872861619,69.9768465378,350.885720705,70.3306305278,0.0,0.0,0.0,105.41901884
2013-02-03,4.1701499877,0.0228426395939,0.0571065989848,0.0596446700508,69.5685615631,139.137123126,0.0,1272.67434911,92.5367513478,231.401019506,231.401019506,0.0,996.170981985,92.5507160185,254.491613184,0.0,138.385934898,69.4847944812,69.3386864724,69.0974606237,0.0,809.433223869,115.49502131,69.6315195374,92.5367513478,0.0,69.1598792873,347.280470483,8741.22980016,69.4526637778,92.4253324515,104.175518442,162.011320058,439.09164284,69.3206063499,138.561641707,139.347109729,138.165428162,0.0,69.4252360944,138.551162255,693.980197448,0.0,115.690333531,68.9936795173,103.947444432,254.526533188,0.0,69.5266527911,1432.3562557,69.2850555394,1178.82682736,138.219204856,139.221041777,833.124361766,69.3386864724,115.49502131,1782.00595101,0.0,1132.17193175,393.593748438,69.6735548646,69.404394378,184.78077479,0.0,115.627307078,69.6315195374,173.377442106,138.613358995,173.377442106,104.279878737,69.6315195374,0.0,277.331158742,69.3268817124,0.0,0.0,208.219777823,69.473671843
2013-02-10,3.6347609665,0.0126582278481,0.0288326300985,0.035864978903,0.0,105.792428833,0.0,1528.48093353,0.0,164.620799427,164.620799427,70.5568491356,965.25009134,69.822464105,164.55697065,0.0,69.7173730994,69.7173730994,70.4368543134,140.207962615,70.1039813073,728.444968563,141.62339433,70.4086221351,0.0,139.64492821,69.6754252215,94.1209837215,8386.42898477,71.4784794598,93.8730058796,94.071346146,282.214038438,281.85912702,70.4434592083,70.8222407711,70.8756738434,117.587006681,70.0759798597,0.0,117.557112997,352.685059765,71.3059823751,213.660137005,0.0,117.436495195,211.627987725,0.0,71.1557289505,1080.01718773,69.8014205655,1103.72283265,0.0,0.0,681.593931697,70.4368543134,141.62339433,1504.55874928,71.1985938474,774.927911347,141.085419426,176.519389535,176.402436175,352.146768844,0.0,69.9912703041,105.251308604,141.081379656,93.9151644875,141.081379656,142.61196475,105.251308604,70.5567009942,211.372809193,70.5355457404,69.8856709223,0.0,164.542878103,106.26564006
