Week,NM,athena_flu,athena_ILI,athena_viral,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,rsv in adults,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,type a flu,symptoms of flu,cold,flu shots,high fever,body temperature,symptoms of bronchitis,robitussin,walking pneumonia,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,rsv,pneumonia,bronchitis,cough fever,flu and cold,sinus,the flu,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,influenza a,influenza b,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv
2012-12-16,3.0059632469,0.00711237553343,0.00916706179864,0.0207049154418,1131.76025228,0.0,616.786428913,616.786428913,154.496230863,668.652892485,154.519470259,0.0,0.0,0.0,823.1896183,0.0,153.58182465,0.0,0.0,155.657208211,7865.10983916,154.395916128,153.772713222,537.313367542,0.0,154.093144284,154.116905756,153.54114857,153.535509263,153.963962981,0.0,513.992044992,0.0,0.0,230.508359441,0.0,309.508461414,0.0,360.557486243,1133.00552874,567.53144567,0.0,0.0,1336.55836332,772.835531742,154.846580732,231.112927254,0.0,0.0,307.754409353,154.448860147,0.0,156.033874172,232.25622504,307.1636493,155.469556363,0.0
2012-12-23,7.1301775148,0.00873839432004,0.0128345166576,0.0253959584926,1227.07747568,524.463437829,291.955520585,291.955520585,173.715425126,876.922869215,0.0,0.0,177.373215699,0.0,1167.52534918,175.847626999,0.0,524.463437829,0.0,292.289859707,9692.0956066,175.657334531,355.281655345,890.353452672,174.347233198,0.0,175.340056692,0.0,175.577899491,173.925099749,177.748098704,993.394528155,0.0,0.0,0.0,0.0,351.852182821,0.0,352.33177517,1052.33672233,468.462862663,177.373215699,175.847626999,1752.01366446,1228.20861266,0.0,176.088077296,174.557543491,0.0,0.0,176.887114717,0.0,0.0,350.385623518,291.937437563,174.030660549,0.0
2012-12-30,5.2220657878,0.0152052711607,0.0174860618348,0.0309173846934,981.34519772,155.943725811,258.049292955,258.049292955,231.854756429,774.895916029,311.730086455,0.0,153.33942659,234.021500887,928.661945922,257.971284891,155.739748385,155.943725811,153.570777566,233.762658047,10993.0915795,361.586007989,153.570777566,154.979419563,153.431883284,386.693091959,0.0,466.749313952,153.385641004,155.763242086,155.75555842,619.417870046,155.708587503,154.035580161,155.708587503,0.0,776.598047731,0.0,413.63555667,1188.67242588,880.559652523,153.33942659,257.971284891,2064.31550089,569.068057344,153.570777566,0.0,153.431883284,0.0,623.774903245,0.0,0.0,153.942394692,464.812875663,155.442517508,155.52860233,155.614730609
2013-01-06,4.6314941603,0.0206946454414,0.0234442836469,0.0369030390738,1045.36280184,285.310199959,379.855425764,379.855425764,285.07120007,902.438707726,141.625690572,0.0,212.798087149,0.0,2706.01564474,282.654703543,141.668413254,285.310199959,0.0,570.663706119,9971.53573316,1616.01196007,142.597679076,285.282930949,143.413949163,284.280139187,286.396188666,143.241213301,143.370726152,0.0,213.99698473,379.654956079,0.0,141.45505721,426.877713858,0.0,2716.22003066,0.0,713.447684854,1426.1521638,762.07993306,212.798087149,282.654703543,1804.71509515,3046.77617805,142.815771172,142.140069593,286.827898326,287.695233973,998.399478086,142.571581644,0.0,285.610536737,474.859016971,285.65937979,284.822948314,141.540322464
2013-01-13,4.8140043764,0.0286304604486,0.0323199527745,0.0448642266824,786.450358617,370.229099262,370.034567412,370.034567412,138.588815281,554.842989042,0.0,138.551419272,276.806387,0.0,3235.43033813,138.424156729,0.0,370.229099262,138.5076078,416.472879027,11049.3558856,1110.88289906,278.361290276,370.523636184,0.0,208.917751784,138.61230409,0.0,276.927017877,138.970120308,208.211215228,323.706725128,138.593201968,231.429365317,646.814105393,138.630634477,1995.80270659,0.0,740.779242966,1713.50705459,557.068069092,276.806387,138.424156729,1525.04232263,3150.86906599,278.108960802,138.130463818,139.348737704,138.301251196,693.949173932,139.518839625,139.072924257,208.693767218,324.112003164,208.287683448,277.295203405,138.714348628
2013-01-20,5.9680702882,0.0227236099919,0.0254633360193,0.03964544722,1298.04234078,278.304106039,324.469462802,324.469462802,138.978139105,1019.1114958,138.798522924,0.0,208.000993828,278.619157884,1620.70116021,231.541875068,138.840392765,278.304106039,0.0,510.309349424,8615.69218655,324.59455145,278.179870271,370.604596031,138.631295788,232.298225545,278.078569223,139.365425289,278.982867622,139.659800056,278.208007955,370.702077595,0.0,139.076694351,139.197767634,0.0,790.665565669,0.0,881.430238444,1344.79494938,928.659012933,208.000993828,231.541875068,1528.06361824,1809.81128405,277.991382673,138.731026714,231.751335489,0.0,208.251925488,209.664748507,139.06653101,138.689202467,185.575265875,139.005299688,231.527827616,0.0
2013-01-27,5.0266485526,0.0185069008783,0.0208594730238,0.0330928481807,1437.23060301,134.623241634,179.48832685,179.48832685,134.622746639,807.861219355,0.0,135.199532088,0.0,0.0,807.2391308,269.665612826,135.151697631,134.623241634,135.192479676,404.301671551,8165.61640207,134.873455435,359.273731997,337.939543291,0.0,202.702116682,179.379890902,133.76853892,0.0,0.0,134.751581831,672.975323991,0.0,0.0,201.650730905,135.192479676,405.174730352,0.0,943.714008818,1392.84250253,900.169200929,0.0,269.665612826,1211.70032052,1258.69516006,0.0,134.809497637,270.147281054,0.0,135.07020731,135.113215032,133.970179769,134.873455435,202.143485903,134.517993598,358.840684466,179.840629026
2013-02-03,3.845749711,0.0223951715375,0.0250952986023,0.0370076238882,1123.68334289,133.891812882,269.220886887,269.220886887,270.524399609,942.628460635,135.187465231,0.0,134.434723734,268.026329956,673.579049241,133.690047039,0.0,133.891812882,0.0,270.619687491,8396.61711201,135.42551076,135.309843745,359.65389049,135.187465231,180.002996941,134.427597917,135.133220644,135.146721571,201.975931585,135.405053745,449.281497505,135.377731899,134.387040596,404.586606471,135.241915004,474.378530033,0.0,1124.47065882,809.029511379,541.154009571,134.434723734,133.690047039,1481.65805159,855.140419457,135.568932815,0.0,201.935374287,0.0,270.769415395,135.222313132,135.336918595,134.447821698,201.631224014,270.212004925,0.0,135.343867598
2013-02-10,3.624276217,0.0149036125061,0.0171715535396,0.0267293050381,1121.02550371,135.05177927,335.877488899,335.877488899,268.928813279,940.745867831,134.002846463,133.962447655,133.720565415,134.326916225,582.217702687,201.98215145,0.0,135.05177927,0.0,402.940830908,8466.68622429,0.0,179.405195207,536.094594833,0.0,135.133258474,134.297292427,0.0,0.0,0.0,134.104373758,737.261479849,0.0,135.583157337,201.166568989,134.24649728,269.549306094,133.922073198,1256.39184869,1390.2439749,673.991302947,133.720565415,201.98215145,985.24351482,852.853989497,134.749548634,201.734721909,134.245977469,135.460160822,134.205206546,202.674552212,0.0,0.0,313.716247086,134.165625896,134.24649728,134.307089449
2013-02-17,3.2907991941,0.00884955752212,0.0110202037068,0.0235431624645,1025.93240849,134.152089996,133.458719871,133.458719871,132.919223764,847.11773834,134.233124179,134.368754398,133.392133583,134.273677993,489.765884629,134.126138531,0.0,134.152089996,133.949931934,178.53495242,7842.57676282,134.612249574,134.030722001,357.030357048,0.0,134.192594854,222.6142014,134.166513648,134.409275735,133.532985121,178.319687682,222.815908995,0.0,133.802009308,200.09800997,0.0,471.8018078,134.328257486,848.017078349,892.716742227,670.617576627,133.392133583,134.126138531,1292.50551193,1072.15589216,133.945190725,132.479623205,134.409275735,134.126138531,178.481059108,268.511931808,134.36179699,201.18809509,200.46065474,133.689296199,133.372005031,0.0
2013-02-24,2.9759299781,0.00567328549975,0.00884365092608,0.0146837977641,1169.49576338,194.355841526,129.35585202,129.35585202,173.107285937,951.487670368,130.837641329,0.0,173.068250007,0.0,475.802250848,129.781638134,0.0,194.355841526,0.0,0.0,8005.42166157,130.216853827,130.640358999,195.719143322,129.112055412,389.211886169,129.22882845,0.0,0.0,0.0,129.952820587,454.201079482,0.0,129.112055412,129.755648097,0.0,131.114839722,0.0,650.16158492,1386.532561,738.362351408,173.068250007,129.781638134,1514.57625791,650.6997806,130.256134936,130.021086059,129.7569315,130.640358999,0.0,0.0,0.0,0.0,194.710444621,129.30679456,129.833006469,129.189880641
2013-03-03,2.1588197006,0.00427807486631,0.00677361853832,0.0121212121212,750.684114041,132.434571813,132.314902019,132.314902019,132.01310186,882.357987535,132.721257689,132.681245251,132.354767913,132.655736586,396.583441107,132.226880494,132.514472007,132.434571813,0.0,265.235585552,6263.93945213,0.0,132.495604852,309.122587344,0.0,132.514472007,263.708291373,132.4815444,132.721257689,132.801355008,0.0,353.197628146,0.0,132.423984369,132.366339373,0.0,132.999289237,0.0,751.377510634,1193.28942646,796.269431499,132.354767913,132.226880494,1234.63640132,486.320785307,0.0,133.203296155,0.0,0.0,132.434571813,132.875219208,0.0,132.875219208,176.612436617,198.796799778,132.477927649,0.0
2013-03-10,2.3859962092,0.00182149362477,0.00382513661202,0.012204007286,920.027181877,136.600325716,136.476891687,136.476891687,0.0,690.188285752,205.283786475,137.111927762,207.802756123,0.0,415.558148816,138.39364207,136.682739185,136.600325716,0.0,138.059684805,5699.64304601,0.0,0.0,276.245304302,0.0,136.987732175,229.660482948,140.237328076,0.0,0.0,138.644115975,551.573589752,0.0,0.0,136.740014757,136.740014757,0.0,0.0,368.233118445,919.41757664,645.829983602,207.802756123,138.39364207,873.20898664,460.486818511,136.77320283,347.084796119,0.0,140.195126051,0.0,0.0,0.0,0.0,183.992050046,281.066910327,276.82869891,0.0
2013-03-17,1.7443144182,0.00236880466472,0.00291545189504,0.00838192419825,974.909798305,132.632538562,354.350796447,354.350796447,198.888774988,487.202468596,131.764926241,0.0,198.625543659,0.0,398.18117832,131.804662346,132.683285032,132.632538562,0.0,133.452376296,5621.74387161,0.0,133.613502014,333.321876071,0.0,199.46666972,0.0,0.0,0.0,133.521721387,132.904675173,265.205525812,199.024963781,199.04597441,0.0,133.309393776,133.874264088,0.0,576.503927737,1196.70534421,577.73987521,198.625543659,131.804662346,1815.24731082,576.853402361,133.663255109,133.389797511,131.764926241,0.0,133.541945546,132.203345535,263.768412999,132.203345535,132.744029982,133.53289055,133.309393776,0.0
2013-03-24,1.5271694093,0.00287576687117,0.00479294478528,0.0116947852761,1055.66250842,0.0,138.271021509,138.271021509,137.889820011,780.074193292,0.0,137.111772198,137.289786162,137.966919597,183.529933197,136.864203545,0.0,0.0,0.0,0.0,7291.37337725,137.883681636,137.979134551,275.772857357,137.440557102,137.897773455,206.181628083,0.0,0.0,0.0,137.502766137,183.474006231,0.0,0.0,0.0,0.0,0.0,0.0,505.227940543,688.716744009,506.215924175,137.289786162,136.864203545,1467.00436315,321.935720115,137.952197929,137.979134551,0.0,0.0,0.0,0.0,0.0,0.0,136.946627034,137.717506666,0.0,0.0
2013-03-31,1.3839234229,0.000924214417745,0.00203327171904,0.00887245841035,586.515414672,135.337625853,134.968065656,134.968065656,134.82527711,315.711312315,0.0,0.0,134.720915865,0.0,472.907696053,134.639709767,0.0,135.337625853,0.0,134.965122963,7078.16457557,0.0,225.695947066,203.369155772,0.0,134.883622285,270.185637141,135.931505597,134.680300575,404.406659935,203.572558367,585.74180297,0.0,136.630911043,269.279419535,0.0,135.210217012,134.639709767,472.896378745,1128.45452763,271.255908282,134.720915865,134.639709767,1667.96998158,632.430126886,0.0,135.727158775,0.0,0.0,0.0,204.560739221,0.0,134.930105148,134.680300575,134.558601509,0.0,0.0
2013-04-07,1.1807447775,0.00217509516041,0.00435019032083,0.00870038064165,536.449000824,134.941171575,178.632567436,178.632567436,0.0,536.261987742,0.0,0.0,134.819089695,134.252073431,178.525160057,0.0,134.900453056,134.941171575,0.0,201.781560248,7859.70528927,133.435130062,134.049459375,201.27518139,0.0,133.923891136,223.071751844,134.778444808,133.31448347,134.00900993,134.311480483,402.793082118,0.0,133.766824972,0.0,0.0,135.308747405,0.0,267.523757013,804.891310307,471.727206687,134.819089695,0.0,1741.56145078,402.553648349,134.819089695,200.953214841,0.0,0.0,0.0,133.798383592,0.0,0.0,335.586430371,134.656657056,0.0,0.0
2013-04-14,1.4279186658,0.00200467758102,0.0033411293017,0.00868693618443,959.248728064,130.745971728,129.942122637,129.942122637,131.01594027,610.17715985,130.828066994,0.0,131.328154998,0.0,261.523672316,130.323450923,0.0,130.745971728,0.0,327.198479415,7493.22067365,0.0,130.946517037,130.976614327,0.0,130.138113772,129.863891377,129.902995228,130.58830399,0.0,130.255992498,458.144996495,0.0,0.0,130.147020147,130.548946454,0.0,0.0,393.660912718,1177.11542236,436.969745384,131.328154998,130.323450923,1393.95634361,261.90491698,132.043406674,129.707711111,260.119292827,0.0,131.804125357,0.0,0.0,0.0,131.407244522,129.981273623,0.0,0.0
2013-04-21,1.2913457182,0.00105633802817,0.00211267605634,0.00704225352113,709.404831048,0.0,0.0,0.0,0.0,664.568170521,132.036673036,132.156199294,0.0,0.0,132.326763509,134.103535474,0.0,0.0,132.156199294,199.964644553,7796.29821295,0.0,198.658851293,177.311642035,132.036673036,0.0,177.017453232,132.79308134,131.996878982,134.265398523,200.053803453,221.602413873,0.0,0.0,131.718990816,0.0,132.236003763,0.0,132.445920255,931.27610245,333.388470421,0.0,134.103535474,1593.81214982,310.572967649,132.156199294,264.33554646,0.0,0.0,132.036673036,133.502411953,0.0,0.0,266.631154198,0.0,134.103535474,0.0
2013-04-28,1.2552806276,0.000346080636788,0.00121128222876,0.00536424987022,1019.5699458,0.0,0.0,0.0,133.341623252,664.515624168,0.0,0.0,198.638173804,0.0,309.685481348,0.0,132.018499013,0.0,0.0,132.671738399,7264.20464479,0.0,132.058335615,310.299772605,133.170985233,132.861299148,266.623281499,132.641152264,0.0,0.0,0.0,354.188917428,0.0,0.0,0.0,0.0,0.0,0.0,133.794945791,1108.52646655,800.039299839,198.638173804,0.0,930.242168872,401.294882474,0.0,132.693183116,0.0,0.0,132.741092873,0.0,0.0,0.0,199.278946768,132.62112803,133.170985233,0.0
2013-05-05,1.3834693154,0.00112359550562,0.00224719101124,0.0065543071161,766.578079015,135.505351951,202.846883998,202.846883998,135.301154616,766.227015773,135.587203568,0.0,0.0,135.62816647,202.576258276,134.808435557,0.0,135.505351951,0.0,406.884499409,8381.21305796,135.341944834,135.521839546,406.148278964,134.767793882,135.788301679,202.59578661,134.605471938,0.0,135.253982066,0.0,450.686785035,134.930507789,0.0,135.301154616,0.0,135.874464593,0.0,338.308817465,676.635599971,406.955840461,0.0,134.808435557,1261.78867576,361.165085121,0.0,135.382759655,0.0,0.0,0.0,135.792265885,0.0,0.0,180.310292885,135.219647896,134.727176705,0.0
2013-05-12,1.1841326229,0.00113895216401,0.00227790432802,0.00740318906606,952.724153014,0.0,141.303154931,141.303154931,143.519671405,713.85678781,142.643873683,0.0,0.0,0.0,142.468809674,143.476390443,141.558907247,0.0,0.0,143.562978488,6471.31989335,0.0,213.868910606,285.539632055,0.0,0.0,143.311784947,142.253620842,0.0,0.0,141.558907247,285.395835971,0.0,0.0,141.516217589,0.0,0.0,0.0,190.636892773,666.942772884,334.567873334,0.0,143.476390443,1332.5774904,143.433135577,283.974449334,0.0,141.516217589,0.0,0.0,0.0,0.0,0.0,284.814931014,143.398117348,0.0,0.0
2013-05-19,1.592920354,0.0,0.00177619893428,0.00809157292283,913.936947629,144.011119622,143.776087552,143.776087552,143.880805799,865.414634465,0.0,143.949468423,0.0,0.0,287.80636214,143.85547328,0.0,144.011119622,0.0,143.949468423,6152.31540744,0.0,0.0,192.304790049,144.883732925,0.0,144.709279303,0.0,0.0,143.942290101,0.0,432.757057108,0.0,0.0,0.0,0.0,145.497647047,0.0,216.895046442,818.600277633,385.72824829,0.0,143.85547328,1201.3074574,434.489570164,143.942290101,0.0,0.0,0.0,144.971117565,0.0,0.0,0.0,144.927412072,144.036315765,0.0,0.0
2013-05-26,0.7886435331,0.000763553066938,0.00152710613388,0.00432680071265,895.394108233,0.0,147.555193881,147.555193881,151.045534833,646.397441277,0.0,0.0,0.0,0.0,147.377630471,148.614109848,0.0,0.0,0.0,148.973298029,6460.96368722,147.777750735,147.822342693,444.540148534,0.0,455.19382274,294.93271745,0.0,0.0,0.0,224.359702187,296.456713578,148.345853332,0.0,0.0,0.0,295.823214786,0.0,225.193481244,746.428092241,548.271610829,0.0,148.614109848,943.867391725,249.075239752,0.0,147.289008925,0.0,0.0,0.0,152.191903495,0.0,0.0,444.540148534,0.0,148.614109848,0.0
2013-06-02,1.3910969793,0.0,0.00103220478943,0.00433526011561,478.967591394,0.0,143.535676315,143.535676315,143.057963981,573.984034732,0.0,0.0,0.0,0.0,286.725899739,0.0,0.0,0.0,0.0,0.0,5552.08896184,144.003687234,143.719158719,215.454258196,143.812717225,143.70744021,0.0,0.0,0.0,144.134046637,143.551110925,286.886283941,143.700430371,0.0,143.319833193,0.0,144.570287698,0.0,0.0,479.431341014,287.931212056,0.0,0.0,813.034176914,0.0,144.04711416,0.0,0.0,0.0,143.665494533,0.0,0.0,0.0,288.28702079,0.0,0.0,0.0
2013-06-09,1.1898940505,0.00020325203252,0.000609756097561,0.00589430894309,571.265733582,143.718882972,140.849074069,140.849074069,0.0,570.313316949,0.0,0.0,140.891511272,0.0,213.182713897,0.0,0.0,143.718882972,0.0,0.0,6136.13587433,0.0,0.0,238.042967487,0.0,141.061516112,142.154472589,0.0,0.0,143.918986033,143.65889148,333.152535147,0.0,0.0,143.50217778,143.286125119,0.0,0.0,213.567865958,618.929721146,144.285391607,140.891511272,0.0,998.096322261,140.976462439,143.979794711,288.046744261,0.0,0.0,0.0,0.0,0.0,0.0,143.788821138,140.891511272,0.0,143.415678577
2013-06-16,0.9152288072,0.000399201596806,0.00159680638723,0.00578842315369,815.035314273,145.52052499,145.38903054,145.38903054,288.169141718,431.22377603,0.0,0.0,0.0,144.563691258,191.735625859,0.0,0.0,145.52052499,0.0,144.171447296,5557.45464993,144.432706337,144.995843468,287.822263425,141.624273765,145.608320179,141.453744838,143.954452342,0.0,0.0,143.61139811,358.401725261,0.0,0.0,0.0,0.0,0.0,0.0,145.740211773,671.78936032,240.266695648,0.0,0.0,1005.71705421,215.916726236,289.389827946,0.0,0.0,0.0,145.52052499,142.138336465,0.0,0.0,141.66697026,0.0,0.0,0.0
2013-06-23,0.7162877608,0.000213083315576,0.00127849989346,0.00383549968038,560.977402137,0.0,279.691718454,279.691718454,140.006483089,466.87758817,0.0,0.0,0.0,0.0,139.71157415,0.0,140.530885407,0.0,0.0,140.196731733,6258.14091376,0.0,0.0,327.174525974,139.972340258,140.526975551,140.446151681,0.0,0.0,0.0,140.356974929,349.922100615,0.0,0.0,0.0,0.0,0.0,0.0,140.530885407,561.289014307,328.00817918,0.0,0.0,840.410801442,187.134071853,0.0,0.0,0.0,0.0,140.040581347,0.0,0.0,140.438067947,140.438067947,0.0,0.0,0.0
2013-06-30,1.0980966325,0.000763747454175,0.00127291242363,0.00280040733198,803.755377436,0.0,0.0,0.0,152.55389278,502.329386147,151.092643014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.661421773,6375.45038776,0.0,151.302574583,299.827617023,0.0,0.0,152.645875833,0.0,0.0,0.0,152.737969875,298.886657144,149.443328572,0.0,0.0,0.0,0.0,0.0,0.0,502.708319988,303.797648342,0.0,0.0,1103.95807453,149.936686784,149.661421773,151.16267171,0.0,0.0,0.0,150.256994608,0.0,0.0,149.891244836,299.24676155,0.0,0.0
2013-07-07,0.8828629986,0.000970685303825,0.00232964472918,0.00485342651912,659.177153266,0.0,0.0,0.0,142.532780771,423.447984599,0.0,0.0,0.0,0.0,283.005153707,0.0,0.0,0.0,0.0,0.0,5033.08077997,0.0,0.0,140.273493305,0.0,142.532780771,141.374051014,0.0,0.0,142.575790059,0.0,141.587265733,140.194111046,0.0,0.0,0.0,0.0,0.0,140.612011539,376.909195217,236.088622928,0.0,0.0,846.270368469,282.085487359,141.037463919,141.080150803,0.0,0.0,140.781884099,0.0,0.0,0.0,140.48996838,141.480574848,140.400246462,0.0
2013-07-14,1.0003510004,0.0,0.000616269515201,0.00308134757601,417.901344728,0.0,0.0,0.0,0.0,185.681641483,0.0,0.0,0.0,139.78750183,278.256916486,0.0,138.831212054,0.0,0.0,138.09390472,5287.57953277,0.0,0.0,138.978281863,0.0,210.216748193,140.14983761,0.0,0.0,0.0,139.799403752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.177294759,464.38563181,209.545478397,0.0,0.0,1205.86516037,140.446226995,0.0,137.595670548,0.0,0.0,0.0,0.0,0.0,0.0,208.551441824,0.0,0.0,0.0
2013-07-21,0.8851224105,0.000198294665873,0.000991473329367,0.00495736664684,562.072801125,140.730350857,0.0,0.0,0.0,421.174875493,0.0,0.0,139.356934537,0.0,423.938798489,141.653856672,0.0,140.730350857,0.0,141.739344818,5801.72612733,0.0,141.739344818,140.709931443,0.0,140.180576291,0.0,139.969270026,0.0,0.0,279.386481729,279.302227664,0.0,0.0,0.0,0.0,140.328210141,139.566935945,211.09539175,609.012637607,210.297064143,139.356934537,141.653856672,1543.92319317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.968994785,139.693240865,0.0,0.0
2013-07-28,1.1277001271,0.0,0.000935103796521,0.00317935290817,517.540378394,0.0,0.0,0.0,281.865443282,423.61320132,0.0,0.0,140.763076475,0.0,282.717257859,0.0,0.0,0.0,0.0,141.017697657,6252.591957,0.0,0.0,211.904027846,0.0,141.572549373,141.017697657,0.0,0.0,0.0,141.102776207,188.069087816,0.0,0.0,141.060224103,0.0,0.0,0.0,0.0,423.272318921,282.659054123,140.763076475,0.0,799.013828686,141.315922395,0.0,141.400801073,140.811908449,0.0,141.161621335,0.0,0.0,0.0,281.809298993,140.91477915,0.0,0.0
