Week,NV,athena_flu,athena_ILI,athena_viral,thermoscan,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,rsv in adults,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,flu cold,flu treatment,body temperature,symptoms of bronchitis,robitussin,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,rsv,tussionex,pneumonia,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv
2012-01-15,0.8306911858,0.00276625172891,0.00691562932227,0.0138312586445,0.0,855.139272933,92.1418150009,91.1358556107,91.1358556107,91.4302624007,489.646048361,91.4384497585,91.5213244864,122.554947718,0.0,244.720668977,0.0,91.2456578464,92.1418150009,92.0867220535,91.3889534649,7740.20572795,91.5213244864,152.943403997,91.3281833132,91.4991771221,183.360708507,91.5956141591,122.489883011,91.6504976542,152.804993782,0.0,91.6706675864,305.83176086,0.0,0.0,92.1696439997,0.0,91.5213244864,0.0,275.34046029,92.3928826167,887.446363144,397.617830486,122.554947718,0.0,1104.58108101,0.0,214.054356522,122.332891105,137.413637066,122.056413879,91.8368014694,0.0,92.4488613398,91.5213244864,0.0,91.5489827893,91.5328169585,91.9612614496,0.0,122.434494747,122.24958428,0.0,0.0
2012-01-22,1.5398654044,0.00427960057061,0.0114122681883,0.0256776034237,97.3915951552,743.70848428,194.07894256,0.0,0.0,145.683223172,550.822074969,193.860186198,97.2152143611,0.0,0.0,259.194853446,0.0,96.4718252345,194.07894256,0.0,291.250129379,7351.80411269,97.5526616631,97.1369643199,193.889311947,97.1784609346,291.535382804,97.1270253658,243.658822898,129.558575102,0.0,0.0,0.0,388.861143674,0.0,0.0,97.2249066118,97.156562648,145.873905119,0.0,323.822236417,97.3174533167,1101.63099498,615.389518551,0.0,0.0,1202.63976268,0.0,226.734358864,97.0180248425,194.547873862,0.0,0.0,97.2152143611,0.0,193.903675604,97.582142673,96.951837802,0.0,97.2076300671,97.3033248273,291.920488316,129.441064299,97.1783373925,0.0
2012-01-29,1.8685728618,0.00273224043716,0.0068306010929,0.0122950819672,100.427486964,670.594503855,101.240958118,200.021212558,200.021212558,100.817683892,570.736502437,151.287135854,0.0,101.155978148,100.367024901,268.780479752,0.0,100.131100985,101.240958118,0.0,134.198184809,6247.36491077,0.0,151.439198894,300.664988187,100.445477898,368.821830072,0.0,201.21862204,200.443325458,100.488021917,0.0,100.863046479,201.478980228,100.524721884,100.161270043,0.0,0.0,101.39370549,0.0,268.719383692,151.576810809,806.330670377,570.92758659,101.155978148,0.0,1313.96954052,0.0,335.858864123,168.081789716,100.709091764,100.592199124,0.0,0.0,100.312388434,0.0,0.0,100.463963515,0.0,167.818033044,100.646459362,301.246398647,0.0,150.584924152,0.0
2012-02-05,2.580509808,0.00131233595801,0.00787401574803,0.0209973753281,0.0,865.477696994,99.9875822687,99.5961082128,99.5961082128,149.917528,600.007084971,100.549251376,0.0,0.0,100.609987861,200.06568213,99.8366244505,100.337249942,99.9875822687,0.0,0.0,7235.38040203,0.0,200.080861533,99.9825196657,100.207085469,166.644316347,0.0,167.017450657,200.035375963,99.8067728975,99.9269552738,150.295132182,366.831055117,0.0,0.0,99.8363870364,0.0,199.854479465,0.0,400.251776027,99.6256982485,1000.85111411,400.080873002,0.0,99.8366244505,1236.70560902,199.371608501,200.015373004,100.670797766,100.427998133,100.186366859,0.0,0.0,0.0,0.0,0.0,99.4757498767,100.397730502,100.337249942,99.8067728975,150.606662276,100.040339814,0.0,0.0
2012-02-12,1.6503992902,0.0,0.00399467376831,0.0106524633822,0.0,589.60672932,131.314980845,98.1438618688,98.1438618688,196.449224076,360.762715292,98.4898749129,0.0,98.4668782052,0.0,295.117863709,0.0,0.0,131.314980845,0.0,98.1882795698,6464.45863746,0.0,196.319874373,98.496599569,0.0,196.700372495,98.5128534262,197.385740741,98.4918241977,0.0,0.0,131.315226254,295.311524319,0.0,98.3941274806,98.5560961558,98.5263388804,197.058463348,0.0,360.811399436,98.4237821302,886.288732212,688.836360414,98.4668782052,0.0,1250.13494408,98.6156646636,164.032273283,393.642552718,98.389712365,147.336583881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.467265382,0.0,246.41170896,147.534586061,0.0,98.6156646636
2012-02-19,1.5465669613,0.00145137880987,0.00580551523948,0.0145137880987,0.0,630.571979828,0.0,149.404504089,149.404504089,198.194177601,731.462312029,0.0,0.0,0.0,0.0,365.619996743,199.047219347,0.0,0.0,0.0,248.657583119,6848.14975375,0.0,99.8283581466,166.137027587,99.1567319477,431.770322495,149.778010801,99.8672339121,199.010542134,0.0,100.130164413,149.853644826,266.004290515,0.0,99.3252780165,298.638507791,0.0,99.7764824726,0.0,265.963557192,99.7768770741,1097.39086288,664.768883332,0.0,199.047219347,1133.18795296,0.0,365.620015114,198.770171466,99.3699553096,149.434550108,0.0,0.0,100.088876709,0.0,99.1865804522,100.537388075,99.6741748923,248.521897221,0.0,366.324210952,100.355419952,198.432893865,0.0
2012-02-26,1.713900135,0.0122950819672,0.016393442623,0.0245901639344,0.0,837.041769631,200.726901561,99.9435358033,99.9435358033,100.123113654,502.974080201,101.180126172,0.0,150.516808855,0.0,234.757859724,100.544080502,201.933589161,200.726901561,0.0,100.473732439,7810.71521515,100.604200398,167.549835193,200.57817918,100.064131322,301.349503142,100.484552983,202.059565166,151.506435455,0.0,101.394361164,134.031988368,402.217096349,0.0,0.0,0.0,0.0,100.624913797,100.393698957,201.189069791,0.0,838.517377059,770.86435183,150.516808855,100.544080502,1008.2420131,100.24557127,335.180510426,167.65130567,100.831318398,167.237041392,100.303009076,0.0,0.0,0.0,0.0,100.272815515,0.0,167.580079896,199.947314847,234.889814047,100.13798803,101.08858806,100.24557127
2012-03-04,2.199144777,0.0123456790123,0.0135802469136,0.0246913580247,0.0,574.384646128,100.955507335,101.040796528,101.040796528,101.162716041,541.487410933,100.997910547,0.0,151.795516571,0.0,304.62597234,0.0,0.0,100.955507335,101.292127699,102.461539156,7276.29453266,0.0,152.514413402,100.982693151,0.0,151.489220357,102.585172989,101.917373815,100.906560226,0.0,102.833337907,0.0,372.781152617,0.0,0.0,100.772837539,0.0,100.955507335,0.0,507.61761079,0.0,982.011121439,473.678625683,151.795516571,0.0,712.382859855,0.0,406.653654487,252.914404614,101.480753193,0.0,201.838341063,0.0,102.100368847,0.0,101.162716041,204.738018337,0.0,202.91044831,102.740135486,169.5028912,102.492419668,0.0,0.0
2012-03-11,1.9314889507,0.0093023255814,0.0116279069767,0.0197674418605,0.0,688.098137792,147.886439508,147.569182064,147.569182064,98.1648177079,427.038290437,0.0,0.0,98.6070755185,98.4932835937,443.629544728,196.211328917,98.6323915667,147.886439508,0.0,97.8991883154,7055.83235646,0.0,197.006226604,147.66346369,98.7012633781,196.651900495,197.342996441,295.53685907,344.379815403,98.473313896,0.0,98.4616571929,295.200132319,0.0,98.8503589421,164.184807821,0.0,296.193139498,0.0,360.925146973,0.0,985.039160246,721.949582741,98.6070755185,196.211328917,1315.7678698,0.0,361.212795606,98.6406096568,98.3388751162,131.005720587,0.0,0.0,99.1198691604,0.0,0.0,0.0,98.1352321691,147.88085408,98.6120217295,164.304067853,98.5229413124,98.6417510095,0.0
2012-03-18,2.0783198425,0.00579374275782,0.00926998841251,0.0278099652375,0.0,570.116580301,202.811583175,202.094462705,202.094462705,99.5303181502,436.7973559,100.243257392,0.0,199.841973339,0.0,369.671349911,0.0,0.0,202.811583175,0.0,299.130739243,6990.87230754,0.0,253.361413613,150.943100438,101.298703563,201.36653581,101.604407547,151.308461568,150.667811036,99.7703671538,0.0,134.352432421,268.948073531,0.0,0.0,99.981361888,0.0,101.757888526,0.0,301.243603751,0.0,1109.2769959,705.61249245,199.841973339,0.0,1078.26761663,0.0,302.292408406,134.514675108,134.342085966,202.597660764,201.442781562,99.8908263958,0.0,101.757888526,0.0,100.288534474,101.390861821,201.343511794,0.0,302.906041772,0.0,100.603512966,100.072061642
2012-03-25,1.4696792803,0.0117508813161,0.0141010575793,0.0258519388954,0.0,562.865196271,100.339771734,200.377678933,200.377678933,149.313072524,530.689499572,100.188839466,100.521491816,100.551842508,0.0,165.830783963,98.7960244501,0.0,100.339771734,99.1334146982,0.0,6433.47592388,0.0,99.6370757554,148.439335863,0.0,132.564660056,98.9152353394,165.961229737,197.908299868,0.0,0.0,0.0,199.017207017,0.0,99.1933140424,100.612598908,0.0,100.491159441,0.0,197.949897465,100.400272049,729.745117824,298.42527805,100.551842508,98.7960244501,1296.6868717,0.0,265.309227882,99.0945920671,99.7122101725,98.7560526422,0.0,0.0,99.4637593095,0.0,0.0,99.0691631468,0.0,132.594554315,99.1144791498,148.559445867,100.370012775,100.27934429,0.0
2012-04-01,1.195559351,0.0100502512563,0.0113065326633,0.0213567839196,0.0,761.815376915,104.347214036,103.571021841,103.571021841,0.0,659.111125172,208.505450322,0.0,0.0,0.0,242.988009904,0.0,0.0,104.347214036,103.789921948,155.679695975,7146.45100985,104.347214036,208.178357441,208.254011732,104.221266885,155.705231221,0.0,173.594633161,104.360061182,0.0,0.0,104.089178721,242.684668828,104.441874345,207.705269783,103.821268949,0.0,104.347214036,0.0,260.70227185,104.095623405,798.148050585,277.501598845,0.0,0.0,904.548389626,0.0,208.149878262,242.957069455,0.0,103.707750382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.75859387,0.0,260.564078509,103.848428947,0.0,0.0
2012-04-08,0.8221737776,0.00328587075575,0.00547645125958,0.0065717415115,0.0,735.025037622,105.183528371,210.792742512,210.792742512,0.0,490.481465118,105.142271862,0.0,105.424460573,0.0,245.473175811,211.110297111,104.83683591,105.183528371,0.0,209.318111395,6384.12240912,0.0,104.883215977,157.553266821,105.714404965,175.057392914,0.0,105.349871426,105.778726292,0.0,0.0,0.0,350.515860389,104.438056183,0.0,105.586982377,0.0,0.0,0.0,211.237377104,104.817485997,947.149695391,841.768835001,105.424460573,211.110297111,1336.46759691,105.427725994,315.667371635,105.874142658,105.555092621,105.364673099,0.0,0.0,105.16890153,0.0,0.0,105.205572447,0.0,105.475482708,106.06646626,245.695861219,211.365030501,104.37508479,0.0
2012-04-15,0.7730962505,0.0,0.004914004914,0.004914004914,0.0,738.32140036,87.9254384669,89.1714960865,89.1714960865,0.0,769.317058534,0.0,0.0,88.1112712173,89.5216106891,177.614516952,0.0,0.0,87.9254384669,0.0,0.0,6893.93270435,0.0,89.132381879,88.7996978407,88.7461233624,133.644789512,177.438720715,88.5881506812,88.4945594678,0.0,88.2444905569,88.69261349,295.899695004,0.0,88.5436147228,0.0,0.0,89.1593263422,0.0,207.118551911,0.0,562.338488887,620.838382311,88.1112712173,0.0,948.840268374,89.8200160581,266.23439436,88.7174700267,0.0,88.5169649967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.510643098,179.476871324,89.738435662,0.0,0.0,0.0
2012-04-22,0.5819656052,0.0,0.00125156445557,0.00250312891114,0.0,926.719956952,95.7221127148,0.0,0.0,95.9838606861,448.33440591,0.0,0.0,96.0828070963,0.0,256.000075418,95.9379731996,0.0,95.7221127148,0.0,0.0,6819.6947325,0.0,143.546955902,191.760323653,0.0,240.075473723,96.5829975126,96.5217545011,192.63571594,191.875946399,95.6806364131,96.5538799373,256.096777278,0.0,95.7359377566,95.7653540388,0.0,0.0,0.0,288.118108045,95.6353775385,608.306379071,385.168861771,96.0828070963,95.9379731996,642.250535295,95.8546012066,159.983147183,95.5938905958,96.1118263675,191.70256452,0.0,0.0,0.0,95.7935752868,96.2015444221,0.0,0.0,127.99998222,0.0,160.234929731,95.4208699794,95.3920940837,0.0
2012-04-29,0.8261450614,0.0,0.00243309002433,0.00729927007299,0.0,939.121949273,89.9560037185,91.4245990324,91.4245990324,0.0,667.490257434,91.4984722545,0.0,91.7558475796,91.5623281662,212.430899955,91.6643305124,91.1411637116,89.9560037185,0.0,137.537709864,5764.8701378,91.4157680012,0.0,90.6652093684,0.0,242.535146506,136.105669413,121.487550273,0.0,0.0,0.0,274.412662643,273.143040218,0.0,0.0,89.7932365224,0.0,91.5536916101,0.0,135.970464065,0.0,485.710537593,242.782116989,91.7558475796,91.6643305124,760.500389494,91.6728106135,229.164774973,183.014373492,0.0,121.103172842,0.0,0.0,0.0,0.0,91.5260736036,0.0,0.0,135.888587099,0.0,137.496032453,89.8203234716,91.4708875478,0.0
2012-05-06,1.072555205,0.0,0.0032292787944,0.00645855758881,0.0,1010.31965986,0.0,0.0,0.0,81.8938877265,765.876042587,0.0,0.0,82.3967928515,0.0,246.242529457,0.0,164.754307433,0.0,0.0,81.7960961068,6809.6760668,0.0,81.9802181178,122.951743319,0.0,218.584539335,82.1783551554,136.872277121,81.7827077894,82.0427670842,82.290930324,82.0545925723,246.333822206,0.0,0.0,82.3024916435,0.0,82.191485091,0.0,287.603660221,0.0,711.324641656,300.890478421,82.3967928515,0.0,823.016887135,82.1783551554,164.142400268,163.969511473,0.0,82.0545925723,0.0,0.0,0.0,0.0,0.0,82.2163238595,0.0,82.0093055318,0.0,329.209966574,82.1040528451,82.0427670842,82.3771537164
2012-05-13,0.6462470549,0.0,0.00126262626263,0.00505050505051,0.0,711.657223991,0.0,0.0,0.0,82.3237473627,630.605800469,0.0,0.0,0.0,81.8596195251,164.519090871,82.3611478701,0.0,0.0,0.0,81.8596195251,8060.18467164,0.0,122.841024979,123.498064129,0.0,410.711173965,81.9583943299,329.223965106,82.2865192553,0.0,0.0,122.79157711,246.621515546,0.0,0.0,137.179210317,82.0354720736,81.9831252878,0.0,137.046753949,0.0,795.38753583,246.654499714,0.0,82.3611478701,879.23630124,83.1156828739,191.842372099,109.624494726,81.8377962373,82.161302691,0.0,0.0,81.9831252878,0.0,81.8734616556,0.0,0.0,81.9583943299,82.5589231824,82.3342889184,81.8487229259,0.0,0.0
2012-05-20,1.2759569677,0.0,0.0,0.00836320191159,91.0344173622,623.782623047,89.1334633911,89.7492055055,89.7492055055,175.664088801,565.52328978,0.0,0.0,0.0,0.0,208.295257066,0.0,0.0,89.1334633911,0.0,87.5943750079,8093.45701387,90.8969861766,132.777702926,134.887798231,0.0,267.292265478,89.0259441349,175.823108797,180.258694802,0.0,0.0,88.9991048391,314.52121453,0.0,0.0,87.858531748,0.0,90.842129818,0.0,90.8695497183,89.3763338635,624.89423204,178.532284696,0.0,0.0,774.953618938,0.0,267.785093946,134.969522457,148.688770701,177.837367922,0.0,0.0,89.4304849292,0.0,89.8303898778,0.0,87.8055730188,327.113224298,0.0,176.970847356,88.8919092898,0.0,88.0443914404
2012-05-27,1.4388489209,0.0,0.00499168053245,0.00665557404326,89.7968748067,539.868469386,181.608111636,89.3376248453,89.3376248453,89.3107563867,420.544304165,0.0,0.0,90.6433938624,89.4722099987,210.28984011,0.0,0.0,181.608111636,0.0,89.4722099987,6277.44222221,0.0,90.7766474102,0.0,0.0,360.156796124,90.0194291784,90.7492555431,89.8784094993,0.0,0.0,120.221585462,270.278194192,90.2371961677,89.3376248453,90.4102507113,0.0,0.0,90.0387746582,90.3693225462,89.9380372895,601.142574764,240.234009042,90.6433938624,0.0,783.009742576,0.0,270.810124305,120.140006472,90.1339817438,135.017469561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1746207522,0.0,180.458328795,89.499175704,0.0,0.0
2012-06-03,0.4462293619,0.0,0.005,0.0075,0.0,616.646210588,0.0,0.0,0.0,132.037116326,382.128324205,0.0,0.0,0.0,87.9241186092,264.404316452,0.0,0.0,0.0,0.0,0.0,6439.95615139,88.2671302039,235.333558676,87.9241186092,0.0,176.236671644,0.0,88.4035594256,176.407812872,0.0,0.0,88.3203512652,176.476139626,0.0,0.0,0.0,0.0,0.0,0.0,176.63074544,0.0,441.402438794,353.031550759,0.0,0.0,914.514579165,0.0,88.1036723417,175.742336443,88.1884505659,132.207200807,0.0,0.0,0.0,0.0,88.1086618868,0.0,0.0,88.0771470934,0.0,176.326374419,87.9506177408,0.0,0.0
2012-06-10,0.6019036954,0.00376884422111,0.00753768844221,0.0188442211055,0.0,782.076394937,87.4555566207,130.050010493,130.050010493,0.0,551.530700121,0.0,0.0,0.0,0.0,145.141618555,87.0500357533,0.0,87.4555566207,0.0,173.870592515,5715.13110566,0.0,116.016959829,0.0,0.0,144.809429343,86.9448290086,87.3499977111,87.2342942383,87.0944194072,0.0,130.115274422,406.274588469,0.0,0.0,0.0,0.0,173.942129248,0.0,87.0236142802,87.0668967666,551.345159492,231.981395825,0.0,87.0500357533,639.829105559,86.9448290086,145.14168209,130.791845726,87.0498665549,86.6210722952,0.0,0.0,0.0,0.0,87.1156547095,87.4819862238,0.0,87.1921362694,86.6732851175,173.644145249,130.397870443,0.0,86.9090238803
2012-06-17,0.7721411474,0.0,0.0011655011655,0.004662004662,0.0,790.626266741,142.239548013,126.407696549,126.407696549,94.4484148143,475.233695614,93.6591375092,0.0,95.8852922936,0.0,190.150550004,0.0,94.7892074314,142.239548013,0.0,189.834314192,5925.02153882,0.0,95.6520315803,189.997520937,95.3644910681,0.0,0.0,95.883253212,142.215327395,0.0,95.9701302158,95.0371981797,426.704079618,0.0,93.6591375092,95.9701302158,0.0,93.9417540979,0.0,126.741433286,96.2025737646,665.622195333,443.604822834,95.8852922936,0.0,762.061871545,0.0,253.60743484,142.225527286,94.0268719663,281.315939531,0.0,0.0,0.0,0.0,93.7155247082,0.0,0.0,95.1921456023,0.0,95.7676615867,189.44789198,0.0,95.5085897249
2012-06-24,0.3237493255,0.00124378109453,0.00621890547264,0.00746268656716,0.0,509.805863948,0.0,101.12156555,101.12156555,102.639682421,680.672892839,0.0,0.0,0.0,0.0,305.382095537,102.44183101,100.817805965,0.0,0.0,101.457822267,5787.73520441,0.0,101.304701497,153.678183802,0.0,102.426575091,102.94930439,102.767430739,136.309418027,0.0,0.0,101.981667003,102.141885477,102.370129939,101.396518447,0.0,0.0,0.0,0.0,153.103238198,101.611406618,681.11249634,238.245072126,0.0,102.44183101,614.129242053,0.0,101.427161094,102.763307453,102.074111367,102.303132238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.240267724,0.0,170.250359532,0.0,0.0,0.0
2012-07-01,0.3745318352,0.0,0.0,0.0016694490818,0.0,643.600093458,144.77380195,96.5971663665,96.5971663665,96.2028813952,547.884050497,0.0,0.0,193.057515483,0.0,129.01543506,0.0,96.0938129036,144.77380195,0.0,96.3767944077,5932.06473558,0.0,145.267419101,0.0,0.0,241.124750413,0.0,194.20879947,96.4123879313,97.045832546,0.0,0.0,225.645927507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.596765976,225.694265812,193.057515483,0.0,614.324924544,0.0,194.150214614,97.2511274471,97.0165754364,96.3543081795,0.0,0.0,96.5222029689,0.0,97.2511274471,0.0,96.9873359622,161.137889575,0.0,96.4123879313,289.217523182,0.0,0.0
2012-07-08,0.173595249,0.0,0.00436205016358,0.00545256270447,0.0,425.482553291,97.5875927924,98.0957189363,98.0957189363,98.2167136927,295.100122628,0.0,0.0,99.3912304271,0.0,98.3631085486,0.0,0.0,97.5875927924,0.0,0.0,5541.35633193,0.0,131.094731403,147.424483304,0.0,97.8417773391,0.0,99.7224341638,97.7532994656,97.4110169309,97.7056661049,98.1574934855,229.35907838,0.0,99.0324173209,0.0,0.0,98.4511741082,0.0,0.0,0.0,459.044036568,131.074930251,99.3912304271,0.0,656.793759653,0.0,294.91118553,147.006601818,0.0,0.0,0.0,0.0,198.662495579,0.0,131.006048798,0.0,0.0,98.7858296086,98.7859645302,98.6150113701,99.2114994498,0.0,0.0
2012-07-15,0.3487877499,0.0,0.00662983425414,0.00773480662983,0.0,373.643789534,101.253974911,153.305489828,153.305489828,152.32690727,458.820132599,101.101667488,0.0,102.713032411,102.302030283,238.290698431,0.0,101.933794823,101.253974911,0.0,101.546159133,6499.36766373,101.467977877,203.352382212,101.253974911,0.0,271.885521042,0.0,102.256665201,0.0,102.147775111,0.0,0.0,272.491150884,102.425770265,204.110890188,0.0,0.0,102.713032411,0.0,0.0,0.0,544.765542642,374.381962222,102.713032411,0.0,648.690268726,0.0,101.72977788,202.385993815,101.806582922,0.0,0.0,0.0,0.0,0.0,102.363862879,0.0,0.0,170.116658715,0.0,101.529287834,0.0,102.147775111,0.0
2012-07-22,0.2975472457,0.0,0.00221238938053,0.00221238938053,100.401658231,468.747978789,100.55677372,100.591217373,100.591217373,200.780021183,268.431673016,0.0,0.0,0.0,0.0,151.093256532,0.0,0.0,100.55677372,0.0,0.0,5835.6909714,0.0,200.636689363,100.537604925,100.644027955,150.668296831,100.227586227,200.931470982,100.553002304,100.80349911,201.775141345,100.197369891,201.059710917,0.0,0.0,0.0,0.0,0.0,0.0,100.598248916,0.0,469.718320304,402.261646299,0.0,0.0,705.579308541,0.0,134.195248896,100.560483217,0.0,0.0,0.0,0.0,0.0,0.0,100.796104153,0.0,0.0,201.115706161,0.0,252.441340084,0.0,0.0,0.0
2012-07-29,0.1479435842,0.0,0.00229095074456,0.00343642611684,0.0,598.505300189,0.0,0.0,0.0,0.0,498.921918874,0.0,0.0,0.0,0.0,100.131866667,100.192369306,99.3437971105,0.0,0.0,0.0,5461.15339666,0.0,200.499732189,100.101642741,99.2487050817,299.10400816,100.401072529,0.0,99.9452418951,0.0,100.16210885,0.0,133.219847625,0.0,0.0,0.0,0.0,150.376619621,0.0,200.923365791,100.404705541,866.008345108,299.56356366,0.0,100.192369306,668.655097057,0.0,166.444347459,0.0,100.522366486,0.0,0.0,0.0,100.465538443,0.0,100.041249593,0.0,0.0,99.7312624532,99.7642481529,99.9507963839,99.5383117457,0.0,0.0
2012-08-05,0.4952658412,0.0,0.0,0.00229357798165,0.0,430.563438472,98.5564131475,98.4081634286,98.4081634286,100.317266371,265.339341042,0.0,0.0,0.0,0.0,265.418971712,99.5951316479,0.0,98.5564131475,0.0,0.0,6335.95958883,100.529417689,99.5049458963,99.5049458963,0.0,249.803081605,0.0,0.0,0.0,0.0,0.0,0.0,297.056503765,0.0,0.0,0.0,0.0,99.5645927428,0.0,99.9092099651,0.0,265.418820749,265.238812504,0.0,99.5951316479,665.07644534,99.6252299047,149.233932235,232.454681965,0.0,99.2951463116,0.0,0.0,0.0,0.0,99.4449127465,0.0,0.0,99.8640974954,0.0,99.0886644702,197.172233416,0.0,0.0
2012-08-12,0.6181511661,0.0,0.00528541226216,0.00634249471459,0.0,466.192027171,0.0,101.004096905,101.004096905,101.125972135,366.612279907,99.4046942898,0.0,99.5978448128,0.0,250.481070907,0.0,0.0,0.0,0.0,100.603849221,5602.65213154,0.0,0.0,98.9672886653,0.0,150.594985291,0.0,99.7354031415,100.329389279,0.0,99.2965809144,101.064997778,133.390246088,0.0,0.0,0.0,0.0,166.82806731,0.0,100.056837361,98.9374612727,567.189375324,150.02280433,99.5978448128,0.0,701.580492855,0.0,200.403121521,133.511106682,98.9672886653,199.754431996,0.0,0.0,100.786462099,0.0,99.4947488312,0.0,199.391459957,150.083275714,0.0,100.147523317,100.943269385,0.0,0.0
