Week,NE,athena_flu,athena_ILI,athena_viral,thermoscan,influenza b symptoms,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,ear thermometer,expectorant,how long contagious,influenza a treatment,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,symptoms of rsv,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,symptoms of influenza,symptoms of influenza b,what is influenza,rsv,pneumonia,influenza a incubation period,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv,incubation period for influenza
2011-12-04,0.7490636704,0.0,0.0,0.013698630137,0.0,102.09463707,894.168452672,0.0,137.550222603,137.550222603,103.56023371,686.435720862,0.0,103.935905658,171.667995586,0.0,0.0,102.033097204,102.943606988,0.0,412.256078185,103.622656997,103.685155584,0.0,0.0,0.0,102.002355084,9348.11127451,0.0,207.182871899,103.685155584,240.205260389,103.782138154,240.039480513,154.449880119,137.415246267,257.131971464,0.0,103.22016894,582.610208025,103.282284297,102.09463707,103.880593702,0.0,240.805994613,0.0,103.531749305,0.0,0.0,206.034647861,1343.14101417,0.0,449.347282656,102.943606988,103.622656997,1097.70798519,0.0,0.0,462.347554453,0.0,240.41168332,102.914794775,0.0,102.671827845,103.873104507,0.0,205.481655894,0.0,102.002355084,359.023939765,102.002355084,103.622656997,102.06385786,240.339092098,101.971631483,0.0,0.0,0.0
2011-12-11,2.9171210469,0.0,0.00228832951945,0.0114416475973,97.8095616184,0.0,1201.43166672,97.5027789603,293.302477162,293.302477162,97.4852984545,842.586207277,0.0,96.6888119667,97.5380254934,0.0,0.0,0.0,193.716206184,0.0,518.833190666,0.0,96.455545834,97.5027789603,0.0,96.5137567851,0.0,7494.23764389,97.6202521879,97.5440953775,97.6851639236,259.099494843,97.5614802119,241.981187756,145.697444674,194.563585229,97.7799940363,97.6202521879,192.562667059,582.401796128,97.4792764865,0.0,195.976747182,0.0,227.418818972,96.8058686397,0.0,0.0,0.0,145.463451102,1105.39745556,0.0,586.880166409,193.716206184,0.0,1456.73794409,97.0049228449,0.0,583.507846515,0.0,356.840140428,194.639680336,0.0,129.637726551,194.739779261,0.0,145.844110168,0.0,0.0,0.0,0.0,97.6709789341,97.7085430401,242.658178541,97.6202521879,0.0,0.0,0.0
2011-12-18,2.5608994379,0.0,0.0,0.0231362467866,0.0,0.0,1381.39697439,150.885827322,168.647208839,168.647208839,151.66379942,908.305242239,0.0,0.0,302.619105911,0.0,0.0,0.0,134.359218978,100.303432867,302.832141797,101.03165895,0.0,150.885827322,0.0,0.0,100.748141397,8721.62781008,100.940365282,202.185226387,0.0,253.053747697,100.879594442,201.776517939,0.0,302.730773746,134.59211017,0.0,201.253771732,805.788908036,0.0,0.0,202.534315569,0.0,168.524631246,0.0,101.502813855,101.410900652,0.0,235.383814572,944.749368755,0.0,541.679212228,134.359218978,101.03165895,873.115931367,100.394205204,0.0,538.513287718,0.0,151.953889192,0.0,0.0,101.337167444,101.502813855,0.0,100.818288037,0.0,100.273211887,101.441519885,100.273211887,0.0,101.03165895,354.059896678,252.44859751,0.0,0.0,0.0
2011-12-25,4.8475371384,0.0,0.0030303030303,0.0181818181818,0.0,0.0,1333.54162721,0.0,233.267647421,233.267647421,199.401630434,998.051947195,99.4809305846,99.9714698829,299.403249198,0.0,0.0,0.0,149.761902337,0.0,432.789083937,0.0,0.0,0.0,0.0,0.0,150.003958034,7593.03733811,0.0,0.0,99.9714698829,149.115414812,100.159227658,232.615285414,99.8512480547,166.358520515,100.19526055,100.165081255,99.1215774338,1029.65053604,99.0917484908,100.01771679,250.095925065,100.274138578,333.460889906,0.0,0.0,0.0,100.498056744,299.40299487,1401.90374321,0.0,468.548671729,149.761902337,0.0,1495.62387763,0.0,0.0,831.916657532,0.0,199.853038933,99.3608570414,0.0,99.270991931,0.0,0.0,99.6352048133,0.0,0.0,0.0,0.0,100.152851443,100.255673731,232.93574221,266.07930536,99.3908482448,0.0,0.0
2012-01-01,2.3851590106,0.0,0.0,0.00755667506297,88.1193064699,0.0,1333.36061832,178.129614692,133.210807816,133.210807816,147.796862025,1064.46096213,0.0,89.2579060982,236.662440962,0.0,0.0,0.0,87.6159189705,0.0,502.875441005,177.185325026,0.0,178.129614692,0.0,0.0,88.4991942136,8377.84861726,0.0,88.98430285,87.95971823,206.782452518,0.0,207.022853011,89.0648073459,147.877285815,88.0926682273,88.7272658347,357.481113502,383.782453474,0.0,89.2624734559,134.095770446,0.0,266.632690904,0.0,0.0,0.0,0.0,325.242448599,1394.24432814,0.0,505.604100153,87.6159189705,177.185325026,1388.31365982,0.0,0.0,384.335551107,0.0,177.498975317,88.6827504668,0.0,89.0379563338,88.0128500441,0.0,0.0,0.0,132.728789996,176.971719994,132.728789996,89.0111215066,0.0,325.358142236,0.0,0.0,0.0,0.0
2012-01-08,2.9953917051,0.0,0.0,0.0204081632653,0.0,0.0,1419.6224496,85.7133322771,171.039296835,171.039296835,84.9833483841,906.234399382,0.0,85.2263152179,141.628449583,0.0,0.0,0.0,83.8640331127,0.0,283.547645258,84.1931102122,85.9460381566,85.7133322771,0.0,0.0,128.073327374,8226.47023929,170.144025794,128.137705256,0.0,339.540011013,85.2520867072,254.834175018,169.814082971,127.002833723,85.8424575141,85.1748189549,113.163148314,367.740833749,167.980592673,113.436610589,142.151388735,0.0,254.056764936,0.0,85.0732641869,0.0,0.0,538.261731362,1193.83287045,0.0,712.657084256,83.8640331127,84.1931102122,1726.15756003,0.0,0.0,623.345464232,0.0,170.085701154,85.1891817647,0.0,85.009595145,168.487933635,0.0,128.382784543,0.0,84.5792544862,84.0409081449,84.5792544862,0.0,84.5791775438,141.671062311,429.083006761,84.8173651165,0.0,0.0
2012-01-15,3.4277620397,0.0,0.0,0.025462962963,0.0,0.0,1286.28941827,85.6719154901,171.862191476,171.862191476,0.0,1084.01764835,85.2345127189,85.4111831497,214.386846435,0.0,0.0,85.3854413826,0.0,0.0,314.000604738,85.0585981159,0.0,85.6719154901,0.0,0.0,85.3597151273,8425.25496334,86.4781711221,85.6590130967,170.873880885,370.782768376,85.9679584314,284.999670239,85.5401251532,170.289275323,86.4781711221,85.3340043697,171.015512617,341.789746984,0.0,86.8187395028,0.0,0.0,215.211059964,0.0,0.0,0.0,0.0,941.442400567,915.856308945,0.0,861.593986906,0.0,85.0585981159,1538.74250374,0.0,0.0,313.88176223,0.0,171.307453069,85.3419550448,0.0,85.669457063,85.696851799,0.0,86.4781711221,85.1099775168,169.809662885,0.0,169.809662885,0.0,0.0,257.708175401,171.680346002,86.5042737998,0.0,0.0
2012-01-22,2.7747551687,0.00258397932817,0.00516795865633,0.0387596899225,0.0,0.0,1373.28226842,0.0,168.320132803,168.320132803,0.0,1062.08683126,84.0186817221,83.9958295384,125.786661352,0.0,83.8807179616,0.0,167.73044939,0.0,419.894720585,83.9589754076,0.0,0.0,84.164286776,0.0,111.780597977,8314.92128361,83.8048535799,84.0627310755,0.0,279.739183062,83.9975052699,223.772200324,84.0026278179,83.9282983282,0.0,0.0,167.539401473,530.511972541,83.6899899188,0.0,84.0694789904,0.0,112.084584359,84.0120450755,0.0,0.0,84.2151566985,782.633469286,1150.32522289,0.0,703.88413828,167.73044939,83.9589754076,2095.51992481,83.8554145776,0.0,504.045143714,84.1600664017,209.84886491,84.0514417852,0.0,0.0,196.054937786,0.0,83.8554145776,0.0,125.902710885,0.0,125.902710885,83.8161050332,83.8807179616,195.80992298,167.83966578,83.942600815,83.8413736811,0.0
2012-01-29,4.1141340411,0.0,0.00470588235294,0.0329411764706,0.0,0.0,1374.40532285,83.0932180808,126.943128009,126.943128009,126.057961005,1175.53969725,0.0,0.0,210.938122193,84.0302110639,0.0,84.3903789424,169.152768664,0.0,308.153060806,84.9082566518,84.8314397731,83.0932180808,166.838935005,83.5203679772,125.994639475,8043.900097,0.0,139.974263494,84.9082566518,223.701208903,167.082238913,126.058258615,252.790565004,140.084201149,84.0641012944,83.1933303917,126.058449247,279.518663663,83.1432441001,83.2936842281,84.4249308638,0.0,126.311936261,0.0,0.0,0.0,84.1444367936,951.852644227,954.713791436,0.0,563.134110803,169.152768664,84.9082566518,1482.4175142,0.0,83.3691086328,364.268279689,0.0,125.446790542,84.1404157761,0.0,168.374592308,126.121420243,0.0,84.4031036666,0.0,223.987687965,84.0048396234,223.987687965,85.0623085236,83.2685730782,337.548821742,0.0,84.5001665027,83.0932180808,0.0
2012-02-05,3.4706546275,0.0,0.00213675213675,0.0470085470085,0.0,0.0,1503.38873504,97.8349042747,196.135458134,196.135458134,97.9280778678,945.401778096,97.8307789514,163.238593965,195.685577102,0.0,0.0,0.0,0.0,0.0,456.727576363,97.8149173733,0.0,97.8349042747,97.7127327626,0.0,130.368461445,8589.24868147,97.9374420606,195.596111048,97.8877158503,358.324861233,196.291166038,97.7119854649,0.0,195.754436871,0.0,97.7697788432,243.984138679,260.540688253,0.0,97.5361966601,196.566637558,0.0,97.9923238412,0.0,0.0,0.0,98.0462058266,1108.82572137,2094.1181165,0.0,820.544949494,0.0,97.8149173733,2019.87543229,97.6815124163,0.0,195.666430103,97.8691205662,244.867819419,245.520390429,0.0,97.7861042487,392.011027256,0.0,97.7127327626,97.8307789514,97.6969970068,97.5949711082,97.6969970068,146.605149459,97.858204932,261.031866817,97.9117198058,146.458740198,0.0,98.3130385609
2012-02-12,3.2876712329,0.00462962962963,0.0138888888889,0.0347222222222,0.0,0.0,1253.16253361,97.8925867946,149.06204337,149.06204337,98.9753604419,1052.75050432,0.0,0.0,230.339565832,0.0,98.0696077472,98.8411228388,98.8711982008,0.0,428.099863405,147.651269125,0.0,97.8925867946,98.2769430702,0.0,164.416212842,8368.46620571,98.0105296703,131.657933752,99.3795916396,296.045506118,0.0,98.4837323925,98.5431225888,164.704216476,98.0400598088,98.9304772457,147.821544174,394.280180677,0.0,0.0,0.0,0.0,148.806763805,0.0,99.0202910373,0.0,98.810209595,1151.26158437,1023.49301434,0.0,662.10600386,98.8711982008,147.651269125,1873.6329926,0.0,0.0,461.009496815,99.6804683929,148.806809023,98.9007734862,0.0,98.395814486,99.0202910373,0.0,148.177946495,0.0,98.0400598088,99.1999358547,98.0400598088,99.5598993353,0.0,164.564954979,98.7907753168,395.72250327,147.577274881,0.0
2012-02-19,3.0372057707,0.0,0.00508905852417,0.0356234096692,0.0,94.5521973684,1702.07705962,0.0,94.9060294672,94.9060294672,0.0,1321.04711544,0.0,126.041775093,188.749168258,0.0,0.0,0.0,125.82352031,0.0,346.106543839,0.0,94.9060294672,0.0,0.0,0.0,141.13769701,8063.74248544,94.7630986999,282.41725523,0.0,251.334274034,94.2104638819,94.9633225728,251.09834561,251.874438862,0.0,94.7630986999,281.822564531,345.528346242,0.0,0.0,95.1356176848,0.0,141.450254331,0.0,190.156233112,0.0,95.078116556,912.334810626,1483.1863736,0.0,664.862822779,125.82352031,0.0,1665.99672907,0.0,0.0,598.601845914,0.0,157.452306467,94.4423227662,0.0,187.852881554,235.816891684,0.0,94.01146773,93.926440777,220.14083539,94.1817633642,220.14083539,0.0,0.0,220.235560155,94.7630986999,141.152591268,0.0,94.2958039438
2012-02-26,4.2931616069,0.00226757369615,0.00907029478458,0.031746031746,0.0,0.0,1927.40104327,142.282544209,189.383654714,189.383654714,94.5597510389,1324.57122046,0.0,0.0,283.609901522,0.0,93.9015423578,94.9788342938,0.0,0.0,220.839326367,0.0,0.0,142.282544209,0.0,0.0,189.144450608,7480.97480161,95.3553317841,157.61859207,93.929885715,283.566065058,0.0,346.444281955,282.07751172,252.188229799,95.3840619232,94.7204351598,140.981756065,251.827235412,0.0,95.4703563098,95.2516317213,94.9317131442,95.2228939403,95.4415741704,0.0,0.0,0.0,1292.60277508,1644.96665472,0.0,793.541527574,0.0,0.0,1701.88857536,0.0,0.0,441.795146454,0.0,142.01883461,94.2427956916,0.0,94.6077169339,189.414557248,0.0,95.6434143574,0.0,252.216496741,94.2099714828,252.216496741,94.6797572515,94.5205427733,189.205013495,0.0,0.0,94.0150185419,95.5856586724
2012-03-04,3.4514637904,0.00618556701031,0.020618556701,0.0371134020619,0.0,0.0,1719.10559082,99.8179896621,165.341884203,165.341884203,98.5418104859,1155.0204577,98.6772613221,98.5848730457,198.056901127,0.0,0.0,98.555160908,99.7277655075,0.0,198.126651226,0.0,0.0,99.8179896621,0.0,99.1690749704,98.8940716374,7265.23845329,99.1828182143,295.759158293,199.635979324,362.424011015,200.179288612,98.7039009637,164.973133995,147.931929311,0.0,99.4993299908,498.188521552,296.384550371,98.436491238,0.0,98.8829827314,98.8846899542,148.214961225,0.0,99.9989286161,0.0,132.047845407,923.330197128,1422.97640248,0.0,829.983739628,99.7277655075,0.0,1778.95435335,0.0,99.6977270239,429.00106905,98.5254666745,99.0533094413,199.756459698,0.0,149.074023185,231.151010443,0.0,0.0,0.0,263.926523642,0.0,263.926523642,165.042868054,98.5879336866,395.874495672,0.0,99.9083772168,0.0,100.089644306
2012-03-11,2.751077229,0.0107066381156,0.0128479657388,0.0192719486081,0.0,0.0,1533.11337556,92.4506744374,91.4659076705,91.4659076705,137.91532728,1101.36089615,0.0,0.0,305.977576019,0.0,0.0,184.901348875,182.62592443,92.4506744374,244.983371756,91.4107578919,0.0,92.4506744374,0.0,91.6102130936,91.355674579,6495.71872016,92.5064684473,183.993380151,138.067887137,305.756814605,91.2731739698,152.965796671,122.395056429,214.153942226,92.5064684473,92.0323976748,549.292543347,244.411543885,91.3617345048,91.4504403273,0.0,0.0,0.0,0.0,91.533126078,0.0,137.366696449,887.297004962,1166.52522985,0.0,492.859219147,182.62592443,91.4107578919,1467.15239221,91.2457068696,0.0,397.997133169,0.0,183.287213233,183.943723521,0.0,92.4228026633,214.486280685,91.4779856407,91.6159614863,274.978371156,459.155518667,91.355674579,459.155518667,91.5414062131,0.0,138.026250244,91.6159614863,91.3832079348,0.0,0.0
2012-03-18,2.1656050955,0.0101265822785,0.0126582278481,0.0227848101266,0.0,89.5151220471,1049.51642919,89.7358465901,135.003112435,135.003112435,179.780396312,778.385937018,179.6178952,89.4340639831,89.7989911759,0.0,0.0,89.8259791286,135.164430887,0.0,449.356302379,0.0,89.9173143544,89.7358465901,0.0,90.1348343166,89.5533567613,6505.56073102,0.0,119.722847073,90.2389592179,179.408908074,0.0,180.314786843,149.422199053,119.804219272,89.5692424353,0.0,90.0372933214,149.448536772,0.0,0.0,0.0,89.9056051001,0.0,0.0,89.8481928829,0.0,0.0,867.975432641,1111.29622433,89.9715958602,512.773565299,135.164430887,0.0,1195.95917555,0.0,0.0,389.456440888,0.0,89.4070772408,90.293418457,89.1112944288,90.2117542257,224.850845728,0.0,0.0,0.0,359.231963347,90.3479434681,359.231963347,89.8889957131,0.0,180.074177475,89.38010678,90.3206727336,0.0,0.0
2012-03-25,2.3039889959,0.00215053763441,0.00215053763441,0.0172043010753,0.0,0.0,765.210399722,95.0699783519,95.9151117491,95.9151117491,127.246674272,795.615237097,95.227772441,95.3276797531,190.597898578,0.0,0.0,0.0,95.4715923131,0.0,127.342750112,0.0,0.0,95.0699783519,0.0,0.0,94.898758377,6850.9284864,0.0,95.4589855653,0.0,254.484760426,0.0,95.3809838307,159.092370609,95.7125400704,95.070572665,95.2415402834,0.0,190.640113846,95.1842004036,0.0,95.6159400487,96.4490012255,0.0,0.0,96.0129749994,0.0,0.0,413.738936586,830.058175999,0.0,320.183582028,95.4715923131,0.0,985.296204065,0.0,0.0,191.714837906,0.0,190.512884939,0.0,94.9845878239,94.9845878239,96.2159622615,95.2415402834,0.0,0.0,95.5536454126,95.2702361377,95.5536454126,94.955960763,0.0,159.168684919,96.0998645695,0.0,0.0,0.0
2012-04-01,2.0100502513,0.0,0.00455580865604,0.00683371298405,0.0,0.0,1210.71220648,0.0,117.112615308,117.112615308,117.216715056,623.481108483,0.0,0.0,116.536377932,0.0,0.0,0.0,0.0,0.0,116.973089193,0.0,0.0,0.0,0.0,0.0,117.356633452,6475.62540356,116.209344241,175.024226744,0.0,194.70864844,0.0,231.929238776,117.218695576,0.0,0.0,116.936240888,0.0,155.6352479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.828394981,664.604136114,0.0,587.952859571,0.0,0.0,1167.79385826,0.0,0.0,155.894226957,0.0,175.549006102,0.0,0.0,117.395923721,117.711185215,0.0,116.920822718,0.0,116.914247241,0.0,116.914247241,117.427372833,0.0,174.989067222,0.0,0.0,0.0,0.0
2012-04-08,1.9075331393,0.0,0.00662251655629,0.0198675496689,0.0,117.056700394,1297.09205607,0.0,116.181472217,116.181472217,235.390399683,744.891546394,0.0,0.0,233.654833318,0.0,0.0,0.0,0.0,0.0,176.646663521,0.0,0.0,0.0,0.0,0.0,0.0,6166.66535564,0.0,177.635776132,116.146435585,274.18940241,0.0,117.669775067,175.074979327,115.971568925,0.0,0.0,117.412108561,234.878954757,0.0,0.0,118.480786734,0.0,0.0,0.0,0.0,0.0,0.0,313.635454711,944.249142249,0.0,631.543562521,0.0,0.0,1136.00229653,0.0,0.0,235.725125204,0.0,175.479004964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.659738799,176.593451242,117.659738799,118.086686748,116.111420078,119.197460939,0.0,0.0,0.0,0.0
2012-04-15,2.0475319927,0.0,0.00635593220339,0.0148305084746,0.0,0.0,905.914473992,0.0,170.775278018,170.775278018,283.65909691,602.662496301,113.775526945,112.893214185,188.377056124,0.0,0.0,0.0,0.0,0.0,337.965558971,114.324901673,0.0,0.0,0.0,0.0,111.839993021,7392.67648505,0.0,150.699231921,0.0,448.711921227,111.738993629,150.654056065,113.382029519,0.0,0.0,0.0,112.45195989,168.27613431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.161372233,793.487062271,0.0,644.456362286,0.0,114.324901673,1241.94588787,114.428363122,0.0,168.666338343,0.0,0.0,228.925783796,0.0,224.971560057,112.432424228,0.0,112.825103648,0.0,113.010309233,280.657388184,113.010309233,0.0,0.0,226.099973494,112.825103648,111.873700071,0.0,0.0
2012-04-22,1.655081099,0.0,0.0,0.011135857461,0.0,0.0,786.438487398,0.0,130.855642313,130.855642313,130.618166861,435.716849183,0.0,0.0,130.770182369,0.0,0.0,0.0,0.0,0.0,261.566647717,0.0,0.0,0.0,0.0,0.0,0.0,5413.84860983,0.0,196.150015072,0.0,195.869037494,130.579907967,130.934637569,130.562656142,130.944325067,130.656640538,0.0,130.974170974,195.6716344,0.0,130.816180418,0.0,0.0,0.0,0.0,0.0,0.0,131.092914556,174.360163712,918.436546585,0.0,438.426345974,0.0,0.0,1481.13083973,0.0,0.0,261.436091881,0.0,131.114218359,174.623788165,0.0,218.108770943,0.0,0.0,0.0,131.233017107,261.395874821,130.735539476,261.395874821,261.081224355,130.657497793,130.809475773,0.0,0.0,130.501340032,0.0
2012-04-29,3.2220269479,0.0,0.00473933649289,0.0142180094787,0.0,0.0,833.862405606,0.0,0.0,0.0,0.0,693.159713664,0.0,137.722431029,137.680923365,0.0,0.0,0.0,0.0,0.0,278.198453346,0.0,0.0,0.0,0.0,0.0,138.227047212,5692.40673589,0.0,208.285336191,0.0,486.224125783,280.809374845,0.0,0.0,138.477307406,0.0,137.597983049,138.143828038,276.204512033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.055395504,347.779803951,695.815187748,0.0,698.142803373,0.0,0.0,507.664406052,0.0,0.0,138.749561186,0.0,138.644651584,0.0,0.0,138.352064137,0.0,138.435534462,0.0,0.0,138.560928968,279.624882152,138.560928968,0.0,137.722431029,0.0,0.0,0.0,140.19259575,0.0
2012-05-06,3.5840188014,0.0,0.0,0.008,0.0,0.0,1159.68246853,0.0,0.0,0.0,144.663056757,626.971183432,0.0,0.0,144.868752319,0.0,0.0,0.0,0.0,0.0,144.77277201,0.0,0.0,0.0,0.0,0.0,144.307169797,5796.29062408,0.0,0.0,0.0,360.799051977,144.874792552,144.706643095,0.0,144.76837448,0.0,0.0,143.960068967,144.694316735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.765967592,677.562121086,0.0,339.648710406,0.0,0.0,1011.49147796,0.0,0.0,434.723794669,0.0,0.0,144.924969352,0.0,145.350626004,0.0,0.0,0.0,0.0,144.263690685,0.0,144.263690685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-13,2.824551874,0.0,0.004914004914,0.017199017199,0.0,0.0,738.292632799,0.0,148.969832049,148.969832049,296.592739758,736.381658048,0.0,146.798651291,220.647640866,0.0,0.0,0.0,0.0,0.0,295.168726754,146.943133106,0.0,0.0,0.0,0.0,0.0,6594.64419958,0.0,367.457639709,0.0,514.888215051,0.0,148.028686901,0.0,0.0,147.44569018,0.0,147.054040353,196.250774989,0.0,0.0,147.980721411,0.0,0.0,0.0,0.0,0.0,0.0,148.475363687,591.825688775,0.0,396.456321298,0.0,146.943133106,1375.36967914,0.0,0.0,293.554479558,0.0,220.758722365,149.01494708,0.0,146.400343223,0.0,0.0,0.0,0.0,148.25168884,0.0,148.25168884,0.0,0.0,146.965279772,147.401278828,0.0,148.654790108,0.0
2012-05-20,2.4322830293,0.0,0.0,0.00453514739229,0.0,0.0,1183.70932061,307.027780454,0.0,0.0,153.393114205,667.769116581,0.0,0.0,231.613401185,0.0,0.0,0.0,0.0,0.0,153.364865554,0.0,0.0,307.027780454,0.0,0.0,0.0,4732.33878336,0.0,153.462487991,0.0,155.642807054,0.0,0.0,0.0,154.15267487,153.921207267,154.043226946,0.0,0.0,0.0,0.0,155.73693636,0.0,0.0,0.0,0.0,0.0,0.0,307.285065565,876.028370736,0.0,413.031352146,0.0,0.0,1334.01960491,0.0,0.0,154.661123405,0.0,153.717356726,0.0,0.0,232.010180786,0.0,0.0,0.0,0.0,0.0,155.17386217,0.0,0.0,0.0,383.922387689,0.0,0.0,0.0,0.0
2012-05-27,0.9302325581,0.0,0.0,0.00547945205479,0.0,0.0,995.768275261,0.0,0.0,0.0,165.427117991,883.040179475,0.0,0.0,165.302549344,0.0,0.0,0.0,165.604243217,0.0,248.441843854,0.0,0.0,0.0,0.0,0.0,164.706028516,5526.7735213,0.0,0.0,0.0,248.440974202,0.0,165.004318939,0.0,166.213004887,0.0,166.590537346,165.604243217,0.0,0.0,0.0,167.111563392,0.0,166.222106043,0.0,0.0,0.0,0.0,164.855038795,498.226790111,0.0,250.0035296,165.604243217,0.0,1047.63463952,166.15375956,0.0,166.214337915,0.0,0.0,164.855038795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.171918209,0.0,0.0,0.0,164.805338753,164.656418267,0.0,0.0,0.0
2012-06-03,0.1518602885,0.0,0.00468384074941,0.00468384074941,0.0,0.0,893.923648127,0.0,0.0,0.0,156.699596439,734.483369367,0.0,0.0,157.570330363,0.0,0.0,0.0,158.310031661,0.0,156.983644046,0.0,0.0,0.0,0.0,0.0,0.0,5676.2130732,0.0,158.787444302,0.0,235.349959472,156.416574892,156.804756449,0.0,0.0,157.856057327,159.55732282,0.0,236.22498687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.626399461,1105.74630721,0.0,315.706149624,158.310031661,0.0,1048.13897615,0.0,0.0,237.154452003,0.0,156.652355077,158.071001984,0.0,235.610049417,0.0,0.0,0.0,0.0,0.0,158.643918441,0.0,0.0,0.0,236.676334842,0.0,0.0,0.0,0.0
2012-06-10,0.435097897,0.0,0.0,0.0127388535032,0.0,0.0,816.640992608,0.0,0.0,0.0,230.037040043,356.769054746,152.603630147,0.0,151.524897516,0.0,0.0,0.0,0.0,0.0,151.891120833,0.0,0.0,0.0,0.0,0.0,0.0,5663.91076003,0.0,153.313747734,0.0,152.763026676,151.342447308,153.313747734,0.0,0.0,153.545059967,0.0,0.0,302.684894616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.100634821,0.0,410.384142355,0.0,0.0,1119.30900919,0.0,0.0,381.787064983,0.0,0.0,152.880798206,0.0,305.657356302,0.0,0.0,0.0,0.0,0.0,306.742975434,0.0,0.0,153.602887065,152.580425557,151.433617457,0.0,0.0,0.0
2012-06-17,0.2352941176,0.0,0.0,0.00272479564033,0.0,0.0,924.640685159,153.496502362,0.0,0.0,306.457800806,359.106915453,0.0,0.0,230.985365474,0.0,0.0,0.0,0.0,0.0,231.071632527,0.0,0.0,153.496502362,0.0,0.0,153.717156458,6417.56524487,0.0,205.06437931,0.0,0.0,0.0,154.710841971,153.035274891,153.920676584,0.0,0.0,154.757554181,153.090565555,0.0,0.0,154.755547147,0.0,155.038420886,0.0,0.0,153.728160228,0.0,230.021112296,411.368877722,0.0,308.667512022,0.0,0.0,1331.90911798,0.0,0.0,308.086367702,0.0,231.117663111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.172599742,0.0,153.552656003,0.0,0.0
2012-06-24,0.2249718785,0.0,0.0,0.00235294117647,0.0,0.0,760.937451175,152.078869323,152.769509056,152.769509056,151.642976833,658.662344757,0.0,152.231834587,227.533371641,0.0,0.0,151.391715096,151.254874137,0.0,152.270415592,0.0,151.391715096,152.078869323,0.0,0.0,152.140101032,5372.66525903,0.0,151.7115591,0.0,303.882980074,152.677061547,152.109888779,0.0,152.048477966,0.0,228.31331478,152.461653178,0.0,0.0,151.941490037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.27774286,457.123864988,0.0,356.631180921,151.254874137,0.0,910.607845191,0.0,0.0,151.627699979,0.0,151.948162604,152.815774807,0.0,152.017156555,0.0,0.0,0.0,0.0,152.140101032,152.140101032,152.140101032,0.0,0.0,151.34607394,152.0942757,0.0,0.0,0.0
2012-07-01,0.9745127436,0.0,0.00268817204301,0.010752688172,0.0,0.0,840.926314623,0.0,0.0,0.0,0.0,503.084110874,0.0,167.992392042,251.041868893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5879.87277514,0.0,0.0,0.0,223.579676919,169.523381729,168.554385263,0.0,166.376976394,0.0,0.0,168.453029649,335.087310863,168.70664758,0.0,0.0,0.0,169.165089557,0.0,0.0,0.0,0.0,169.062998374,1010.08831532,0.0,225.003903217,0.0,0.0,781.694535577,0.0,0.0,167.033542666,0.0,0.0,169.677400549,0.0,337.007384429,0.0,0.0,0.0,0.0,0.0,168.100110809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
