Week,KS,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,ear thermometer,expectorant,influenza a treatment,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,type a flu,tamiflu side effects,symptoms of flu,cold,flu shots,high fever,symptoms of rsv,flu treatment,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,rsv infection,symptoms of influenza,symptoms of influenza b,what is influenza,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,what is rsv,incubation period for influenza
2011-11-13,0.6073063627,0.000397614314115,0.000994035785288,0.0051689860835,98.9008700524,0.0,0.0,1075.18793104,0.0,98.5207476396,98.158371028,98.158371028,98.2533511593,945.965752399,98.1878568709,147.177317077,0.0,0.0,0.0,197.502945935,98.1323309086,260.335654419,0.0,96.8198572874,98.572791171,98.5207476396,0.0,0.0,98.3355522031,6222.22068528,97.3401364567,98.7514729677,0.0,0.0,326.854323903,0.0,193.698180672,98.1349736278,130.727776335,98.2944652363,98.5912397459,97.0542170024,341.351392738,0.0,0.0,97.4677173593,0.0,326.874498447,0.0,0.0,0.0,96.8198572874,195.427758793,0.0,1144.23130616,98.3423218969,0.0,98.2942512115,392.133801724,197.502945935,96.8198572874,1532.10755464,98.6620511691,0.0,359.854893662,0.0,344.402054607,98.1917781174,0.0,130.707991698,0.0,0.0,146.687566026,0.0,194.46146541,98.6918404357,194.46146541,0.0,0.0,163.313611048,0.0,97.8953840543,98.3720146269,98.7514729677,0.0,0.0
2011-11-20,0.9523809524,0.000900630441309,0.00210147102972,0.00540378264785,0.0,0.0,0.0,927.498051831,107.146476336,106.854877217,213.8987658,213.8987658,107.148148799,607.476046933,0.0,0.0,0.0,0.0,0.0,106.915374594,0.0,463.364608214,0.0,0.0,0.0,106.854877217,0.0,0.0,214.971000879,7529.56595634,0.0,107.940121891,0.0,0.0,250.45525448,0.0,107.379056605,0.0,107.571978287,107.453173973,107.20599325,0.0,250.077121663,107.907521432,107.173624291,214.045040104,0.0,286.073989491,0.0,0.0,0.0,106.62917289,213.065468168,106.661357971,644.054995223,106.661357971,0.0,107.108944977,465.01010894,106.915374594,0.0,963.558073543,0.0,0.0,394.402157692,106.984280641,178.23663828,107.759272511,0.0,107.874940658,0.0,107.453173973,160.986360554,0.0,0.0,0.0,0.0,0.0,0.0,107.442236381,106.984280641,267.975952532,213.387124974,106.597007227,0.0,0.0
2011-11-27,0.6492867683,0.000194817845315,0.00175336060783,0.00564971751412,0.0,0.0,0.0,888.418617426,0.0,0.0,153.086473198,153.086473198,229.997891584,675.276442982,0.0,138.505907948,0.0,0.0,0.0,0.0,0.0,459.728499045,91.8527170546,93.046204182,0.0,0.0,0.0,0.0,137.448954885,8345.1632105,91.8106937892,91.6920862632,92.4225796612,92.2914976325,92.4812906737,91.658172722,185.195036895,0.0,153.668660712,91.8306403696,0.0,0.0,490.958823658,0.0,91.2440544717,137.145109777,0.0,245.948554197,0.0,0.0,0.0,91.7473306615,214.466377108,0.0,522.516270404,0.0,0.0,92.5696192254,491.43140653,0.0,93.046204182,1379.30236841,0.0,0.0,646.057716419,0.0,153.206253638,93.0743914599,0.0,185.53053515,92.411476488,0.0,137.947246513,92.2827995951,92.4786103248,92.7652675752,92.4786103248,91.658172722,92.2827995951,122.862709297,0.0,245.465384577,184.443560732,91.38167748,0.0,0.0
2011-12-04,0.7437670228,0.0,0.0006129955047,0.0030649775235,92.6936195039,92.9749354964,0.0,1016.16206815,0.0,91.9831657989,215.549901636,215.549901636,138.234392682,863.599265686,0.0,92.7497464307,0.0,0.0,0.0,0.0,0.0,307.398974298,92.6545757682,0.0,92.3861316226,91.9831657989,0.0,0.0,183.026882022,9656.82410103,139.114752858,138.387446791,0.0,0.0,246.986217904,92.1501043938,139.271343515,91.7615196163,123.525609641,92.1360638979,0.0,123.600343479,431.73855452,0.0,92.6375604658,138.012604481,0.0,247.098359311,0.0,91.6786774379,0.0,0.0,184.884070417,231.627616858,1173.7034764,0.0,0.0,0.0,648.42305646,0.0,0.0,1601.99702171,0.0,0.0,402.288439683,0.0,231.719300723,185.836153828,0.0,92.4977090762,0.0,91.6786774379,92.3934061654,93.0470904691,185.845172426,0.0,185.845172426,92.4697894538,93.0470904691,92.5953679406,92.7026456729,246.706329729,139.549642471,0.0,0.0,0.0
2011-12-11,0.9769202589,0.0,0.00134151015715,0.00498275201227,0.0,0.0,0.0,1043.69177099,0.0,0.0,95.3951884282,95.3951884282,236.842253118,950.213374561,93.8995911223,96.2188551708,0.0,0.0,0.0,0.0,94.6100904498,316.023644982,96.2773824549,95.106346562,95.0102181598,0.0,0.0,0.0,126.399777142,7407.22553607,95.2633263653,94.7799497949,0.0,0.0,253.725025149,95.5276716929,190.134245728,0.0,142.334349234,94.8773801974,94.4956888894,188.706150828,253.351637071,94.4100691169,95.5797202632,94.8162890554,0.0,190.270429183,0.0,0.0,0.0,190.536484578,94.7913148036,188.763127323,1015.26356737,0.0,95.8111481573,94.1825064315,253.715185303,0.0,95.106346562,1075.83724052,0.0,95.1533920871,476.501020265,191.171029334,94.8736721081,96.1020138166,0.0,283.144690984,0.0,94.9530691564,95.2368371022,0.0,94.6673951684,0.0,94.6673951684,0.0,0.0,284.855036218,0.0,158.363820544,142.509594164,0.0,95.3545620493,0.0
2011-12-18,0.9156311315,0.000432806751785,0.0028132438866,0.00670850465267,104.742979709,106.714701869,0.0,559.34419738,0.0,106.037045764,157.690165026,157.690165026,0.0,769.926768275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.617565573,105.850424397,105.152465025,0.0,106.037045764,0.0,0.0,104.801209019,7695.70413782,157.405058042,209.232957052,0.0,106.197610642,140.343631312,105.439854088,158.031130642,105.621840464,245.460599826,105.290828573,157.183365894,158.061987612,629.942605419,0.0,104.616478526,104.800885549,0.0,175.294501628,0.0,0.0,0.0,0.0,209.88425936,0.0,876.640900609,0.0,0.0,104.613871501,806.219825579,0.0,105.152465025,1294.11825061,105.14805002,0.0,526.423528744,0.0,244.774828122,0.0,0.0,140.290448053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.037045764,106.165458777,105.781149424,105.054455676,104.774652821,0.0,0.0
2011-12-25,1.2329863891,0.000770811921891,0.00154162384378,0.00488180883864,114.309083624,0.0,0.0,865.06944982,112.757980801,112.068402599,112.316157216,112.316157216,0.0,753.561633052,0.0,113.613229081,0.0,0.0,0.0,0.0,0.0,489.113227238,112.170221257,113.827202513,0.0,112.068402599,0.0,0.0,225.476657161,6767.01004332,111.696643724,113.605352952,0.0,114.482174302,113.8286455,0.0,223.258632062,0.0,223.528105365,0.0,114.136515563,114.274528278,828.519979897,226.428896437,113.316997538,112.23076404,0.0,170.794693511,0.0,0.0,0.0,0.0,376.525611552,170.708272239,603.894499537,111.764052683,0.0,0.0,377.093292577,0.0,113.827202513,1392.33033401,0.0,0.0,604.351424544,0.0,114.205480225,169.749062985,0.0,111.831543053,112.535484229,0.0,227.389212871,0.0,0.0,114.067634141,0.0,0.0,0.0,169.612075258,0.0,113.63950416,188.366029541,0.0,0.0,0.0
2012-01-01,0.7652399481,0.000713436385256,0.00214030915577,0.00594530321046,0.0,0.0,0.0,1202.73259139,0.0,134.107250858,200.460109535,200.460109535,167.247182167,803.127018408,196.58601987,0.0,0.0,0.0,0.0,0.0,101.253013584,467.303711731,101.883848819,100.643239338,0.0,134.107250858,0.0,0.0,101.040487634,6884.03970098,0.0,100.703886062,0.0,150.116470544,152.010209135,99.3675767004,99.9371477106,0.0,0.0,98.4112571652,0.0,197.535424132,434.774206891,0.0,100.673553567,100.159132007,101.99240424,149.753760655,0.0,0.0,0.0,101.653763598,501.350043548,0.0,838.015985043,0.0,0.0,99.6053028449,669.948764339,0.0,100.643239338,1671.29203847,0.0,0.0,503.544629057,0.0,200.590642998,99.1267585805,0.0,101.436960949,101.561796984,0.0,204.046603332,0.0,99.0967383629,100.29597267,99.0967383629,0.0,0.0,150.285183819,0.0,267.668123793,202.573785744,0.0,101.177172336,0.0
2012-01-08,0.9573908469,0.0,0.000994035785288,0.00437375745527,0.0,94.5721622382,0.0,820.081948998,94.629565675,189.615622336,94.7150093534,94.7150093534,141.709509454,536.904318804,94.6862566341,0.0,0.0,0.0,93.9169936444,95.2210287626,0.0,378.192287307,94.8310276458,94.6874753981,0.0,189.615622336,0.0,0.0,93.6630876838,7577.20371677,94.8623804749,126.40604061,95.4373851288,94.2007307853,348.063202971,95.5676994079,94.9443013813,93.9169936444,237.980804631,94.3147062611,0.0,94.9482806081,537.056091057,0.0,0.0,0.0,0.0,95.1779032927,0.0,0.0,0.0,95.0056338431,283.949905251,94.2576840687,1107.21489749,95.3797712531,95.2357413426,141.609880102,727.385511037,95.2210287626,94.6874753981,1104.53486601,93.8887139113,0.0,253.404880049,0.0,236.673730606,143.148767622,0.0,189.953897134,95.6685383474,0.0,142.152943419,0.0,0.0,0.0,0.0,94.2007307853,0.0,94.74369333,0.0,378.00598537,141.881947727,0.0,95.4373851288,0.0
2012-01-15,1.2701002097,0.000414507772021,0.00165803108808,0.00621761658031,0.0,0.0,0.0,1120.33232569,93.8801642081,0.0,139.947916379,139.947916379,93.3187838467,748.154142895,0.0,94.4641838888,0.0,0.0,0.0,280.308383591,0.0,342.24128096,93.6625024922,466.149927068,0.0,0.0,0.0,0.0,93.2628387971,7038.27399501,93.2670637,124.642180828,0.0,0.0,374.746062874,94.0070069553,187.646534278,93.2580667344,93.7729436722,0.0,187.730090603,140.701962231,373.514567311,93.4763340007,0.0,93.3260773938,187.362651473,93.3515192361,0.0,0.0,0.0,0.0,622.751460112,0.0,905.331334024,0.0,0.0,0.0,436.830728587,280.308383591,466.149927068,1463.35064482,0.0,0.0,374.934829386,0.0,186.765008469,141.043782486,0.0,93.3797050813,93.7235117594,0.0,93.3797050813,0.0,187.325004984,93.9785802825,187.325004984,0.0,0.0,233.994513044,140.453980586,249.312195377,124.58652976,0.0,93.4666800175,0.0
2012-01-22,1.0713602449,0.000193798449612,0.00251937984496,0.00755813953488,0.0,0.0,0.0,1080.63960846,0.0,181.376253472,135.001171025,135.001171025,150.271936084,871.692814689,90.4147226758,90.8006232645,0.0,0.0,0.0,89.6106288882,0.0,300.35413713,90.9356079793,90.2315222195,180.502940184,181.376253472,0.0,0.0,150.055324684,7573.96633768,90.2830057055,180.275788277,90.1264125746,89.8813558637,180.648126314,0.0,210.816048662,0.0,135.272062809,0.0,179.708419154,90.3377313886,480.928402153,0.0,90.176795526,149.892375316,0.0,240.982849339,0.0,0.0,0.0,0.0,360.262360596,89.935697675,1114.15470619,0.0,0.0,0.0,602.141280195,89.6106288882,90.2315222195,1501.69553766,90.4989182924,0.0,301.654348816,90.6109100846,270.151964215,90.4749928367,0.0,90.3375745863,179.437447472,0.0,90.3924897729,90.3330226252,90.8005815746,0.0,90.8005815746,0.0,90.3330226252,181.13457502,0.0,270.594647812,0.0,90.4466607008,89.5836458623,0.0
2012-01-29,1.5222942447,0.00408830744072,0.00817661488144,0.0128781684383,0.0,78.3876303242,0.0,1375.28652519,78.3458542083,78.092736994,103.796753118,103.796753118,103.921484145,883.424220933,77.9201900442,0.0,77.9437166716,0.0,0.0,156.064798742,0.0,518.671048538,0.0,117.171084451,77.8653720144,78.092736994,0.0,0.0,232.75740458,6989.80561639,77.8912068511,77.9514563763,0.0,156.111962477,260.279046504,78.435238967,234.431529677,77.8677244252,156.191733543,0.0,0.0,78.0899803365,545.441043747,0.0,77.9357322903,77.7520987134,78.1797666918,78.094479148,0.0,78.0323993711,0.0,78.0768350042,571.267797456,0.0,989.13526897,0.0,0.0,77.9122647407,442.296249286,156.064798742,117.171084451,1375.94342812,0.0,0.0,625.652934093,0.0,259.644379105,78.194811485,0.0,0.0,78.3368547393,0.0,104.141550227,156.170350645,195.864988332,0.0,195.864988332,77.9908125729,156.170350645,156.129703503,104.196635348,311.850637558,155.856071612,156.106564829,0.0,0.0
2012-02-05,2.1773871354,0.00399760143914,0.0073955626624,0.0125924445333,0.0,0.0,78.224911247,1008.48967735,77.9657026377,233.905830823,0.0,0.0,77.4301660858,621.849678308,77.4068226531,0.0,0.0,0.0,0.0,77.3786115034,0.0,491.335484415,78.1316880144,77.7471183348,0.0,233.905830823,0.0,0.0,103.342793484,7589.26713333,0.0,233.337075786,0.0,116.882120862,311.284788849,77.6878761695,78.0127279435,155.377248902,77.8940387948,103.63154125,0.0,116.846962,207.160415584,154.580632595,0.0,77.3135895033,0.0,129.758468027,0.0,77.3087541954,0.0,0.0,517.368058117,77.7702026054,1140.96650435,77.4953213247,0.0,155.037411099,622.5453338,77.3786115034,77.7471183348,1397.01893672,77.5939651678,0.0,467.571076234,0.0,284.471153771,78.0025663119,0.0,77.6827911071,78.2012783433,0.0,116.622176131,0.0,156.043086236,0.0,156.043086236,0.0,0.0,129.632839561,77.5421038911,154.972211569,78.34329035,77.4535236019,154.710623421,0.0
2012-02-12,2.6603754643,0.00721298337007,0.0110198357043,0.0156281306351,0.0,0.0,0.0,1389.69521799,0.0,178.017354657,88.6249821445,88.6249821445,133.077530212,1066.69011796,88.7183696163,0.0,88.6685051054,0.0,88.7952232974,89.0447621237,89.1259753898,443.436211453,0.0,133.050920657,88.624929646,178.017354657,0.0,88.7225545602,265.942631547,7221.85751085,132.982698374,0.0,0.0,88.9599875274,267.151668958,89.368946871,222.137213178,133.245209721,177.995506165,133.318104075,133.634442264,148.35676366,296.149352168,88.5882621144,0.0,132.996185096,88.9370347999,89.0797435983,0.0,0.0,0.0,0.0,414.006993649,177.551444322,1097.51361879,0.0,0.0,88.7664763623,711.728459716,89.0447621237,133.050920657,1420.00607194,89.0797435983,0.0,296.875182573,0.0,206.919066245,133.869609815,0.0,177.605133903,0.0,0.0,178.073612864,0.0,208.217321963,177.751210427,208.217321963,0.0,0.0,177.544372382,89.1715881555,266.524502337,148.267910071,88.8025669517,0.0,0.0
2012-02-19,3.1277056277,0.00852217702886,0.0129769513849,0.0182064691071,90.121415776,0.0,90.3664400896,1289.7895156,0.0,90.3864278252,89.7955775749,89.7955775749,135.181641549,991.651705465,89.7546088755,90.4611241134,90.1064815883,89.7955775749,0.0,90.1274082702,0.0,449.588571055,91.0260491414,0.0,90.3119039157,90.3864278252,90.0125406135,0.0,269.975291574,7265.97859622,89.7955775749,180.064789028,0.0,180.842084336,481.452850191,181.471662889,90.3394543528,179.916417083,181.006138238,181.060889036,90.1546617856,90.1410638098,300.384504476,0.0,0.0,0.0,0.0,180.376150285,0.0,90.0673035139,0.0,90.242552989,510.381981348,90.3453990861,1023.33974788,0.0,0.0,0.0,751.945701878,90.1274082702,0.0,1800.64918321,0.0,0.0,542.297802113,90.4337448386,210.178508863,90.4627574242,0.0,135.572729262,180.461109277,0.0,90.0941723008,90.5304445181,241.350562713,89.9310567203,241.350562713,90.2982382432,90.5304445181,210.486329936,0.0,210.277195278,179.82214901,0.0,90.0125406135,90.7775703903
2012-02-26,3.3073929961,0.00711960943857,0.00956061838893,0.0140358014646,0.0,0.0,0.0,1286.60689852,0.0,138.538492808,183.260363035,183.260363035,92.1592222578,1043.4214584,91.8173607791,92.733634471,0.0,0.0,137.601489815,138.255193499,0.0,582.140403704,92.2136362817,229.34991946,0.0,138.538492808,92.0050534942,0.0,214.238601248,7789.72364694,0.0,122.74500104,0.0,92.2984398201,338.16811962,0.0,138.479130077,91.8991825838,153.618958342,91.7407458393,184.010106988,92.3125191813,552.088511396,0.0,91.6025820654,137.394520271,92.5095725332,215.200946877,0.0,0.0,92.4537261266,92.2287764068,796.470916698,92.481640899,1228.91476157,0.0,92.733634471,91.7482378226,644.922994679,138.255193499,229.34991946,1532.26219141,92.4537261266,0.0,677.127710541,0.0,366.855847557,92.7898196479,0.0,138.045253849,92.2010051563,0.0,0.0,0.0,246.512820823,91.9422384566,246.512820823,138.408622875,0.0,184.215095504,91.9495116569,275.479687967,92.0477045638,92.3263540579,92.4537261266,0.0
2012-03-04,3.4339124251,0.00490288515934,0.00829719026966,0.0141429379596,0.0,91.8733632869,0.0,1254.80802454,0.0,0.0,137.666213417,137.666213417,92.1937758733,1072.69848798,0.0,92.3119568428,0.0,0.0,153.192405075,229.475843075,0.0,489.081700455,0.0,277.756084536,0.0,0.0,138.611316137,0.0,92.1385052713,6644.68849993,92.1944703598,183.564011473,183.52407074,91.9489921591,368.491592835,92.6691640008,91.4572701561,244.825077996,122.731513332,184.441784563,122.749968859,91.650976931,398.257380049,0.0,92.2636901276,122.380456336,0.0,214.928935243,0.0,137.583122881,0.0,91.8795924959,520.417083473,138.429820028,951.641889997,0.0,0.0,92.0542782033,920.912363745,229.475843075,277.756084536,1500.44480062,0.0,91.4572701561,676.286389711,91.5678593582,275.425904671,275.871109979,0.0,122.777817325,230.142524931,91.9435362145,91.7620353702,0.0,369.384321391,92.3058163385,369.384321391,91.5125313465,0.0,306.477540961,92.5559363952,137.70747001,122.722963944,92.2208922815,0.0,0.0
2012-03-11,2.6403305452,0.00307125307125,0.00593775593776,0.00941850941851,0.0,95.9198653188,95.1895899466,1101.91285457,94.0944516383,95.0106787083,328.557923838,328.557923838,94.695504563,725.533611925,0.0,0.0,0.0,0.0,126.077998202,141.403479651,0.0,503.09969706,0.0,0.0,94.695504563,95.0106787083,0.0,95.3702641605,0.0,6138.86514816,0.0,95.1752043393,0.0,0.0,221.089026485,95.5072877073,189.276849386,125.935345671,93.7816565437,0.0,94.9245142475,142.791729898,378.233546523,0.0,93.4709341877,94.3829213624,0.0,94.2357792845,0.0,94.8671580456,0.0,142.70533789,503.999298519,0.0,1042.0519257,0.0,0.0,93.4427887694,821.11543685,141.403479651,0.0,1039.4717983,94.7812535861,94.6099105546,600.811130035,0.0,315.157889431,96.0072240304,0.0,94.7113071774,94.8671580456,0.0,0.0,93.4709341877,506.727937428,94.6255826848,506.727937428,190.321689554,93.4709341877,95.0748691157,0.0,93.6119159889,0.0,0.0,0.0,0.0
2012-03-18,1.7759380425,0.00330169211721,0.00557160544779,0.00990507635163,0.0,0.0,0.0,1244.50512736,0.0,98.9931408776,97.9937916379,97.9937916379,97.2449887032,656.32183595,0.0,97.9248168917,0.0,0.0,147.420960702,97.9346075966,0.0,294.750670163,97.9843818655,131.280530283,0.0,98.9931408776,0.0,0.0,97.8023834684,5167.99992766,0.0,196.836053844,0.0,147.524466446,230.055366766,99.8803687888,97.2743501128,196.220078477,98.1713167847,148.329153843,98.8436947108,99.2774085185,262.342263923,99.3373767507,0.0,97.6988419899,0.0,148.597542459,0.0,147.31724821,0.0,0.0,459.26777974,99.0600441527,722.382082974,0.0,0.0,0.0,591.062558566,97.9346075966,131.280530283,1179.60071383,99.2774085185,0.0,295.988444078,0.0,146.961371007,197.866616429,0.0,0.0,99.3673880428,0.0,0.0,0.0,263.514734735,194.842847036,263.514734735,0.0,0.0,147.12396544,0.0,163.993533479,97.8610613772,0.0,0.0,0.0
2012-03-25,1.0474152495,0.0012082158679,0.00221506242449,0.00463149416029,0.0,0.0,93.639334754,808.127133001,0.0,0.0,92.5484168291,92.5484168291,93.2512345582,653.8983154,0.0,0.0,0.0,0.0,92.6042193114,94.0488269021,94.21961775,374.808744236,0.0,93.6110705419,0.0,0.0,0.0,0.0,92.7440203671,5623.47336806,93.3293640401,92.5484168291,94.2766859618,93.0248926274,281.573897851,92.9404524829,140.046706133,232.412435272,218.157124133,93.62454648,92.7440203671,93.9636634609,93.1052690245,0.0,92.5205407999,0.0,0.0,0.0,0.0,0.0,0.0,94.0204219408,404.42052136,93.7525624865,1091.21869013,0.0,0.0,92.4926815585,280.507812699,94.0488269021,93.6110705419,1275.03744116,0.0,0.0,249.619972039,0.0,139.47602043,94.2279906058,0.0,93.9920341322,92.9967288695,0.0,0.0,0.0,93.5709325856,93.4838022258,93.5709325856,93.6959144124,0.0,155.627989476,93.6110705419,187.165646774,93.007352171,93.3498173364,93.9636634609,0.0
2012-04-01,0.9277982634,0.0,0.00151057401813,0.00496331463099,92.0738896131,0.0,0.0,823.798689662,0.0,184.47261002,91.3304669639,91.3304669639,0.0,519.491560926,0.0,0.0,0.0,0.0,0.0,183.443159537,0.0,365.829428613,0.0,91.8474738535,91.192672053,184.47261002,0.0,91.6855092412,91.5475948169,7023.28498212,0.0,91.6939278286,91.5518070838,0.0,184.379728029,0.0,137.838995866,91.8751387553,91.7812879025,0.0,0.0,91.4410030813,91.0827351367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.857297726,91.6177837147,826.575216182,0.0,0.0,137.229557915,275.413952636,183.443159537,91.8474738535,976.881899858,0.0,0.0,306.45720057,0.0,183.258480008,91.9624532685,0.0,183.637057822,91.9348051877,0.0,91.5518070838,0.0,0.0,0.0,0.0,0.0,0.0,152.964839482,0.0,91.8238398224,0.0,0.0,92.1248748619,0.0
2012-04-08,0.453360535,0.0,0.00184994861254,0.00431654676259,0.0,0.0,0.0,1071.77079115,0.0,89.2139349624,89.3650350617,89.3650350617,0.0,745.510613427,0.0,0.0,0.0,88.9952893918,0.0,89.1364586783,89.2983287606,267.831837536,0.0,89.7163493902,0.0,89.2139349624,0.0,0.0,90.3301764742,6852.8406641,0.0,89.6448739074,0.0,0.0,268.856503374,0.0,89.038978955,0.0,269.146986483,134.161796488,89.1903501285,89.6097512176,355.914108114,0.0,0.0,0.0,89.4265203519,89.480718243,0.0,0.0,0.0,89.1095373679,178.715807701,0.0,1254.37382658,0.0,0.0,0.0,359.06657405,89.1364586783,89.7163493902,1191.6052228,0.0,0.0,179.436519762,0.0,89.6046342771,0.0,0.0,89.756300419,0.0,0.0,89.2680448156,0.0,90.0282894077,89.1869291224,90.0282894077,0.0,0.0,119.2965781,0.0,119.278270942,90.3301764742,90.2484297082,88.9148961764,0.0
2012-04-15,0.4636233951,0.00038240917782,0.00172084130019,0.00439770554493,0.0,0.0,0.0,1138.93442836,181.864080335,89.5658099112,90.3566943274,90.3566943274,90.4055458409,630.169007052,88.9200966526,136.449570531,0.0,0.0,0.0,90.0616785058,0.0,119.739397466,0.0,0.0,90.247929122,89.5658099112,0.0,0.0,90.5476656016,7682.872073,0.0,90.3947924204,0.0,0.0,89.5116425027,0.0,89.2148890165,90.2149317382,90.6297577735,90.5969671418,0.0,90.6243792347,90.5476656016,90.3510025251,90.4328422013,0.0,90.7067151335,89.944699719,0.0,0.0,0.0,0.0,210.035395107,90.5421926756,661.41324443,90.5203345827,0.0,0.0,571.142746311,90.0616785058,0.0,1319.4003627,90.1877667482,0.0,270.793058131,0.0,181.204754364,90.6297577735,0.0,134.991802733,0.0,0.0,89.3765101922,0.0,0.0,0.0,0.0,0.0,0.0,90.0534599586,0.0,180.931444026,0.0,0.0,0.0,0.0
2012-04-22,0.3898418356,0.000409416581372,0.00122824974411,0.00491299897646,0.0,0.0,0.0,848.219979707,0.0,0.0,0.0,0.0,141.443757309,629.337174104,0.0,94.8253790648,0.0,0.0,94.661116016,94.6229248714,0.0,235.326036459,0.0,94.4621829322,94.3096982167,0.0,94.8044116806,0.0,0.0,6947.51160139,0.0,235.948312662,0.0,0.0,252.107421015,142.015422805,94.2162556323,0.0,188.948037052,94.3872470218,0.0,0.0,0.0,0.0,0.0,93.7914753995,0.0,141.714964977,0.0,94.6039189671,0.0,94.3764115763,188.960583162,94.5467909967,756.369392949,0.0,0.0,94.1593960936,472.555834185,94.6229248714,94.4621829322,1005.8542772,94.708711748,0.0,236.653660321,0.0,156.981565551,142.187481268,0.0,141.991634951,94.6039189671,0.0,0.0,0.0,94.8331228895,141.820181939,94.8331228895,94.8233365126,0.0,188.035094097,0.0,220.258537446,0.0,0.0,0.0,0.0
2012-04-29,0.355366027,0.0,0.00135915732246,0.00390757730207,0.0,0.0,0.0,902.859442099,0.0,0.0,92.1176996301,92.1176996301,93.9615711265,810.814935136,94.1102752432,0.0,0.0,0.0,0.0,0.0,92.8425967822,93.7817082845,0.0,93.8201053464,0.0,0.0,0.0,0.0,0.0,6633.56775941,0.0,124.76024438,0.0,0.0,187.324206151,94.2743025281,186.660229175,0.0,188.562045286,0.0,0.0,94.1888058813,0.0,93.3441767082,0.0,139.567140064,0.0,0.0,0.0,0.0,0.0,0.0,234.658246587,94.0466555555,1030.64094072,0.0,0.0,93.2456868557,374.572578137,0.0,93.8201053464,996.736562132,0.0,0.0,125.052784699,0.0,93.7988393143,0.0,0.0,0.0,94.3313865744,0.0,0.0,0.0,93.6976847777,0.0,93.6976847777,92.5903832684,0.0,93.9401451885,0.0,279.947928244,0.0,0.0,0.0,0.0
2012-05-06,0.280005091,0.000159769931299,0.00127815945039,0.00319539862598,0.0,0.0,96.8569678942,705.116064629,0.0,96.2421735196,95.8942054321,95.8942054321,96.6525050549,577.764169158,96.2750696191,96.7018985009,96.2264817311,96.0524736267,0.0,96.8277059704,0.0,288.307824688,0.0,96.1974366113,96.6525050549,96.2421735196,0.0,0.0,96.0968803832,6411.03330868,95.8942054321,96.0602316257,0.0,0.0,321.677659465,0.0,96.4098465216,96.3081044964,96.2779238632,96.4011214438,96.0968803832,96.4302897105,240.143257207,96.1393989422,0.0,95.8145615104,0.0,96.0968803832,0.0,0.0,0.0,96.0388858869,95.9520252726,0.0,514.549796752,0.0,0.0,96.5651421398,514.326137442,96.8277059704,96.1974366113,994.050332953,0.0,0.0,289.800192833,96.3587247439,96.1411819814,144.5923747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7692351335,0.0,0.0,0.0,288.726520559,0.0,192.336818041,95.8502578927,0.0,0.0,0.0
2012-05-13,0.2551381999,0.000159210316829,0.000796051584143,0.00429867855437,0.0,0.0,0.0,845.626259002,0.0,0.0,102.216522662,102.216522662,0.0,812.938223326,0.0,0.0,0.0,0.0,0.0,101.649241162,0.0,253.751744656,0.0,0.0,102.062303406,0.0,0.0,0.0,101.602425199,5371.63829932,0.0,202.377240683,0.0,101.21920016,237.498874248,204.202057136,101.597739509,0.0,101.66944278,152.420697083,101.249798467,102.340234036,101.035997988,203.157073701,0.0,0.0,0.0,204.990589993,0.0,0.0,0.0,0.0,203.388137996,101.127516102,610.755007439,0.0,0.0,102.062303406,440.878594151,101.649241162,0.0,1387.68222765,0.0,0.0,102.27834094,0.0,203.510513531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.127516102,0.0,0.0,0.0,152.868646565,0.0,203.123907128,101.372376916,0.0,0.0,0.0
